document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-18997,"Notice Pursuant to the National Cooperative Research and Production Act of 1993-ODVA, INC.",Notice,,2026-09-16,,,Justice Department; Antitrust Division,,https://www.federalregister.gov/documents/2026/09/16/2026-18997/notice-pursuant-to-the-national-cooperative-research-and-production-act-of-1993-odva-inc,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18997.pdf,True
2026-18996,Annual Fireworks Displays and Other Events in the USCG Heartland District Requiring Safety Zones,Rule,Notification of enforcement of regulation.,2026-09-16,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-1138,https://www.federalregister.gov/documents/2026/09/16/2026-18996/annual-fireworks-displays-and-other-events-in-the-uscg-heartland-district-requiring-safety-zones,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18996.pdf,True
2026-18995,Tennessee Gas Pipeline Company L.L.C.; Notice of Schedule for the Preparation of an Environmental Assessment for the South Texas Enhancement Project,Notice,,2026-09-16,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-540-000,https://www.federalregister.gov/documents/2026/09/16/2026-18995/tennessee-gas-pipeline-company-llc-notice-of-schedule-for-the-preparation-of-an-environmental,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18995.pdf,True
2026-18994,Combined Notice of Filings #1,Notice,,2026-09-16,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/09/16/2026-18994/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18994.pdf,True
2026-18993,Northern Natural Gas Company; Notice of Schedule for the Preparation of an Environmental Assessment for the Permian Basin Expansion Project,Notice,,2026-09-16,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-534-000,https://www.federalregister.gov/documents/2026/09/16/2026-18993/northern-natural-gas-company-notice-of-schedule-for-the-preparation-of-an-environmental-assessment,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18993.pdf,True
2026-18992,"Southeast Supply Header, LLC; Notice of Schedule for the Preparation of an Environmental Assessment for the Tupelo Trail Project",Notice,,2026-09-16,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-543-000,https://www.federalregister.gov/documents/2026/09/16/2026-18992/southeast-supply-header-llc-notice-of-schedule-for-the-preparation-of-an-environmental-assessment,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18992.pdf,True
2026-18991,"Vinton Dome Storage Hub, LLC; Notice of Schedule for the Preparation of an Environmental Assessment for the Vinton Dome Storage Hub Project",Notice,,2026-09-16,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-544-000,https://www.federalregister.gov/documents/2026/09/16/2026-18991/vinton-dome-storage-hub-llc-notice-of-schedule-for-the-preparation-of-an-environmental-assessment,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18991.pdf,True
2026-18990,"Great Lakes Hydro America, LLC; Notice of Reasonable Period of Time for Water Quality Certification Application",Notice,,2026-09-16,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2458-273,https://www.federalregister.gov/documents/2026/09/16/2026-18990/great-lakes-hydro-america-llc-notice-of-reasonable-period-of-time-for-water-quality-certification,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18990.pdf,True
2026-18989,"Great Lakes Hydro America, LLC; Notice of Reasonable Period of Time for Water Quality Certification Application",Notice,,2026-09-16,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2572-141,https://www.federalregister.gov/documents/2026/09/16/2026-18989/great-lakes-hydro-america-llc-notice-of-reasonable-period-of-time-for-water-quality-certification,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18989.pdf,True
2026-18988,"Black Canyon Hydro, LLC; Notice of Intent To Prepare a Supplemental Environmental Impact Statement for the Seminoe Pumped Storage Project, Schedule for Environmental Review, and Request For Comments",Notice,,2026-09-16,,,Energy Department; Federal Energy Regulatory Commission,Project No. 14787-004,https://www.federalregister.gov/documents/2026/09/16/2026-18988/black-canyon-hydro-llc-notice-of-intent-to-prepare-a-supplemental-environmental-impact-statement-for,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18988.pdf,True
2026-18987,Opportunity To Co-Sponsor Events With the Office of Research Integrity,Notice,Notice.,2026-09-16,,2026-10-01,Health and Human Services Department,,https://www.federalregister.gov/documents/2026/09/16/2026-18987/opportunity-to-co-sponsor-events-with-the-office-of-research-integrity,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18987.pdf,True
2026-18986,Surface Transportation Project Delivery Program; Ohio Department of Transportation Audit Report,Notice,Notice; request for comment.,2026-09-16,,2026-10-16,Transportation Department; Federal Railroad Administration,Docket No. FRA-2026-2278,https://www.federalregister.gov/documents/2026/09/16/2026-18986/surface-transportation-project-delivery-program-ohio-department-of-transportation-audit-report,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18986.pdf,True
2026-18985,Call for Nominations to the National Geospatial Advisory Committee,Notice,Call for nominations.,2026-09-16,,,Interior Department; Geological Survey,Docket No. USGS-FACA-2026; GX26EE000101100,https://www.federalregister.gov/documents/2026/09/16/2026-18985/call-for-nominations-to-the-national-geospatial-advisory-committee,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18985.pdf,True
2026-18984,Petition for Exemption; Summary of Petition Received; Volatus Aerospace US Corp,Notice,Notice.,2026-09-16,,2026-10-06,Transportation Department; Federal Aviation Administration,Docket No.: FAA-2026-9077; Summary Notice No. 2026-24,https://www.federalregister.gov/documents/2026/09/16/2026-18984/petition-for-exemption-summary-of-petition-received-volatus-aerospace-us-corp,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18984.pdf,True
2026-18983,Proposed Agency Information Collection Activities; Comment Request,Notice,Notice of information collection; request for comment.,2026-09-16,,2026-11-16,Transportation Department; Federal Railroad Administration,Docket No. FRA-2026-1588,https://www.federalregister.gov/documents/2026/09/16/2026-18983/proposed-agency-information-collection-activities-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18983.pdf,True
2026-18982,Proposed Agency Information Collection Activities; Comment Request,Notice,Notice of information collection; request for comment.,2026-09-16,,2026-11-16,Transportation Department; Federal Railroad Administration,Docket No. FRA-2026-1587,https://www.federalregister.gov/documents/2026/09/16/2026-18982/proposed-agency-information-collection-activities-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18982.pdf,True
2026-18981,Proposed Agency Information Collection Activities; Comment Request,Notice,Notice of information collection; request for comment.,2026-09-16,,2026-11-16,Transportation Department; Federal Railroad Administration,Docket No. FRA-2026-1586,https://www.federalregister.gov/documents/2026/09/16/2026-18981/proposed-agency-information-collection-activities-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18981.pdf,True
2026-18980,Notice of Funding Opportunity for the Affordable Rural Cooperative (ARC) Program 2026,Notice,Notice of funding opportunity.,2026-09-16,,,Agriculture Department; Rural Utilities Service,Docket No. RUS-26-ELECTRIC-0265,https://www.federalregister.gov/documents/2026/09/16/2026-18980/notice-of-funding-opportunity-for-the-affordable-rural-cooperative-arc-program-2026,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18980.pdf,True
2026-18979,"Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Private School Universe Survey (PSS) 2025-26 and 2027-28 Data Collections, and 2027-28 PSS Frame Development Activities",Notice,Notice.,2026-09-16,,2026-10-16,Education Department,Docket No.: ED-2026-SCC-1321,https://www.federalregister.gov/documents/2026/09/16/2026-18979/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-for,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18979.pdf,True
2026-18978,Federal-State Unemployment Compensation (UC) Program; Data Availability,Rule,Final rule.,2026-09-16,2026-11-16,,Labor Department; Employment and Training Administration,Docket ETA-2025-0004,https://www.federalregister.gov/documents/2026/09/16/2026-18978/federal-state-unemployment-compensation-uc-program-data-availability,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18978.pdf,True
2026-18977,"Safety Zone; Lake St. Clair, Grosse Pointe Farms, MI",Rule,Temporary final rule.,2026-09-16,2026-09-19,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-1080,https://www.federalregister.gov/documents/2026/09/16/2026-18977/safety-zone-lake-st-clair-grosse-pointe-farms-mi,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18977.pdf,True
2026-18976,"Notice of Intended Repatriation: University of Texas at Austin, Texas Archeological Research Laboratory, Austin, TX",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7494; NPS-WASO-NAGPRA-NPS0043746; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18976/notice-of-intended-repatriation-university-of-texas-at-austin-texas-archeological-research,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18976.pdf,True
2026-18975,"Notice of Intended Repatriation: University of Nebraska State Museum, Lincoln, NE",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7492; NPS-WASO-NAGPRA-NPS0043745; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18975/notice-of-intended-repatriation-university-of-nebraska-state-museum-lincoln-ne,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18975.pdf,True
2026-18974,"Notice of Intended Repatriation: California State University, Fullerton, Fullerton, CA",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7497; NPS-WASO-NAGPRA-NPS0043744; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18974/notice-of-intended-repatriation-california-state-university-fullerton-fullerton-ca,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18974.pdf,True
2026-18973,"Notice of Intended Repatriation: California State University, Fullerton, Fullerton, CA",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7496; NPS-WASO-NAGPRA-NPS0043743; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18973/notice-of-intended-repatriation-california-state-university-fullerton-fullerton-ca,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18973.pdf,True
2026-18972,"Notice of Intended Repatriation: California State University, Fullerton, Fullerton, CA",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7491; NPS-WASO-NAGPRA-NPS0043742; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18972/notice-of-intended-repatriation-california-state-university-fullerton-fullerton-ca,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18972.pdf,True
2026-18971,"Notice of Inventory Completion: U.S. Department of Agriculture, Forest Service, Tongass National Forest, Ketchikan, AK",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7490; NPS-WASO-NAGPRA-NPS0043741; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18971/notice-of-inventory-completion-us-department-of-agriculture-forest-service-tongass-national-forest,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18971.pdf,True
2026-18970,"Notice of Intended Repatriation: Indianapolis Museum of Art at Newfields, Indianapolis, IN",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7489; NPS-WASO-NAGPRA-NPS0043740; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18970/notice-of-intended-repatriation-indianapolis-museum-of-art-at-newfields-indianapolis-in,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18970.pdf,True
2026-18969,"Notice of Intended Repatriation: Indianapolis Museum of Art at Newfields, Indianapolis, IN",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7488; NPS-WASO-NAGPRA-NPS0043739; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18969/notice-of-intended-repatriation-indianapolis-museum-of-art-at-newfields-indianapolis-in,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18969.pdf,True
2026-18968,"Notice of Inventory Completion: Indiana University, Bloomington, IN",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7487; NPS-WASO-NAGPRA-NPS0043738; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18968/notice-of-inventory-completion-indiana-university-bloomington-in,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18968.pdf,True
2026-18967,"Notice of Inventory Completion: Museum of Us, San Diego, CA",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7486; NPS-WASO-NAGPRA-NPS0043737; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18967/notice-of-inventory-completion-museum-of-us-san-diego-ca,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18967.pdf,True
2026-18966,"Notice of Intended Repatriation: Santa Rosa Junior College Multicultural Museum, Santa Rosa, CA",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7482; NPS-WASO-NAGPRA-NPS0043736; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18966/notice-of-intended-repatriation-santa-rosa-junior-college-multicultural-museum-santa-rosa-ca,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18966.pdf,True
2026-18965,"Notice of Intended Repatriation: Gilcrease Museum, Tulsa, OK",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7499; NPS-WASO-NAGPRA-NPS0043748; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18965/notice-of-intended-repatriation-gilcrease-museum-tulsa-ok,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18965.pdf,True
2026-18964,"Notice of Intended Repatriation: The Metropolitan Museum of Art, New York, NY",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7498; NPS-WASO-NAGPRA-NPS0043749; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18964/notice-of-intended-repatriation-the-metropolitan-museum-of-art-new-york-ny,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18964.pdf,True
2026-18963,"Notice of Inventory Completion: University of California, Santa Barbara, Repository for Archaeological and Ethnographic Collections, Santa Barbara, CA",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7495; NPS-WASO-NAGPRA-NPS0043747; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18963/notice-of-inventory-completion-university-of-california-santa-barbara-repository-for-archaeological,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18963.pdf,True
2026-18962,"Notice of Inventory Completion: U.S. Department of the Army, Collection From the Former Fort Vancouver Army Garrison, Vancouver, WA",Notice,Notice.,2026-09-16,,,Interior Department; National Park Service,N7493; NPS-WASO-NAGPRA-NPS0043751; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/16/2026-18962/notice-of-inventory-completion-us-department-of-the-army-collection-from-the-former-fort-vancouver,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18962.pdf,True
2026-18961,"International Product Change-Priority Mail Express International, Priority Mail International & First-Class Package International Service Agreements",Notice,Notice.,2026-09-16,,,Postal Service,,https://www.federalregister.gov/documents/2026/09/16/2026-18961/international-product-change-priority-mail-express-international-priority-mail-international-and,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18961.pdf,True
2026-18960,"Special Local Regulations; Recurring Marine Events, Sector St. Petersburg",Rule,Notification of enforcement of regulation.,2026-09-16,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-1079,https://www.federalregister.gov/documents/2026/09/16/2026-18960/special-local-regulations-recurring-marine-events-sector-st-petersburg,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18960.pdf,True
2026-18958,Delegation of Authority for Visa Bond Waivers,Notice,,2026-09-16,,,State Department,Delegation of Authority No. DA630,https://www.federalregister.gov/documents/2026/09/16/2026-18958/delegation-of-authority-for-visa-bond-waivers,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18958.pdf,True
2026-18957,National Register of Historic Places; Notification of Pending Nominations and Related Actions,Notice,Notice.,2026-09-16,,2026-10-01,Interior Department; National Park Service,"NPS-WASO-NRNHL-DTS#-43714; PPWOCRADI0, PCU00RP14.R50000",https://www.federalregister.gov/documents/2026/09/16/2026-18957/national-register-of-historic-places-notification-of-pending-nominations-and-related-actions,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18957.pdf,True
2026-18956,"Airworthiness Directives; De Havilland Aircraft of Canada Limited (Type Certificate Previously Held by Bombardier, Inc.) Airplanes",Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-09-16,,2026-11-02,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-8810; Project Identifier MCAI-2025-01847-T,https://www.federalregister.gov/documents/2026/09/16/2026-18956/airworthiness-directives-de-havilland-aircraft-of-canada-limited-type-certificate-previously-held-by,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18956.pdf,True
2026-18955,Notice of Open Meeting,Notice,Notice.,2026-09-16,,,Millennium Challenge Corporation,MCC FR 26-07,https://www.federalregister.gov/documents/2026/09/16/2026-18955/notice-of-open-meeting,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18955.pdf,True
2026-18954,Government-Owned Inventions; Availability for Licensing,Notice,Notice.,2026-09-16,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/09/16/2026-18954/government-owned-inventions-availability-for-licensing,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18954.pdf,True
2026-18953,Center for Scientific Review; Notice of Closed Meetings,Notice,,2026-09-16,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/09/16/2026-18953/center-for-scientific-review-notice-of-closed-meetings,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18953.pdf,True
2026-18952,Center for Scientific Review; Amended Notice of Meeting,Notice,,2026-09-16,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/09/16/2026-18952/center-for-scientific-review-amended-notice-of-meeting,https://www.govinfo.gov/content/pkg/FR-2026-09-16/pdf/2026-18952.pdf,True
