document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-13604,Patient Safety Organizations: Voluntary Relinquishment for the Cassatt Patient Safety Organization,Notice,Notice of delisting.,2026-07-06,2026-06-08,,Health and Human Services Department; Agency for Healthcare Research and Quality,,https://www.federalregister.gov/documents/2026/07/06/2026-13604/patient-safety-organizations-voluntary-relinquishment-for-the-cassatt-patient-safety-organization,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13604.pdf,True
2026-13603,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Notice,Notice.,2026-07-06,,2026-08-05,Health and Human Services Department; Centers for Medicare & Medicaid Services,Document Identifier: CMS-10949 and CMS-10717,https://www.federalregister.gov/documents/2026/07/06/2026-13603/agency-information-collection-activities-submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13603.pdf,True
2026-13602,"Calendar Year 2027 Home Health Prospective Payment System (HH PPS) Rate Update; Requirements for the HH Quality Reporting Program and the Expanded HH Value-Based Purchasing Model; Medicare Provider Enrollment, Durable Medical Equipment (DME), and DME, Prosthetics, Orthotics, and Supplies (DMEPOS) Policies",Proposed Rule,Proposed rule.,2026-07-06,,2026-08-31,Health and Human Services Department; Centers for Medicare & Medicaid Services,CMS-1844-P,https://www.federalregister.gov/documents/2026/07/06/2026-13602/calendar-year-2027-home-health-prospective-payment-system-hh-pps-rate-update-requirements-for-the-hh,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13602.pdf,True
2026-13601,Information Collection Being Reviewed by the Federal Communications Commission,Notice,Notice; request for comments.,2026-07-06,,2026-09-04,Federal Communications Commission,OMB 3060-0716; FR ID 353280,https://www.federalregister.gov/documents/2026/07/06/2026-13601/information-collection-being-reviewed-by-the-federal-communications-commission,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13601.pdf,True
2026-13600,"Columbia Gas Transmission, LLC; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Majorsville-Heard Storage Complex Abandonment Project",Notice,,2026-07-06,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-527-000,https://www.federalregister.gov/documents/2026/07/06/2026-13600/columbia-gas-transmission-llc-notice-of-scoping-period-requesting-comments-on-environmental-issues,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13600.pdf,True
2026-13599,"Vinton Dome Storage Hub, LLC; Notice of Application and Establishing Intervention Deadline",Notice,,2026-07-06,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-544-000,https://www.federalregister.gov/documents/2026/07/06/2026-13599/vinton-dome-storage-hub-llc-notice-of-application-and-establishing-intervention-deadline,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13599.pdf,True
2026-13598,"Southeast Supply Header, LLC; Notice of Application and Establishing Intervention Deadline",Notice,,2026-07-06,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-543-000,https://www.federalregister.gov/documents/2026/07/06/2026-13598/southeast-supply-header-llc-notice-of-application-and-establishing-intervention-deadline,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13598.pdf,True
2026-13597,Steel Reef Pipelines US LLC; Notice of Application and Establishing Intervention Deadline,Notice,,2026-07-06,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-545-000,https://www.federalregister.gov/documents/2026/07/06/2026-13597/steel-reef-pipelines-us-llc-notice-of-application-and-establishing-intervention-deadline,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13597.pdf,True
2026-13596,"Dominion Energy South Carolina, Inc.; Notice of Application for Amendment to Turbine Venting Plan and Article 401(B) In Part Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",Notice,,2026-07-06,,,Energy Department; Federal Energy Regulatory Commission,Project No. 1894-238,https://www.federalregister.gov/documents/2026/07/06/2026-13596/dominion-energy-south-carolina-inc-notice-of-application-for-amendment-to-turbine-venting-plan-and,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13596.pdf,True
2026-13595,Public Service Company of Colorado; Notice of Intent To Prepare an Environmental Assessment,Notice,,2026-07-06,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2275-052,https://www.federalregister.gov/documents/2026/07/06/2026-13595/public-service-company-of-colorado-notice-of-intent-to-prepare-an-environmental-assessment,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13595.pdf,True
2026-13594,"Powerhouse Systems, LLC; Notice of Intent To Prepare an Environmental Assessment",Notice,,2026-07-06,,,Energy Department; Federal Energy Regulatory Commission,Project No. 7883-020,https://www.federalregister.gov/documents/2026/07/06/2026-13594/powerhouse-systems-llc-notice-of-intent-to-prepare-an-environmental-assessment,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13594.pdf,True
2026-13593,Information Collection Being Reviewed by the Federal Communications Commission Under Delegated Authority,Notice,Notice; request for comments.,2026-07-06,,2026-09-04,Federal Communications Commission,OMB 3060-0716; FR ID 353279,https://www.federalregister.gov/documents/2026/07/06/2026-13593/information-collection-being-reviewed-by-the-federal-communications-commission-under-delegated,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13593.pdf,True
2026-13592,Expedited Investigational New Drug Pilot Program; Request for Information; Correction,Notice,Notice; correction.,2026-07-06,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-4699,https://www.federalregister.gov/documents/2026/07/06/2026-13592/expedited-investigational-new-drug-pilot-program-request-for-information-correction,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13592.pdf,True
2026-13591,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company,Notice,,2026-07-06,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/07/06/2026-13591/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13591.pdf,True
2026-13590,"State, Local, Tribal, and Private Sector Policy Advisory Committee (SLTPS-PAC); Meeting",Notice,Notice of Federal Advisory Committee meeting.,2026-07-06,,,National Archives and Records Administration,NARA-2026-027,https://www.federalregister.gov/documents/2026/07/06/2026-13590/state-local-tribal-and-private-sector-policy-advisory-committee-sltps-pac-meeting,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13590.pdf,True
2026-13589,Submission for OMB Review; Comment Request,Notice,,2026-07-06,,,Agriculture Department,,https://www.federalregister.gov/documents/2026/07/06/2026-13589/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13589.pdf,True
2026-13587,Fingerprint and Photograph Requirements for Firearms Applications,Proposed Rule,Notice of proposed rulemaking.,2026-07-06,,2026-10-05,"Justice Department; Alcohol, Tobacco, Firearms, and Explosives Bureau",Docket No. ATF-2026-0397; ATF 2025R-14P,https://www.federalregister.gov/documents/2026/07/06/2026-13587/fingerprint-and-photograph-requirements-for-firearms-applications,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13587.pdf,True
2026-13586,Registering NFA Firearms That Fall Out of Government Contract,Proposed Rule,Notice of proposed rulemaking.,2026-07-06,,2026-09-04,"Justice Department; Alcohol, Tobacco, Firearms, and Explosives Bureau",Docket No. ATF-2026-0298; ATF No. 2025R-22P,https://www.federalregister.gov/documents/2026/07/06/2026-13586/registering-nfa-firearms-that-fall-out-of-government-contract,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13586.pdf,True
2026-13585,Licensee “eZ Check” Verification for Transfers; Withdrawing Direct Final Rule,Rule,Withdrawing direct final rule.,2026-07-06,2026-07-06,,"Justice Department; Alcohol, Tobacco, Firearms, and Explosives Bureau",Docket No. ATF-2026-0009; ATF No. 2025R-32D,https://www.federalregister.gov/documents/2026/07/06/2026-13585/licensee-ez-check-verification-for-transfers-withdrawing-direct-final-rule,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13585.pdf,True
2026-13584,Sunshine Act Meetings,Notice,,2026-07-06,,,Equal Employment Opportunity Commission,,https://www.federalregister.gov/documents/2026/07/06/2026-13584/sunshine-act-meetings,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13584.pdf,True
2026-13583,Proposed Collection; 60-day Comment Request; Generic Clearance for NIH Citizen Science and Crowdsourcing Projects (Office of the Director),Notice,Notice.,2026-07-06,2026-09-04,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/07/06/2026-13583/proposed-collection-60-day-comment-request-generic-clearance-for-nih-citizen-science-and,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13583.pdf,True
2026-13581,"Schedules of Controlled Substances: Temporary Placement of Mitragynine Pseudoindoxyl, MGM-15, and MGM-16 in Schedule I",Proposed Rule,Proposed amendment; notice of intent.,2026-07-06,,,Justice Department; Drug Enforcement Administration,Docket No. DEA-1644,https://www.federalregister.gov/documents/2026/07/06/2026-13581/schedules-of-controlled-substances-temporary-placement-of-mitragynine-pseudoindoxyl-mgm-15-and,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13581.pdf,True
2026-13580,Schedules of Controlled Substance: Temporary Placement of 7-Hydroxymitragynine Above a Specified Threshold in Schedule I,Proposed Rule,Proposed amendment; notice of intent.,2026-07-06,,,Justice Department; Drug Enforcement Administration,Docket No. DEA-1570,https://www.federalregister.gov/documents/2026/07/06/2026-13580/schedules-of-controlled-substance-temporary-placement-of-7-hydroxymitragynine-above-a-specified,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13580.pdf,True
2026-13578,"Accreditation and Approval of NMK Resources, Inc. (Thorofare, NJ), as a Commercial Gauger and Laboratory",Notice,"Notice of accreditation and approval of NMK Resources, Inc. (Thorofare, NJ), as a commercial gauger and laboratory.",2026-07-06,,,Homeland Security Department; U.S. Customs and Border Protection,,https://www.federalregister.gov/documents/2026/07/06/2026-13578/accreditation-and-approval-of-nmk-resources-inc-thorofare-nj-as-a-commercial-gauger-and-laboratory,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13578.pdf,True
2026-13577,"Accreditation and Approval of NMK Resources, Inc., (Pasadena, TX) as a Commercial Gauger and Laboratory",Notice,"Notice of accreditation and approval of NMK Resources, Inc. (Pasadena, TX), as a commercial gauger and laboratory.",2026-07-06,,,Homeland Security Department; U.S. Customs and Border Protection,,https://www.federalregister.gov/documents/2026/07/06/2026-13577/accreditation-and-approval-of-nmk-resources-inc-pasadena-tx-as-a-commercial-gauger-and-laboratory,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13577.pdf,True
2026-13575,"Approval of The Strawn Group (Houston, TX) as a Commercial Gauger",Notice,"Notice of approval of The Strawn Group (Houston, TX) as a commercial gauger.",2026-07-06,,,Homeland Security Department; U.S. Customs and Border Protection,,https://www.federalregister.gov/documents/2026/07/06/2026-13575/approval-of-the-strawn-group-houston-tx-as-a-commercial-gauger,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13575.pdf,True
2026-13574,Modification and Clarification of the National Customs Automation Program Test Regarding Post-Summary Corrections,Notice,General notice.,2026-07-06,,,Homeland Security Department; U.S. Customs and Border Protection,,https://www.federalregister.gov/documents/2026/07/06/2026-13574/modification-and-clarification-of-the-national-customs-automation-program-test-regarding,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13574.pdf,True
2026-13573,Diamond Sawblades and Parts Thereof From the People's Republic of China: Final Results of the Expedited Third Sunset Review of the Antidumping Duty Order,Notice,,2026-07-06,,,Commerce Department; International Trade Administration,A-570-900,https://www.federalregister.gov/documents/2026/07/06/2026-13573/diamond-sawblades-and-parts-thereof-from-the-peoples-republic-of-china-final-results-of-the,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13573.pdf,True
2026-13572,Privacy Act of 1974; Matching Program,Notice,Notice of a new matching program.,2026-07-06,,2026-08-05,Health and Human Services Department; Centers for Medicare & Medicaid Services,,https://www.federalregister.gov/documents/2026/07/06/2026-13572/privacy-act-of-1974-matching-program,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13572.pdf,True
2026-13571,Organic Certification Cost Share Program (OCCSP),Rule,Final rule.,2026-07-06,2026-07-06,,Agriculture Department; Commodity Credit Corporation,Docket ID FSA-2026-0331,https://www.federalregister.gov/documents/2026/07/06/2026-13571/organic-certification-cost-share-program-occsp,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13571.pdf,True
2026-13570,Administrative Declaration of a Disaster for the State of New York,Notice,Notice.,2026-07-06,,,Small Business Administration,Disaster Declaration #21655 and #21656; NEW YORK Disaster Number NY-20039,https://www.federalregister.gov/documents/2026/07/06/2026-13570/administrative-declaration-of-a-disaster-for-the-state-of-new-york,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13570.pdf,True
2026-13569,"Manulife Investment Management Private Markets (US) LLC; Manulife Employee Securities Company 2025, L.P.",Notice,Notice.,2026-07-06,,,Securities and Exchange Commission,Investment Company Act Release No. 36234; File No. 813-00423,https://www.federalregister.gov/documents/2026/07/06/2026-13569/manulife-investment-management-private-markets-us-llc-manulife-employee-securities-company-2025-lp,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13569.pdf,True
2026-13568,"Regulated Navigation Area; Hudson River, Albany, NY",Rule,Temporary interim rule and request for comments.,2026-07-06,2026-07-12,2026-08-05,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0633,https://www.federalregister.gov/documents/2026/07/06/2026-13568/regulated-navigation-area-hudson-river-albany-ny,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13568.pdf,True
2026-13567,Carbon and Certain Alloy Steel Wire Rod from Mexico: Final Results of Antidumping Duty Administrative Review; 2023-2024,Notice,,2026-07-06,,,Commerce Department; International Trade Administration,A-201-830,https://www.federalregister.gov/documents/2026/07/06/2026-13567/carbon-and-certain-alloy-steel-wire-rod-from-mexico-final-results-of-antidumping-duty-administrative,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13567.pdf,True
2026-13566,Records Governing Off-the-Record Communications; Public Notice,Notice,,2026-07-06,,,Energy Department; Federal Energy Regulatory Commission,Docket No. RM98-1-000,https://www.federalregister.gov/documents/2026/07/06/2026-13566/records-governing-off-the-record-communications-public-notice,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13566.pdf,True
2026-13565,Combined Notice of Filings,Notice,,2026-07-06,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/06/2026-13565/combined-notice-of-filings,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13565.pdf,True
2026-13564,Combined Notice of Filings #2,Notice,,2026-07-06,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/06/2026-13564/combined-notice-of-filings-2,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13564.pdf,True
2026-13563,Combined Notice of Filings #1,Notice,,2026-07-06,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/06/2026-13563/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13563.pdf,True
2026-13562,"Safety Zones; Fireworks Displays in the USCG East District, Ocean City, NJ",Rule,Notification of enforcement of regulation.,2026-07-06,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-0753,https://www.federalregister.gov/documents/2026/07/06/2026-13562/safety-zones-fireworks-displays-in-the-uscg-east-district-ocean-city-nj,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13562.pdf,True
2026-13561,Proposed Data Collection Submitted for Public Comment and Recommendations,Notice,Notice with comment period.,2026-07-06,,2026-09-04,Health and Human Services Department; Centers for Disease Control and Prevention,60Day-26-1428; Docket No. CDC-2026-1189,https://www.federalregister.gov/documents/2026/07/06/2026-13561/proposed-data-collection-submitted-for-public-comment-and-recommendations,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13561.pdf,True
2026-13560,Proposed Data Collection Submitted for Public Comment and Recommendations,Notice,Notice with comment period.,2026-07-06,,2026-09-04,Health and Human Services Department; Centers for Disease Control and Prevention,60Day-26-1423; Docket No. CDC-2026-1190,https://www.federalregister.gov/documents/2026/07/06/2026-13560/proposed-data-collection-submitted-for-public-comment-and-recommendations,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13560.pdf,True
2026-13559,Proposed Data Collection Submitted for Public Comment and Recommendations,Notice,Notice with comment period.,2026-07-06,,2026-09-04,Health and Human Services Department; Centers for Disease Control and Prevention,60Day-26-0841; Docket No. CDC-2026-1156,https://www.federalregister.gov/documents/2026/07/06/2026-13559/proposed-data-collection-submitted-for-public-comment-and-recommendations,https://www.govinfo.gov/content/pkg/FR-2026-07-06/pdf/2026-13559.pdf,True
