document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-19477,"Notice of Inventory Completion: Indiana State University, Terre Haute, IN",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7514; NPS-WASO-NAGPRA-NPS0043812; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19477/notice-of-inventory-completion-indiana-state-university-terre-haute-in,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19477.pdf,True
2026-19476,"Notice of Inventory Completion: The University of Kansas, Lawrence, KS",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7513; NPS-WASO-NAGPRA-NPS0043811; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19476/notice-of-inventory-completion-the-university-of-kansas-lawrence-ks,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19476.pdf,True
2026-19475,"Notice of Inventory Completion: Lindsborg Old Mill and Swedish Heritage Museum, Lindsborg, KS",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7512; NPS-WASO-NAGPRA-NPS0043810; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19475/notice-of-inventory-completion-lindsborg-old-mill-and-swedish-heritage-museum-lindsborg-ks,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19475.pdf,True
2026-19474,"Notice of Intended Repatriation: California State University, Stanislaus, Turlock, CA",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7511; NPS-WASO-NAGPRA-NPS0043809; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19474/notice-of-intended-repatriation-california-state-university-stanislaus-turlock-ca,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19474.pdf,True
2026-19473,"Notice of Intended Repatriation: California Department of Parks and Recreation, Sacramento, CA",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7510; NPS-WASO-NAGPRA-NPS0043808; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19473/notice-of-intended-repatriation-california-department-of-parks-and-recreation-sacramento-ca,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19473.pdf,True
2026-19472,"Notice of Intended Repatriation: Indianapolis Museum of Art at Newfields, Indianapolis, IN",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7509; NPS-WASO-NAGPRA-NPS0043807; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19472/notice-of-intended-repatriation-indianapolis-museum-of-art-at-newfields-indianapolis-in,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19472.pdf,True
2026-19471,"Notice of Inventory Completion: Museum of Northern Arizona, Flagstaff, AZ",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7507; NPS-WASO-NAGPRA-NPS0043802; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19471/notice-of-inventory-completion-museum-of-northern-arizona-flagstaff-az,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19471.pdf,True
2026-19470,"Notice of Intended Repatriation: Ball State University, Muncie, IN",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7506; NPS-WASO-NAGPRA-NPS0043801; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19470/notice-of-intended-repatriation-ball-state-university-muncie-in,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19470.pdf,True
2026-19469,"Notice of Inventory Completion: California State University, Northridge, Northridge, CA",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7505; NPS-WASO-NAGPRA-NPS0043800; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19469/notice-of-inventory-completion-california-state-university-northridge-northridge-ca,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19469.pdf,True
2026-19468,"Notice of Intended Repatriation: Michigan State University, East Lansing, MI",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7504; NPS-WASO-NAGPRA-NPS0043799; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19468/notice-of-intended-repatriation-michigan-state-university-east-lansing-mi,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19468.pdf,True
2026-19467,"Notice of Intended Repatriation: Virginia Museum of Fine Arts, Richmond, VA",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7503; NPS-WASO-NAGPRA-NPS0043797; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19467/notice-of-intended-repatriation-virginia-museum-of-fine-arts-richmond-va,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19467.pdf,True
2026-19466,"Notice of Inventory Completion: University of Michigan, Ann Arbor, MI",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7500; NPS-WASO-NAGPRA-NPS0043794; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19466/notice-of-inventory-completion-university-of-michigan-ann-arbor-mi,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19466.pdf,True
2026-19465,"Notice of Inventory Completion: Indiana University, Bloomington, IN",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7502; NPS-WASO-NAGPRA-NPS0043796; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19465/notice-of-inventory-completion-indiana-university-bloomington-in,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19465.pdf,True
2026-19464,"Notice of Inventory Completion: The University of Tennessee, Department of Anthropology, Knoxville, TN, and the Frank H. McClung Museum of Natural History & Culture, Knoxville, TN",Notice,Notice.,2026-09-23,,,Interior Department; National Park Service,N7501; NPS-WASO-NAGPRA-NPS0043795; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/09/23/2026-19464/notice-of-inventory-completion-the-university-of-tennessee-department-of-anthropology-knoxville-tn,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19464.pdf,True
2026-19462,Renewal of the Internal Revenue Service Advisory Committee,Notice,Notice of renewal.,2026-09-23,,,Treasury Department,,https://www.federalregister.gov/documents/2026/09/23/2026-19462/renewal-of-the-internal-revenue-service-advisory-committee,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19462.pdf,True
2026-19461,"Public Land Order No. 7971; Extension of Withdrawal of Public Land for the United States Army, Fort Carson-Piñon Canyon Maneuver Site, Colorado",Notice,Public Land Order.,2026-09-23,2026-09-23,,Interior Department; Land Management Bureau,A2407-014-004-065516; #O2509-014-004-125222; COCO106084509; COC-0124534,https://www.federalregister.gov/documents/2026/09/23/2026-19461/public-land-order-no-7971-extension-of-withdrawal-of-public-land-for-the-united-states-army-fort,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19461.pdf,True
2026-19460,Notice of Informal Presentation of Views,Notice,Notice.,2026-09-23,,,Housing and Urban Development Department,Docket No. FR-6618-N-01,https://www.federalregister.gov/documents/2026/09/23/2026-19460/notice-of-informal-presentation-of-views,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19460.pdf,True
2026-19459,Center for Scientific Review; Amended Notice of Meeting,Notice,,2026-09-23,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/09/23/2026-19459/center-for-scientific-review-amended-notice-of-meeting,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19459.pdf,True
2026-19458,Notice of HUD Vacant Loan Sales (HVLS 2027-1),Notice,Notice of sales of reverse mortgage loans.,2026-09-23,,,Housing and Urban Development Department,Docket No. FR-6568-N-06,https://www.federalregister.gov/documents/2026/09/23/2026-19458/notice-of-hud-vacant-loan-sales-hvls-2027-1,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19458.pdf,True
2026-19457,National Institute of Neurological Disorders and Stroke; Notice of Closed Meeting,Notice,,2026-09-23,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/09/23/2026-19457/national-institute-of-neurological-disorders-and-stroke-notice-of-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19457.pdf,True
2026-19456,Fisheries of the South Atlantic; 2026 South Atlantic Red Snapper Recreational Fishing Season,Rule,Temporary rule; recreational fishing season.,2026-09-23,,,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 1710319998630-02; RTID 0648-XG084,https://www.federalregister.gov/documents/2026/09/23/2026-19456/fisheries-of-the-south-atlantic-2026-south-atlantic-red-snapper-recreational-fishing-season,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19456.pdf,True
2026-19455,Credit Watch Termination Initiative; Terminations of Direct Endorsement (DE) Approval,Notice,Notice.,2026-09-23,,,Housing and Urban Development Department,Docket No. FR-6548-N-05,https://www.federalregister.gov/documents/2026/09/23/2026-19455/credit-watch-termination-initiative-terminations-of-direct-endorsement-de-approval,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19455.pdf,True
2026-19454,Combined Notice of Filings,Notice,,2026-09-23,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/09/23/2026-19454/combined-notice-of-filings,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19454.pdf,True
2026-19453,Combined Notice of Filings #1,Notice,,2026-09-23,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/09/23/2026-19453/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19453.pdf,True
2026-19452,New England Fishery Management Council; Public Meeting,Notice,Notice of public meeting.,2026-09-23,,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XG068,https://www.federalregister.gov/documents/2026/09/23/2026-19452/new-england-fishery-management-council-public-meeting,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19452.pdf,True
2026-19451,"Formations of, Acquisitions by, and Mergers of Bank Holding Companies",Notice,,2026-09-23,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/09/23/2026-19451/formations-of-acquisitions-by-and-mergers-of-bank-holding-companies,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19451.pdf,True
2026-19450,Notice of Proposals To Engage in or To Acquire Companies Engaged in Permissible Nonbanking Activities,Notice,,2026-09-23,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/09/23/2026-19450/notice-of-proposals-to-engage-in-or-to-acquire-companies-engaged-in-permissible-nonbanking,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19450.pdf,True
2026-19449,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company,Notice,,2026-09-23,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/09/23/2026-19449/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19449.pdf,True
2026-19448,Revision of Freedom of Information Act Regulations,Rule,Final rule.,2026-09-23,2026-09-23,,Architectural and Transportation Barriers Compliance Board,Docket No. ATBCB-2026-0004,https://www.federalregister.gov/documents/2026/09/23/2026-19448/revision-of-freedom-of-information-act-regulations,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19448.pdf,True
2026-19447,"Cheniere Corpus Christi Pipeline, LP, Corpus Christi Liquefaction Stage IV, LLC, Corpus Christi Liquefaction, LLC; Notice of Availability of the Draft Environmental Impact Statement for the Proposed Corpus Christi Liquefaction Stage 4 Project and the CCPL Expansion Project",Notice,,2026-09-23,,,Energy Department; Federal Energy Regulatory Commission,"Docket No. CP18-513-000, CP26-82-000, CP26-87-000",https://www.federalregister.gov/documents/2026/09/23/2026-19447/cheniere-corpus-christi-pipeline-lp-corpus-christi-liquefaction-stage-iv-llc-corpus-christi,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19447.pdf,True
2026-19446,"Pontook Operating Limited Partnership, New Hampshire Department of Environmental Services; Notice of Scoping Comment Sessions and Environmental Site Review",Notice,,2026-09-23,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2861-056,https://www.federalregister.gov/documents/2026/09/23/2026-19446/pontook-operating-limited-partnership-new-hampshire-department-of-environmental-services-notice-of,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19446.pdf,True
2026-19445,Kinder Morgan Louisiana Pipeline LLC; Notice of Availability of the Environmental Assessment for the Proposed Texas Access Project,Notice,,2026-09-23,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-136-000,https://www.federalregister.gov/documents/2026/09/23/2026-19445/kinder-morgan-louisiana-pipeline-llc-notice-of-availability-of-the-environmental-assessment-for-the,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19445.pdf,True
2026-19444,"Information Collection; Paperwork Reduction Act Changes in FAR Case 2026-011, Revolutionary Federal Acquisition Regulation Overhaul Parts 9, 27, and 47",Notice,Notice and request for comments.,2026-09-23,,2026-11-23,Management and Budget Office; Federal Procurement Policy Office; Defense Department; General Services Administration; National Aeronautics and Space Administration,OMB Control No. 9000-0061; OMB Control No. 9000-0095; Docket No. 2026-0301; Sequence No. 1,https://www.federalregister.gov/documents/2026/09/23/2026-19444/information-collection-paperwork-reduction-act-changes-in-far-case-2026-011-revolutionary-federal,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19444.pdf,True
2026-19443,"Information Collection; Paperwork Reduction Act Changes in FAR Case 2026-006, Revolutionary Federal Acquisition Regulation Overhaul Parts 16, 17, and 35",Notice,Notice and request for comments.,2026-09-23,,2026-11-23,Management and Budget Office; Federal Procurement Policy Office; Defense Department; General Services Administration; National Aeronautics and Space Administration,OMB Control No. 9000-0069; Docket No. 2026-0298; Sequence No. 1,https://www.federalregister.gov/documents/2026/09/23/2026-19443/information-collection-paperwork-reduction-act-changes-in-far-case-2026-006-revolutionary-federal,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19443.pdf,True
2026-19442,"Information Collection; Paperwork Reduction Act Changes in FAR Case 2026-010, Revolutionary Federal Acquisition Regulation Overhaul Parts 14, 28, 36, and 52",Notice,Notice and request for comments.,2026-09-23,,2026-11-23,Management and Budget Office; Federal Procurement Policy Office; Defense Department; General Services Administration; National Aeronautics and Space Administration,OMB Control No. 9000-0064; Docket No. 2026-0299; Sequence No. 1,https://www.federalregister.gov/documents/2026/09/23/2026-19442/information-collection-paperwork-reduction-act-changes-in-far-case-2026-010-revolutionary-federal,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19442.pdf,True
2026-19441,"Transwestern Pipeline Company, LLC; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",Notice,,2026-09-23,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-577-000,https://www.federalregister.gov/documents/2026/09/23/2026-19441/transwestern-pipeline-company-llc-notice-of-request-under-blanket-authorization-and-establishing,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19441.pdf,True
2026-19440,"High Island Offshore System, L.L.C.; Notice of Application and Establishing Intervention Deadline",Notice,,2026-09-23,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-574-000,https://www.federalregister.gov/documents/2026/09/23/2026-19440/high-island-offshore-system-llc-notice-of-application-and-establishing-intervention-deadline,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19440.pdf,True
2026-19439,Combined Notice of Filings #1,Notice,,2026-09-23,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/09/23/2026-19439/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19439.pdf,True
2026-19438,"Great River Hydro, LLC; Notice of Application for Temporary Variance Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",Notice,,2026-09-23,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2077-132,https://www.federalregister.gov/documents/2026/09/23/2026-19438/great-river-hydro-llc-notice-of-application-for-temporary-variance-accepted-for-filing-soliciting,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19438.pdf,True
2026-19437,"Moss, Tobias B.; Notice of Filing",Notice,,2026-09-23,,,Energy Department; Federal Energy Regulatory Commission,Docket No. ID-10798-000,https://www.federalregister.gov/documents/2026/09/23/2026-19437/moss-tobias-b-notice-of-filing,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19437.pdf,True
2026-19436,Standard Steel Welded Wire Mesh From Mexico; Determinations,Notice,,2026-09-23,,,International Trade Commission,Investigation Nos. 701-TA-653 and 731-TA-1527 (Review),https://www.federalregister.gov/documents/2026/09/23/2026-19436/standard-steel-welded-wire-mesh-from-mexico-determinations,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19436.pdf,True
2026-19435,"Agency Information Collection Activities; Proposed eCollection eComments Requested; Extension Without Change of a Previously Approved Collection; Title-Application for Individual Manufacturing Quota for a Basic Class of Controlled Substance and for Ephedrine, Pseudoephedrine, and Phenylpropanolamine (DEA Form 189)",Notice,60-Day notice.,2026-09-23,,2026-11-23,Justice Department,OMB Number 1117-0006,https://www.federalregister.gov/documents/2026/09/23/2026-19435/agency-information-collection-activities-proposed-ecollection-ecomments-requested-extension-without,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19435.pdf,True
2026-19434,"Agency Information Collection Activities; Proposed eCollection eComments Requested; Extension of a Previously Approved Collection; Title-Application for Procurement Quota for Controlled Substance and for Ephedrine, Pseudoephedrine, and Phenylpropanolamine (DEA Form 250)",Notice,60-Day notice.,2026-09-23,,2026-11-23,Justice Department,OMB Number 1117-0008,https://www.federalregister.gov/documents/2026/09/23/2026-19434/agency-information-collection-activities-proposed-ecollection-ecomments-requested-extension-of-a,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19434.pdf,True
2026-19433,"Agency Information Collection Activities; Proposed eCollection, eComments Requested; Extension Without Change of a Previously Approved Collection; Title-Application for Import Quota for Ephedrine, Pseudoephedrine, and Phenylpropanolamine (DEA Form 488)",Notice,60-Day notice.,2026-09-23,,2026-11-23,Justice Department,OMB Number 1117-0047,https://www.federalregister.gov/documents/2026/09/23/2026-19433/agency-information-collection-activities-proposed-ecollection-ecomments-requested-extension-without,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19433.pdf,True
2026-19432,Agency Information Collection Activities; Proposed eCollection eComments Requested; Extension of a Previously Approved Collection; Title-Procurement Quota Certification and Recordkeeping Requirements,Notice,60-Day notice.,2026-09-23,,2026-11-23,Justice Department,OMB Number 1117-0055,https://www.federalregister.gov/documents/2026/09/23/2026-19432/agency-information-collection-activities-proposed-ecollection-ecomments-requested-extension-of-a,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19432.pdf,True
2026-19431,Government-Owned Inventions; Availability for Licensing,Notice,Notice.,2026-09-23,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/09/23/2026-19431/government-owned-inventions-availability-for-licensing,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19431.pdf,True
2026-19430,"Safety Zone; Massachusetts Bay, Boston, MA",Proposed Rule,Notice of proposed rulemaking.,2026-09-23,,2026-10-23,Homeland Security Department; Coast Guard,Docket Number USCG-2026-1071,https://www.federalregister.gov/documents/2026/09/23/2026-19430/safety-zone-massachusetts-bay-boston-ma,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19430.pdf,True
2026-19429,"Safety Zone; Zach's Bay, Wantagh, NY",Rule,Temporary final rule.,2026-09-23,2026-09-25,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0931,https://www.federalregister.gov/documents/2026/09/23/2026-19429/safety-zone-zachs-bay-wantagh-ny,https://www.govinfo.gov/content/pkg/FR-2026-09-23/pdf/2026-19429.pdf,True
