document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-17036,Codex Alimentarius Commission: Meeting of the Codex Committee on Food Import and Export Inspection and Certification Systems,Notice,Notice of public meeting and request for comments.,2026-08-20,,,Agriculture Department; U.S. Codex Office,,https://www.federalregister.gov/documents/2026/08/20/2026-17036/codex-alimentarius-commission-meeting-of-the-codex-committee-on-food-import-and-export-inspection,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17036.pdf,True
2026-17035,Agency Information Collection Activity Under OMB Review: National Transit Database (NTD),Notice,Notice of request for comments.,2026-08-20,,2026-09-21,Transportation Department; Federal Transit Administration,FTA Docket No. FTA 2026-0265,https://www.federalregister.gov/documents/2026/08/20/2026-17035/agency-information-collection-activity-under-omb-review-national-transit-database-ntd,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17035.pdf,True
2026-17034,"Notice of Extension of the Deadline for Determining the Adequacy of the Antidumping and Countervailing Duty Petitions: Certain Linear Hydraulic Cylinders and Parts Thereof From Canada, the People's Republic of China, India, the Republic of Korea, and Mexico",Notice,,2026-08-20,,,Commerce Department; International Trade Administration,"A-122-879, A-570-240, A-533-952, A-580-923, A-201-870, C-570-241, C-533-953, C-201-871",https://www.federalregister.gov/documents/2026/08/20/2026-17034/notice-of-extension-of-the-deadline-for-determining-the-adequacy-of-the-antidumping-and,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17034.pdf,True
2026-17033,Light-Walled Rectangular Pipe and Tube From Mexico: Final Results of Antidumping Duty Administrative Review; 2023-2024,Notice,,2026-08-20,,,Commerce Department; International Trade Administration,A-201-836,https://www.federalregister.gov/documents/2026/08/20/2026-17033/light-walled-rectangular-pipe-and-tube-from-mexico-final-results-of-antidumping-duty-administrative,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17033.pdf,True
2026-17032,Stainless Steel Flanges From India: Final Results of Antidumping Duty Administrative Review; 2023-2024,Notice,,2026-08-20,,,Commerce Department; International Trade Administration,A-533-877,https://www.federalregister.gov/documents/2026/08/20/2026-17032/stainless-steel-flanges-from-india-final-results-of-antidumping-duty-administrative-review-2023-2024,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17032.pdf,True
2026-17031,"Certain Large Vertical Shaft Engines Between 225cc and 999cc, and Parts Thereof From the People's Republic of China: Continuation of Antidumping Duty Order and Countervailing Duty Order",Notice,,2026-08-20,,,Commerce Department; International Trade Administration,"A-570-119, C-570-120",https://www.federalregister.gov/documents/2026/08/20/2026-17031/certain-large-vertical-shaft-engines-between-225cc-and-999cc-and-parts-thereof-from-the-peoples,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17031.pdf,True
2026-17030,Draft Regulatory Guide: Comprehensive Risk Metrics and Associated Risk Performance Objectives for Commercial Nuclear Plants,Notice,Draft guide; request for comment.,2026-08-20,,2026-09-21,Nuclear Regulatory Commission,NRC-2026-3301,https://www.federalregister.gov/documents/2026/08/20/2026-17030/draft-regulatory-guide-comprehensive-risk-metrics-and-associated-risk-performance-objectives-for,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17030.pdf,True
2026-17028,"Foreign-Trade Zone 7; Approval of Subzone Status; Venture Steel, Inc.; Bayamón, Puerto Rico",Notice,,2026-08-20,,,Commerce Department; Foreign-Trade Zones Board,S-291-2026,https://www.federalregister.gov/documents/2026/08/20/2026-17028/foreign-trade-zone-7-approval-of-subzone-status-venture-steel-inc-bayamn-puerto-rico,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17028.pdf,True
2026-17027,Agency Information Collection Activities; Proposed eCollection eComments Requested Extension of a Previously Approved Collection; Title-Annual Progress Report for the STOP Violence Against Women Formula Grant Program,Notice,60-Day notice.,2026-08-20,,2026-10-19,Justice Department,OMB Number: 1122-0003,https://www.federalregister.gov/documents/2026/08/20/2026-17027/agency-information-collection-activities-proposed-ecollection-ecomments-requested-extension-of-a,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17027.pdf,True
2026-17026,Arizona State University et al.: Application(s) for Duty-Free Entry of Scientific Instruments,Notice,,2026-08-20,,,Commerce Department; International Trade Administration,,https://www.federalregister.gov/documents/2026/08/20/2026-17026/arizona-state-university-et-al-applications-for-duty-free-entry-of-scientific-instruments,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17026.pdf,True
2026-17025,Agency Information Collection Activities; Proposed eCollection eComments Requested Extension of a Previously Approved Collection Title-STOP Match Calculation Worksheet,Notice,60-day Notice.,2026-08-20,,2026-10-19,Justice Department,OMB Number: 1122-0034,https://www.federalregister.gov/documents/2026/08/20/2026-17025/agency-information-collection-activities-proposed-ecollection-ecomments-requested-extension-of-a,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17025.pdf,True
2026-17024,Union Pacific Corporation and Union Pacific Railroad Company-Control-Norfolk Southern Corporation and Norfolk Southern Railway Company,Notice,Decision No. 30 in Docket No. FD 36873; removing the proceedings from abeyance; adopting a procedural schedule; directing the production of certain material; and ruling on a pending procedural request.,2026-08-20,2026-08-18,2027-03-29,Surface Transportation Board,Docket No. FD 36873,https://www.federalregister.gov/documents/2026/08/20/2026-17024/union-pacific-corporation-and-union-pacific-railroad-company-control-norfolk-southern-corporation,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17024.pdf,True
2026-17023,Presidential Declaration Amendment of a Major Disaster for Public Assistance Only for the State of Michigan,Notice,Amendment 1.,2026-08-20,,,Small Business Administration,Disaster Declaration #21673 and #21674; MICHIGAN Disaster Number MI-20046,https://www.federalregister.gov/documents/2026/08/20/2026-17023/presidential-declaration-amendment-of-a-major-disaster-for-public-assistance-only-for-the-state-of,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17023.pdf,True
2026-17022,"Foreign-Trade Zone 163; Approval of Subzone Status; Pompina Mayaguez LLC; Ponce, Puerto Rico",Notice,,2026-08-20,,,Commerce Department; Foreign-Trade Zones Board,S-306-2026,https://www.federalregister.gov/documents/2026/08/20/2026-17022/foreign-trade-zone-163-approval-of-subzone-status-pompina-mayaguez-llc-ponce-puerto-rico,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17022.pdf,True
2026-17021,Determination of Target Normal Cost and Funding Target for Single-Employer Defined Benefit Plans,Proposed Rule,Notice of proposed rulemaking.,2026-08-20,,,Treasury Department; Internal Revenue Service,REG-107855-25,https://www.federalregister.gov/documents/2026/08/20/2026-17021/determination-of-target-normal-cost-and-funding-target-for-single-employer-defined-benefit-plans,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17021.pdf,True
2026-17020,Presidential Declaration Amendment of a Major Disaster for Public Assistance Only for the State of Wisconsin,Notice,Amendment 1.,2026-08-20,,,Small Business Administration,Disaster Declaration #21670 and #21671; WISCONSIN Disaster Number WI-20009,https://www.federalregister.gov/documents/2026/08/20/2026-17020/presidential-declaration-amendment-of-a-major-disaster-for-public-assistance-only-for-the-state-of,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17020.pdf,True
2026-17019,Application of Section 250(b)(3)(A)(i)(VII) to Sales or Other Dispositions of Property,Proposed Rule,Notice of proposed rulemaking.,2026-08-20,,2026-10-05,Treasury Department; Internal Revenue Service,REG-117130-25,https://www.federalregister.gov/documents/2026/08/20/2026-17019/application-of-section-250b3aivii-to-sales-or-other-dispositions-of-property,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17019.pdf,True
2026-17018,"Filing Plats of Survey; New Mexico, Oklahoma",Notice,Notice of official filing.,2026-08-20,,,Interior Department; Land Management Bureau,"A2407-014-004-065516, #O2509-014-004-125222; LLNM931000",https://www.federalregister.gov/documents/2026/08/20/2026-17018/filing-plats-of-survey-new-mexico-oklahoma,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17018.pdf,True
2026-17017,Center for Scientific Review; Notice of Closed Meetings,Notice,,2026-08-20,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/08/20/2026-17017/center-for-scientific-review-notice-of-closed-meetings,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17017.pdf,True
2026-17016,Notice of Mission Authorization Pilot Program,Notice,Notice; request for expressions of interest in participating in mission authorization proposal pilot process.,2026-08-20,,2026-10-05,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 260818-0007; XRIN 0648-XA009,https://www.federalregister.gov/documents/2026/08/20/2026-17016/notice-of-mission-authorization-pilot-program,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17016.pdf,True
2026-17015,"Formations of, Acquisitions by, and Mergers of Bank Holding Companies",Notice,,2026-08-20,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/08/20/2026-17015/formations-of-acquisitions-by-and-mergers-of-bank-holding-companies,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17015.pdf,True
2026-17014,New Postal Products,Notice,Notice.,2026-08-20,,2026-08-25,Postal Regulatory Commission,Docket Nos. MC2026-348 and K2026-342,https://www.federalregister.gov/documents/2026/08/20/2026-17014/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17014.pdf,True
2026-17013,Regulatory Guide: Acceptability of Probabilistic Risk Assessment Results for Non-Light Water Reactor Risk-Informed Activities,Notice,Trial guide; request for comment.,2026-08-20,,2026-10-19,Nuclear Regulatory Commission,NRC-2022-0052,https://www.federalregister.gov/documents/2026/08/20/2026-17013/regulatory-guide-acceptability-of-probabilistic-risk-assessment-results-for-non-light-water-reactor,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17013.pdf,True
2026-17011,Notice of Receipt of Complaint; Solicitation of Comments Relating to the Public Interest,Notice,Notice.,2026-08-20,,,International Trade Commission,,https://www.federalregister.gov/documents/2026/08/20/2026-17011/notice-of-receipt-of-complaint-solicitation-of-comments-relating-to-the-public-interest,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17011.pdf,True
2026-17010,Agency Information Collection Activities; Proposed Collection eComments Requested; Revision of a Previously Approved Collection; Application for Cancellation of Removal for Certain Permanent Residents (Form EOIR-42A); and Application for Cancellation of Removal and Adjustment of Status for Certain Nonpermanent Residents (Form EOIR-42B),Notice,60-Day notice.,2026-08-20,,2026-10-19,Justice Department,OMB Number 1125-0001,https://www.federalregister.gov/documents/2026/08/20/2026-17010/agency-information-collection-activities-proposed-collection-ecomments-requested-revision-of-a,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17010.pdf,True
2026-17009,Agency Information Collection Activities: Submission to OMB for Review and Approval; Public Comment Request; Black Lung Clinics Program Performance Measures,Notice,Notice.,2026-08-20,,2026-09-21,Health and Human Services Department; Health Resources and Services Administration,,https://www.federalregister.gov/documents/2026/08/20/2026-17009/agency-information-collection-activities-submission-to-omb-for-review-and-approval-public-comment,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17009.pdf,True
2026-17008,"Environmental Management Site-Specific Advisory Board, Northern New Mexico",Notice,Notice of open meeting.,2026-08-20,,,Energy Department,,https://www.federalregister.gov/documents/2026/08/20/2026-17008/environmental-management-site-specific-advisory-board-northern-new-mexico,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17008.pdf,True
2026-17007,"Special Local Regulation; North East, North East, MD",Rule,Temporary final rule.,2026-08-20,,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-1086,https://www.federalregister.gov/documents/2026/08/20/2026-17007/special-local-regulation-north-east-north-east-md,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17007.pdf,True
2026-17006,Final Waiver and Extension of the Project Period With Funding for Arts in Education National Program,Rule,Final waiver and extension of project period with funding.,2026-08-20,2026-08-20,,Education Department,ED-2026-OESE-1783,https://www.federalregister.gov/documents/2026/08/20/2026-17006/final-waiver-and-extension-of-the-project-period-with-funding-for-arts-in-education-national-program,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17006.pdf,True
2026-17005,Privacy Act of 1974; System of Records,Notice,Notice of a new system of records.,2026-08-20,2026-08-20,,Health and Human Services Department; Centers for Medicare & Medicaid Services,,https://www.federalregister.gov/documents/2026/08/20/2026-17005/privacy-act-of-1974-system-of-records,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17005.pdf,True
2026-17004,Notice of Rail Energy Transportation Advisory Committee Vacancies,Notice,Notice of vacancies on federal advisory committee and solicitation of nominations.,2026-08-20,,,Surface Transportation Board,Docket No. EP 670 (Sub-No. 2),https://www.federalregister.gov/documents/2026/08/20/2026-17004/notice-of-rail-energy-transportation-advisory-committee-vacancies,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17004.pdf,True
2026-17003,Magnuson-Stevens Act Provisions; Fisheries Off West Coast States; Pacific Coast Groundfish Fishery; 2025-2026 Biennial Specifications and Management Measures; Inseason Adjustments,Rule,Final rule; inseason adjustments to biennial groundfish management measures.,2026-08-20,2026-08-20,,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 241022-0278; RIN 0648-BO14,https://www.federalregister.gov/documents/2026/08/20/2026-17003/magnuson-stevens-act-provisions-fisheries-off-west-coast-states-pacific-coast-groundfish-fishery,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17003.pdf,True
2026-17002,First Responder Network Authority Combined Board and Board Committees Meeting,Notice,Announcement of meeting.,2026-08-20,,,Commerce Department; National Telecommunications and Information Administration,,https://www.federalregister.gov/documents/2026/08/20/2026-17002/first-responder-network-authority-combined-board-and-board-committees-meeting,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17002.pdf,True
2026-17001,"Accreditation, Innovation, and Modernization: The Secretary's Recognition of Accrediting Agencies: Institutional Eligibility Under the Higher Education Act of 1965, as Amended, Student Assistance General Provisions",Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-08-20,,2026-09-21,Education Department,Docket ID ED-2025-OPE-1042,https://www.federalregister.gov/documents/2026/08/20/2026-17001/accreditation-innovation-and-modernization-the-secretarys-recognition-of-accrediting-agencies,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17001.pdf,True
2026-17000,Notice of Request for Clearance of a New Information Collection: Intermodal Freight Facilities Air-to-Truck and Mail Cargo Geospatial Data Update,Notice,Notice and request for comments.,2026-08-20,,2026-10-19,Transportation Department; Transportation Statistics Bureau,Docket No. RITA-2026-0001,https://www.federalregister.gov/documents/2026/08/20/2026-17000/notice-of-request-for-clearance-of-a-new-information-collection-intermodal-freight-facilities,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-17000.pdf,True
2026-16999,Advisory Committee; Cardiovascular and Renal Drugs Advisory Committee; Renewal,Notice,Notice; renewal of Federal advisory committee.,2026-08-20,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-0008,https://www.federalregister.gov/documents/2026/08/20/2026-16999/advisory-committee-cardiovascular-and-renal-drugs-advisory-committee-renewal,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16999.pdf,True
2026-16998,Advisory Committee; Endocrinologic and Metabolic Drugs Advisory Committee; Renewal,Notice,Notice; renewal of Federal advisory committee.,2026-08-20,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-0008,https://www.federalregister.gov/documents/2026/08/20/2026-16998/advisory-committee-endocrinologic-and-metabolic-drugs-advisory-committee-renewal,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16998.pdf,True
2026-16997,Information Collection Being Reviewed by the Federal Communications Commission Under Delegated Authority,Notice,Notice; request for comments.,2026-08-20,,2026-10-19,Federal Communications Commission,OMB 3060-0800; FR ID 362770,https://www.federalregister.gov/documents/2026/08/20/2026-16997/information-collection-being-reviewed-by-the-federal-communications-commission-under-delegated,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16997.pdf,True
2026-16996,Information Collection Being Reviewed by the Federal Communications Commission,Notice,Notice; request for comments.,2026-08-20,,2026-10-19,Federal Communications Commission,OMB 3060-XXXX; FR ID 362766,https://www.federalregister.gov/documents/2026/08/20/2026-16996/information-collection-being-reviewed-by-the-federal-communications-commission,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16996.pdf,True
2026-16995,Information Collection Being Submitted to the Office of Management and Budget for Emergency Review and Approval,Notice,Notice; request for comments.,2026-08-20,,2026-09-21,Federal Communications Commission,OMB 3060-1272; FR ID 362738,https://www.federalregister.gov/documents/2026/08/20/2026-16995/information-collection-being-submitted-to-the-office-of-management-and-budget-for-emergency-review,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16995.pdf,True
2026-16994,Proposed Deletion From the National Priorities List,Proposed Rule,Proposed rule; notice of intent.,2026-08-20,,2026-09-21,Environmental Protection Agency,EPA-HQ-OLEM-2025-2499; EPA-HQ-OLEM-2026-3994; EPA-HQ-OLEM-2026-4886; FRL-13464-01-OLEM,https://www.federalregister.gov/documents/2026/08/20/2026-16994/proposed-deletion-from-the-national-priorities-list,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16994.pdf,True
2026-16993,Information Collections Being Reviewed by the Federal Communications Commission Under Delegated Authority,Notice,Notice; request for comments.,2026-08-20,,2026-10-19,Federal Communications Commission,OMB 3060-0386; OMB 3060-0609; OMB 3060-1103; OMB 3060-1320; FR ID 362822,https://www.federalregister.gov/documents/2026/08/20/2026-16993/information-collections-being-reviewed-by-the-federal-communications-commission-under-delegated,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16993.pdf,True
2026-16992,Agency Information Collection Activities; Coal Management,Notice,Notice of information collection; request for comment.,2026-08-20,,2026-10-19,Interior Department; Land Management Bureau,"A2407-014-004-065516, #O2509-014-004-125222; LLHQ320000L13200000",https://www.federalregister.gov/documents/2026/08/20/2026-16992/agency-information-collection-activities-coal-management,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16992.pdf,True
2026-16991,Extension of Agency Information Collection Activity Under OMB Review: Security Threat Assessment for Individuals Applying for a Hazardous Materials Endorsement for a Commercial Driver's License,Notice,30-Day notice.,2026-08-20,,2026-09-21,Homeland Security Department; Transportation Security Administration,Docket No. TSA-2003-14610,https://www.federalregister.gov/documents/2026/08/20/2026-16991/extension-of-agency-information-collection-activity-under-omb-review-security-threat-assessment-for,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16991.pdf,True
2026-16990,Air Plan Approval; SC; Department Name Change,Rule,Final rule.,2026-08-20,2026-09-21,,Environmental Protection Agency,EPA-R04-OAR-2025-3625; FRL-13296-02-R4,https://www.federalregister.gov/documents/2026/08/20/2026-16990/air-plan-approval-sc-department-name-change,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16990.pdf,True
2026-16989,Air Plan Approval; Arizona; Attainment Plan for the Hayden SO2 Nonattainment Area for the 1971 and 2010 Sulfur Dioxide National Ambient Air Quality Standards,Rule,Final rule.,2026-08-20,2026-09-21,,Environmental Protection Agency,EPA-R09-OAR-2025-3821; FRL-13144-02-R9,https://www.federalregister.gov/documents/2026/08/20/2026-16989/air-plan-approval-arizona-attainment-plan-for-the-hayden-so2-nonattainment-area-for-the-1971-and,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16989.pdf,True
2026-16988,Deletion From the National Priorities List,Rule,Final rule.,2026-08-20,2026-08-20,,Environmental Protection Agency,EPA-HQ-OLEM-2025-0182; EPA-HQ-OLEM-2025-1146; EPA-HQ-OLEM-2025-3819; EPA-HQ-OLEM-2026-0001; EPA-HQ-OLEM-2026-0002; EPA-HQ-OLEM-2026-0003; EPA-HQ-OLEM-2026-0004; EPA-HQ-OLEM-2026-0166; FRL-13154-02-OLEM,https://www.federalregister.gov/documents/2026/08/20/2026-16988/deletion-from-the-national-priorities-list,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16988.pdf,True
2026-16987,"Agency Information Collection Activities: Submission for OMB Review, Comment Request; Approval and Coordination of Requirements To Use the NETC for Extracurricular and Training Activities",Notice,30-Day notice of extension and request for comments.,2026-08-20,,2026-09-21,Homeland Security Department; Federal Emergency Management Agency,Docket ID: FEMA-2026-0133; OMB No. 1660-0029,https://www.federalregister.gov/documents/2026/08/20/2026-16987/agency-information-collection-activities-submission-for-omb-review-comment-request-approval-and,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16987.pdf,True
2026-16986,Air Plan Approval; Wisconsin; Moderate Attainment Plan Elements for Wisconsin's 2015 Ozone Standard Areas,Rule,Final rule.,2026-08-20,2026-09-21,,Environmental Protection Agency,EPA-R05-OAR-2025-0169; EPA-R05-OAR-2025-0170; EPA-R05-OAR-2025-0171; FRL-13164-02-R5,https://www.federalregister.gov/documents/2026/08/20/2026-16986/air-plan-approval-wisconsin-moderate-attainment-plan-elements-for-wisconsins-2015-ozone-standard,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16986.pdf,True
2026-16985,Application of the Personal Responsibility and Work Opportunity Reconciliation Act of 1996 to the Refunded Portion of Certain Federal Refundable Tax Credits,Proposed Rule,Notice of proposed rulemaking and notice of public hearing.,2026-08-20,,2026-10-05,Treasury Department; Internal Revenue Service,REG-119882-25,https://www.federalregister.gov/documents/2026/08/20/2026-16985/application-of-the-personal-responsibility-and-work-opportunity-reconciliation-act-of-1996-to-the,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16985.pdf,True
2026-16984,"Information Collection; Improving Customer Experience (OMB Circular A-11, Section 280 Implementation)",Notice,Notice; request for comment.,2026-08-20,,2026-10-19,National Science Foundation,,https://www.federalregister.gov/documents/2026/08/20/2026-16984/information-collection-improving-customer-experience-omb-circular-a-11-section-280-implementation,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16984.pdf,True
2026-16983,"Allwin Powersports Corp., Receipt of Petition for Decision of Inconsequential Noncompliance",Notice,Receipt of petition.,2026-08-20,,2026-09-21,Transportation Department; National Highway Traffic Safety Administration,Docket No. NHTSA-2026-0500; Notice 1,https://www.federalregister.gov/documents/2026/08/20/2026-16983/allwin-powersports-corp-receipt-of-petition-for-decision-of-inconsequential-noncompliance,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16983.pdf,True
2026-16982,Wagner-Peyser Act Employment Service Staffing,Rule,Final rule.,2026-08-20,2026-10-19,,Labor Department; Employment and Training Administration,Docket ETA-2025-0005,https://www.federalregister.gov/documents/2026/08/20/2026-16982/wagner-peyser-act-employment-service-staffing,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16982.pdf,True
2026-16981,"Application for Relief From Disabilities Imposed by Federal Laws With Respect to the Acquisition, Receipt, Transfer, Shipment, Transportation, or Possession of Firearms",Rule,Final rule.,2026-08-20,2026-09-21,,"Justice Department; Alcohol, Tobacco, Firearms, and Explosives Bureau; ",Docket No. OAG191; AG Order No. 7109-2026,https://www.federalregister.gov/documents/2026/08/20/2026-16981/application-for-relief-from-disabilities-imposed-by-federal-laws-with-respect-to-the-acquisition,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16981.pdf,True
2026-16980,Privacy Act of 1974; System of Records,Notice,Notice of a modified system of records.,2026-08-20,,2026-09-21,General Services Administration,Notice-IEB-2026-04; Docket No. 2026-0002; Sequence No. 07,https://www.federalregister.gov/documents/2026/08/20/2026-16980/privacy-act-of-1974-system-of-records,https://www.govinfo.gov/content/pkg/FR-2026-08-20/pdf/2026-16980.pdf,True
