document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-12179,Notice of Receipt of Complaint; Solicitation of Comments Relating to the Public Interest,Notice,Notice.,2026-06-17,,,International Trade Commission,,https://www.federalregister.gov/documents/2026/06/17/2026-12179/notice-of-receipt-of-complaint-solicitation-of-comments-relating-to-the-public-interest,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12179.pdf,True
2026-12178,New Postal Products,Notice,Notice.,2026-06-17,,,Postal Regulatory Commission,Docket Nos. MC2026-273 and K2026-270; MC2026-274 and K2026-271,https://www.federalregister.gov/documents/2026/06/17/2026-12178/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12178.pdf,True
2026-12177,Administrative Declaration of an Economic Injury Disaster for the State of California,Notice,Notice.,2026-06-17,,,Small Business Administration,Disaster Declaration #21644; California Disaster Number CA-20044 Declaration of Economic Injury,https://www.federalregister.gov/documents/2026/06/17/2026-12177/administrative-declaration-of-an-economic-injury-disaster-for-the-state-of-california,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12177.pdf,True
2026-12176,Agency Information Collection Activities; Proposed Collection; Comment Request; Extension: Rule 31a-4,Notice,,2026-06-17,,,Securities and Exchange Commission,OMB Control No. 3235-0783,https://www.federalregister.gov/documents/2026/06/17/2026-12176/agency-information-collection-activities-proposed-collection-comment-request-extension-rule-31a-4,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12176.pdf,True
2026-12175,Reef Fish Fishery of the Gulf of America; Shallow-Water Grouper Management Measures,Rule,Final rule.,2026-06-17,2027-01-01,,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 260611-0142,https://www.federalregister.gov/documents/2026/06/17/2026-12175/reef-fish-fishery-of-the-gulf-of-america-shallow-water-grouper-management-measures,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12175.pdf,True
2026-12174,Agency Information Collection Activities: Proposed Collection; Comment Request,Notice,Information collection notice.,2026-06-17,,2026-08-17,Health and Human Services Department; Agency for Healthcare Research and Quality,,https://www.federalregister.gov/documents/2026/06/17/2026-12174/agency-information-collection-activities-proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12174.pdf,True
2026-12173,Commercial Driver's License: Virginia Department of Motor Vehicles; Application for Exemption,Notice,Notice of application for exemption; request for comments.,2026-06-17,,2026-07-17,Transportation Department; Federal Motor Carrier Safety Administration,Docket No. FMCSA-2026-0892,https://www.federalregister.gov/documents/2026/06/17/2026-12173/commercial-drivers-license-virginia-department-of-motor-vehicles-application-for-exemption,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12173.pdf,True
2026-12172,"Anchorage Grounds; Columbia River, Longview, Oregon and Washington",Rule,Final rule.,2026-06-17,2026-07-17,,Homeland Security Department; Coast Guard,Docket Number USCG-2025-0806,https://www.federalregister.gov/documents/2026/06/17/2026-12172/anchorage-grounds-columbia-river-longview-oregon-and-washington,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12172.pdf,True
2026-12171,"Amendment of Class E Airspace Over Staunton, VA",Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-06-17,,2026-08-03,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-6370; Airspace Docket No. 26-AEA-9,https://www.federalregister.gov/documents/2026/06/17/2026-12171/amendment-of-class-e-airspace-over-staunton-va,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12171.pdf,True
2026-12170,Special Local Regulation; Marine Events Within the Captain of the Port Zone Columbia River,Rule,Final rule.,2026-06-17,2026-07-17,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0274,https://www.federalregister.gov/documents/2026/06/17/2026-12170/special-local-regulation-marine-events-within-the-captain-of-the-port-zone-columbia-river,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12170.pdf,True
2026-12169,"Special Local Regulation; 4th of July Fireworks, East River and Upper New York Bay, Manhattan, Queens, and Brooklyn, NY",Rule,Temporary final rule.,2026-06-17,2026-07-04,,Homeland Security Department; Coast Guard,Docket Number USCG-2025-1120,https://www.federalregister.gov/documents/2026/06/17/2026-12169/special-local-regulation-4th-of-july-fireworks-east-river-and-upper-new-york-bay-manhattan-queens,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12169.pdf,True
2026-12168,"Security Zone; FIFA World Cup and Fan Fest 2026, Bayfront Park, Miami, FL",Rule,Temporary final rule.,2026-06-17,2026-06-17,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0212,https://www.federalregister.gov/documents/2026/06/17/2026-12168/security-zone-fifa-world-cup-and-fan-fest-2026-bayfront-park-miami-fl,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12168.pdf,True
2026-12167,Andrew Jonathan Morgan: Final Debarment Order,Notice,Notice.,2026-06-17,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-1123,https://www.federalregister.gov/documents/2026/06/17/2026-12167/andrew-jonathan-morgan-final-debarment-order,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12167.pdf,True
2026-12166,Medical Devices; Radiology Devices; Classification of the Radiological Machine Learning-Based Quantitative Imaging Software With Predetermined Change Control Plan,Rule,Final amendment; final order.,2026-06-17,2026-06-17,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-6535,https://www.federalregister.gov/documents/2026/06/17/2026-12166/medical-devices-radiology-devices-classification-of-the-radiological-machine-learning-based,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12166.pdf,True
2026-12165,Medical Devices; Gastroenterology-Urology Devices; Classification of the Ingestible Gastrointestinal Blood Detection Capsule,Rule,Final amendment; final order.,2026-06-17,2026-06-17,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-6536,https://www.federalregister.gov/documents/2026/06/17/2026-12165/medical-devices-gastroenterology-urology-devices-classification-of-the-ingestible-gastrointestinal,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12165.pdf,True
2026-12164,Privacy Act of 1974; System of Records,Notice,Notice of modified systems of records.,2026-06-17,2026-07-17,,Postal Service,,https://www.federalregister.gov/documents/2026/06/17/2026-12164/privacy-act-of-1974-system-of-records,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12164.pdf,True
2026-12163,The Trade-Through Rule and Locked and Crossed Markets Provisions of Regulation NMS,Proposed Rule,Proposed rule.,2026-06-17,,2026-08-17,Securities and Exchange Commission,Release No. 34-105655; File No. S7-2026-20,https://www.federalregister.gov/documents/2026/06/17/2026-12163/the-trade-through-rule-and-locked-and-crossed-markets-provisions-of-regulation-nms,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12163.pdf,True
2026-12162,"Self-Regulatory Organizations; MIAX PEARL, LLC; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend Certain Fees and Rebates Applicable to Transactions in Non-Penny Classes",Notice,,2026-06-17,,,Securities and Exchange Commission,Release No. 34-105677; File No. SR-PEARL-2026-25,https://www.federalregister.gov/documents/2026/06/17/2026-12162/self-regulatory-organizations-miax-pearl-llc-notice-of-filing-and-immediate-effectiveness-of-a,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12162.pdf,True
2026-12161,Submission for OMB Review; Comment Request,Notice,30-Day information collection notice.,2026-06-17,,2026-07-17,Defense Department; ,Docket ID: DOD-2026-OS-0199,https://www.federalregister.gov/documents/2026/06/17/2026-12161/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12161.pdf,True
2026-12160,"Self-Regulatory Organizations; NYSE Arca, Inc.; Order Granting Approval of a Proposed Rule Change, as Modified by Amendment No. 2 Thereto, To List and Trade Shares of the T. Rowe Price Active Crypto ETF under NYSE Arca Rule 8.201-E (Generic) Commodity-Based Trust Shares",Notice,,2026-06-17,,,Securities and Exchange Commission,Release No. 34-105681; File No. SR-NYSEARCA-2025-77,https://www.federalregister.gov/documents/2026/06/17/2026-12160/self-regulatory-organizations-nyse-arca-inc-order-granting-approval-of-a-proposed-rule-change-as,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12160.pdf,True
2026-12159,Joint Industry Plan; Notice of Filing of the Third Amendment to the Limited Liability Company Agreement of CT Plan LLC To Adopt Revenue Allocation Formula Revisions,Notice,,2026-06-17,,,Securities and Exchange Commission,Release No. 34-105680; File No. 4-757,https://www.federalregister.gov/documents/2026/06/17/2026-12159/joint-industry-plan-notice-of-filing-of-the-third-amendment-to-the-limited-liability-company,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12159.pdf,True
2026-12158,Self-Regulatory Organizations; New York Stock Exchange LLC; Notice of Filing and Immediate Effectiveness of Proposed Rule Change To Add Clarifying Language to the Description of Prospective Listing Rights Set Forth in Section 703.12(II)(A) of the NYSE Listed Company Manual,Notice,,2026-06-17,,,Securities and Exchange Commission,Release No. 34-105676; File No. SR-NYSE-2026-29,https://www.federalregister.gov/documents/2026/06/17/2026-12158/self-regulatory-organizations-new-york-stock-exchange-llc-notice-of-filing-and-immediate,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12158.pdf,True
2026-12157,"Self-Regulatory Organizations; Cboe Exchange, Inc.; Order Approving a Proposed Rule Change To Permit the Listing of A.M.-Settled Options on the S&P 500 Index That Expire on Any Monday, Tuesday, Wednesday, Thursday, or Friday (Other Than the Third Friday-of-the-Month or Days That Coincide With an End-of-Month Expiration) and Expire on the Last Trading Day of the Month",Notice,,2026-06-17,,,Securities and Exchange Commission,Release No. 34-105678; File No. SR-CBOE-2026-044,https://www.federalregister.gov/documents/2026/06/17/2026-12157/self-regulatory-organizations-cboe-exchange-inc-order-approving-a-proposed-rule-change-to-permit-the,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12157.pdf,True
2026-12156,Center for Scientific Review; Amended Notice of Meeting,Notice,,2026-06-17,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/06/17/2026-12156/center-for-scientific-review-amended-notice-of-meeting,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12156.pdf,True
2026-12155,Submission for OMB Review; Comment Request,Notice,30-Day information collection notice.,2026-06-17,,2026-07-17,Defense Department; ,Docket ID: DOD-2026-OS-0167,https://www.federalregister.gov/documents/2026/06/17/2026-12155/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-17/pdf/2026-12155.pdf,True
