document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-14142,New Postal Products,Notice,Notice.,2026-07-14,,2026-07-17,Postal Regulatory Commission,Docket Nos. K2025-1568; MC2026-298 and K2026-295,https://www.federalregister.gov/documents/2026/07/14/2026-14142/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14142.pdf,True
2026-14141,Notice of Public Meetings of the Georgia Advisory Committee to the U.S. Commission on Civil Rights,Notice,Notice of public meetings.,2026-07-14,,,Civil Rights Commission,,https://www.federalregister.gov/documents/2026/07/14/2026-14141/notice-of-public-meetings-of-the-georgia-advisory-committee-to-the-us-commission-on-civil-rights,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14141.pdf,True
2026-14140,Stilbenic Optical Brightening Agents From Taiwan: Preliminary Affirmative Determination of Antidumping Duty Administrative Review; 2024-2025,Notice,,2026-07-14,,,Commerce Department; International Trade Administration,A-583-848,https://www.federalregister.gov/documents/2026/07/14/2026-14140/stilbenic-optical-brightening-agents-from-taiwan-preliminary-affirmative-determination-of,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14140.pdf,True
2026-14139,"Agency Information Collection Activities; Extension, Without Change, of a Currently Approved Collection: Request for the Return of Original Documents",Notice,30-Day notice.,2026-07-14,,2026-08-13,Homeland Security Department; U.S. Citizenship and Immigration Services,OMB Control Number 1615-0100,https://www.federalregister.gov/documents/2026/07/14/2026-14139/agency-information-collection-activities-extension-without-change-of-a-currently-approved-collection,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14139.pdf,True
2026-14138,"Common Alloy Aluminum Sheet From India: Preliminary Results and Rescission, in Part, of Countervailing Duty Administrative Review; 2024",Notice,,2026-07-14,,,Commerce Department; International Trade Administration,C-533-896,https://www.federalregister.gov/documents/2026/07/14/2026-14138/common-alloy-aluminum-sheet-from-india-preliminary-results-and-rescission-in-part-of-countervailing,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14138.pdf,True
2026-14137,"Shane Lydon, M.D.; Decision and Order",Notice,,2026-07-14,,,Justice Department; Drug Enforcement Administration,,https://www.federalregister.gov/documents/2026/07/14/2026-14137/shane-lydon-md-decision-and-order,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14137.pdf,True
2026-14136,"Barlow St-Clair Lynch, M.D.; Decision and Order",Notice,,2026-07-14,,,Justice Department; Drug Enforcement Administration,,https://www.federalregister.gov/documents/2026/07/14/2026-14136/barlow-st-clair-lynch-md-decision-and-order,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14136.pdf,True
2026-14135,"David Enright, M.D.; Decision and Order",Notice,,2026-07-14,,,Justice Department; Drug Enforcement Administration,,https://www.federalregister.gov/documents/2026/07/14/2026-14135/david-enright-md-decision-and-order,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14135.pdf,True
2026-14134,"Radio Broadcasting Services; Whitehall, Michigan",Proposed Rule,Proposed rule.,2026-07-14,,2026-08-24,Federal Communications Commission,DA 26-686; MB Docket No. 26-152; FR ID 356089,https://www.federalregister.gov/documents/2026/07/14/2026-14134/radio-broadcasting-services-whitehall-michigan,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14134.pdf,True
2026-14133,Government-Owned Inventions; Availability for Licensing,Notice,Notice.,2026-07-14,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/07/14/2026-14133/government-owned-inventions-availability-for-licensing,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14133.pdf,True
2026-14132,Enhanced Favorable Treatment for the United Arab Emirates Under the Export Administration Regulations,Rule,Final rule.,2026-07-14,2026-07-10,,Commerce Department; Industry and Security Bureau,Docket No. 260710-0168,https://www.federalregister.gov/documents/2026/07/14/2026-14132/enhanced-favorable-treatment-for-the-united-arab-emirates-under-the-export-administration,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14132.pdf,True
2026-14131,Designated Placement Requirements Under Titles IV-E and IV-B for LGBTQI+ Children; Rescission,Rule,Final rule.,2026-07-14,2026-07-14,,Health and Human Services Department; Children and Families Administration,,https://www.federalregister.gov/documents/2026/07/14/2026-14131/designated-placement-requirements-under-titles-iv-e-and-iv-b-for-lgbtqi-children-rescission,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14131.pdf,True
2026-14130,Indian Gaming; Approval by Operation of Law of the Wyandotte Nation and State of Kansas Gaming Compact,Notice,Notice.,2026-07-14,2026-07-14,,Interior Department; Indian Affairs Bureau,267A2100DD/AAKC001030/A0A501010.000000,https://www.federalregister.gov/documents/2026/07/14/2026-14130/indian-gaming-approval-by-operation-of-law-of-the-wyandotte-nation-and-state-of-kansas-gaming,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14130.pdf,True
2026-14129,Establish Prices for 2026 United States Mint Gold & Silver Products,Notice,Notice.,2026-07-14,,,Treasury Department; United States Mint,,https://www.federalregister.gov/documents/2026/07/14/2026-14129/establish-prices-for-2026-united-states-mint-gold-and-silver-products,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14129.pdf,True
2026-14128,Notice of Rescission of Guidance to Federal Financial Assistance Recipients Regarding Title VI Prohibition Against National Origin Discrimination Affecting Limited English Proficient Persons,Notice,,2026-07-14,,,Homeland Security Department,Docket No. DHS-2026-0364,https://www.federalregister.gov/documents/2026/07/14/2026-14128/notice-of-rescission-of-guidance-to-federal-financial-assistance-recipients-regarding-title-vi,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14128.pdf,True
2026-14127,"Safety Zone; Charleston Harbor, Charleston, SC",Rule,Temporary final rule.,2026-07-14,2026-07-15,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0626,https://www.federalregister.gov/documents/2026/07/14/2026-14127/safety-zone-charleston-harbor-charleston-sc,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14127.pdf,True
2026-14126,Combined Notice of Filings #1,Notice,,2026-07-14,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/14/2026-14126/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14126.pdf,True
2026-14125,Sunshine Act Meetings,Notice,,2026-07-14,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/14/2026-14125/sunshine-act-meetings,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14125.pdf,True
2026-14124,"Change in Control: Commonwealth LNG, LLC",Notice,Notice of change in control.,2026-07-14,,2026-07-29,Energy Department,Docket No. 19-134-LNG,https://www.federalregister.gov/documents/2026/07/14/2026-14124/change-in-control-commonwealth-lng-llc,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14124.pdf,True
2026-14123,"Food Distribution Program: Value of Donated Foods From July 1, 2026 Through June 30, 2027",Notice,Notice.,2026-07-14,2026-07-01,,Agriculture Department; Food and Nutrition Administration,,https://www.federalregister.gov/documents/2026/07/14/2026-14123/food-distribution-program-value-of-donated-foods-from-july-1-2026-through-june-30-2027,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14123.pdf,True
2026-14122,"Notice of Request for Revision to and Extension of Approval of an Information Collection; Importation of Live Swine (From Certain Regions), Pork, and Pork Products",Notice,Revision to and extension of approval of an information collection; comment request.,2026-07-14,,2026-09-14,Agriculture Department; Animal and Plant Health Inspection Service,Docket No. APHIS-2026-0728,https://www.federalregister.gov/documents/2026/07/14/2026-14122/notice-of-request-for-revision-to-and-extension-of-approval-of-an-information-collection-importation,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14122.pdf,True
2026-14121,Notice of Request for Revision to and Extension of Approval of an Information Collection; National Animal Health Reporting System and Handling Swine With Potential Vesicular Disease,Notice,Revision to and extension of approval of an information collection; comment request.,2026-07-14,,2026-09-14,Agriculture Department; Animal and Plant Health Inspection Service,Docket No. APHIS-2026-0727,https://www.federalregister.gov/documents/2026/07/14/2026-14121/notice-of-request-for-revision-to-and-extension-of-approval-of-an-information-collection-national,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14121.pdf,True
2026-14120,Formal Meetings Between FDA and Sponsors or Requestors of Over-the-Counter Monograph Drugs,Notice,Notice of availability.,2026-07-14,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2022-D-0080,https://www.federalregister.gov/documents/2026/07/14/2026-14120/formal-meetings-between-fda-and-sponsors-or-requestors-of-over-the-counter-monograph-drugs,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14120.pdf,True
2026-14119,Topical Dermatologic Corticosteroids: In Vivo Bioequivalence; Guidance for Industry; Availability,Notice,Notice of availability.,2026-07-14,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2022-D-2170,https://www.federalregister.gov/documents/2026/07/14/2026-14119/topical-dermatologic-corticosteroids-in-vivo-bioequivalence-guidance-for-industry-availability,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14119.pdf,True
2026-14118,Alabama: Approval of State Coal Combustion Residuals Permit Program,Proposed Rule,Notice of availability; request for comments.,2026-07-14,,2026-09-14,Environmental Protection Agency,EPA-HQ-OLEM-2022-0903; FRL-13387-01-OLEM,https://www.federalregister.gov/documents/2026/07/14/2026-14118/alabama-approval-of-state-coal-combustion-residuals-permit-program,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14118.pdf,True
2026-14116,Applications for Amendments to Facility Operating Licenses Involving Proposed No Significant Hazards Consideration Determination and Containing Sensitive Unclassified Non-Safeguards Information and Order Imposing Procedures for Access to Sensitive Unclassified Non-Safeguards Information,Notice,"License amendment request; notice of opportunity to comment, request a hearing, and petition for leave to intervene; order imposing procedures.",2026-07-14,,2026-08-13,Nuclear Regulatory Commission,NRC-2026-3037,https://www.federalregister.gov/documents/2026/07/14/2026-14116/applications-for-amendments-to-facility-operating-licenses-involving-proposed-no-significant-hazards,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14116.pdf,True
2026-14115,Hazardous and Solid Waste Management System: Disposal of Coal Combustion Residuals From Electric Utilities; Federal CCR Permit Program; General Permit Provisions,Proposed Rule,Advance notice of proposed rulemaking.,2026-07-14,,2026-10-13,Environmental Protection Agency,EPA-HQ-OLEM-2026-4159; FRL-7080.1-01-OLEM,https://www.federalregister.gov/documents/2026/07/14/2026-14115/hazardous-and-solid-waste-management-system-disposal-of-coal-combustion-residuals-from-electric,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14115.pdf,True
2026-14114,Bacteriophage Active Against Xanthomonas campestris pv. vesicatoria_EcoPhage and Bacteriophage Active Against Pseudomonas syringae pv. tomato_EcoPhage; Exemptions from the Requirement of a Pesticide Tolerance,Rule,Final rule.,2026-07-14,2026-07-14,,Environmental Protection Agency,EPA-HQ-OPP-2024-0329; FRL-13363-01-OCSPP,https://www.federalregister.gov/documents/2026/07/14/2026-14114/bacteriophage-active-against-xanthomonas-campestris-pv-vesicatoriaecophage-and-bacteriophage-active,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14114.pdf,True
2026-14113,"Safety Zone; Dyes Inlet, Silverdale, WA",Rule,Temporary final rule.,2026-07-14,2026-07-24,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0927,https://www.federalregister.gov/documents/2026/07/14/2026-14113/safety-zone-dyes-inlet-silverdale-wa,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14113.pdf,True
2026-14112,Amendments and Nonconformance Penalties for Model Year 2027 and Later Heavy-Duty Highway Engines and Amendments to Inducement Provisions for SCR-Equipped Diesel Engines,Proposed Rule,Proposed rule.,2026-07-14,,2026-08-29,Environmental Protection Agency,EPA-HQ-OAR-2026-0728; FRL 12756-01-OAR,https://www.federalregister.gov/documents/2026/07/14/2026-14112/amendments-and-nonconformance-penalties-for-model-year-2027-and-later-heavy-duty-highway-engines-and,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14112.pdf,True
2026-14111,Determination Under the Textile and Apparel Commercial Availability Provision of the Dominican Republic-Central America-United States Free Trade Agreement (“CAFTA-DR”),Notice,Determination to add a product in unrestricted quantities to Annex 3.25 of the CAFTA-DR.,2026-07-14,,,Committee for the Implementation of Textile Agreements,,https://www.federalregister.gov/documents/2026/07/14/2026-14111/determination-under-the-textile-and-apparel-commercial-availability-provision-of-the-dominican,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14111.pdf,True
2026-14110,"Airworthiness Directives; Bombardier, Inc., Airplanes",Rule,Final rule.,2026-07-14,2026-08-18,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2025-3435; Project Identifier MCAI-2025-01602-T; Amendment 39-23410; AD 2026-14-09,https://www.federalregister.gov/documents/2026/07/14/2026-14110/airworthiness-directives-bombardier-inc-airplanes,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14110.pdf,True
2026-14109,Airworthiness Directives; Textron Aviation Inc. Airplanes,Rule,Final rule.,2026-07-14,2026-08-18,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-7217; Project Identifier AD-2025-01364-A; Amendment 39-23411; AD 2026-14-10,https://www.federalregister.gov/documents/2026/07/14/2026-14109/airworthiness-directives-textron-aviation-inc-airplanes,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14109.pdf,True
2026-14108,Airworthiness Directives; Leonardo S.p.a Helicopters,Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-07-14,,2026-08-28,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-7212; Project Identifier MCAI-2023-00628-R,https://www.federalregister.gov/documents/2026/07/14/2026-14108/airworthiness-directives-leonardo-spa-helicopters,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14108.pdf,True
2026-14107,Self-Regulatory Organizations; The Depository Trust Company; Suspension of and Order Instituting Proceedings To Determine Whether To Approve or Disapprove the Proposed Rule Change To Amend the DTC Operational Arrangements (Necessary for Securities To Become and Remain Eligible for DTC Services),Notice,,2026-07-14,,,Securities and Exchange Commission,Release No. 34-105875; File No. SR-DTC-2026-007,https://www.federalregister.gov/documents/2026/07/14/2026-14107/self-regulatory-organizations-the-depository-trust-company-suspension-of-and-order-instituting,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14107.pdf,True
2026-14106,"Self-Regulatory Organizations; Cboe Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend Its Fee Schedule for Its Complex Order Book Data Feed",Notice,,2026-07-14,,,Securities and Exchange Commission,Release No. 34-105874; File No. SR-CBOE-2026-059,https://www.federalregister.gov/documents/2026/07/14/2026-14106/self-regulatory-organizations-cboe-exchange-inc-notice-of-filing-and-immediate-effectiveness-of-a,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14106.pdf,True
2026-14105,"Self-Regulatory Organizations; Financial Industry Regulatory Authority, Inc.; Notice of Filing of Partial Amendment No. 1 and Order Instituting Proceedings To Determine Whether To Approve or Disapprove a Proposed Rule Change, as Modified by Partial Amendment No. 1, to Exempt Specified Collective Trust Funds From FINRA Rules 5130 (Restrictions on the Purchase and Sale of Initial Public Offerings) and 5131(b) (New Issue Allocations and Distributions)",Notice,,2026-07-14,,,Securities and Exchange Commission,Release No. 34-105873; File No. SR-FINRA-2026-007,https://www.federalregister.gov/documents/2026/07/14/2026-14105/self-regulatory-organizations-financial-industry-regulatory-authority-inc-notice-of-filing-of,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14105.pdf,True
2026-14104,"Self-Regulatory Organizations; Cboe Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Remove the Silexx Logical Port Fee Waiver in the Fee Schedule in Accordance With SEC Exemptive Relief Issued",Notice,,2026-07-14,,,Securities and Exchange Commission,Release No. 34-105872; File No. SR-CBOE-2026-062,https://www.federalregister.gov/documents/2026/07/14/2026-14104/self-regulatory-organizations-cboe-exchange-inc-notice-of-filing-and-immediate-effectiveness-of-a,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14104.pdf,True
2026-14103,Self-Regulatory Organizations; ICE Clear Credit LLC; Notice of Designation of Longer Period for Commission Action on Proposed Rule Change Relating to the Treasury Clearing Rules and Treasury Clearing Service Treasury Operations Policies and Liquidity Risk Management Framework,Notice,,2026-07-14,,,Securities and Exchange Commission,Release No. 34-105871; File No. SR-ICC-2026-002,https://www.federalregister.gov/documents/2026/07/14/2026-14103/self-regulatory-organizations-ice-clear-credit-llc-notice-of-designation-of-longer-period-for,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14103.pdf,True
2026-14102,Self-Regulatory Organizations; Texas Stock Exchange LLC; Notice of Filing of a Proposed Rule Change To Amend Certain Rule Language Regarding its Handling of Orders and Other Miscellaneous Provisions,Notice,,2026-07-14,,,Securities and Exchange Commission,Release No. 34-105870; File No. SR-TXSE-2026-010,https://www.federalregister.gov/documents/2026/07/14/2026-14102/self-regulatory-organizations-texas-stock-exchange-llc-notice-of-filing-of-a-proposed-rule-change-to,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14102.pdf,True
2026-14101,"Self-Regulatory Organizations; MIAX PEARL, LLC; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend the Quarterly Review of Priority Customer Orders",Notice,,2026-07-14,,,Securities and Exchange Commission,Release No. 34-105869; File No. SR-PEARL-2026-31,https://www.federalregister.gov/documents/2026/07/14/2026-14101/self-regulatory-organizations-miax-pearl-llc-notice-of-filing-and-immediate-effectiveness-of-a,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14101.pdf,True
2026-14100,Self-Regulatory Organizations; MEMX LLC; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend the Exchange's Fee Schedule,Notice,,2026-07-14,,,Securities and Exchange Commission,Release No. 34-105868; File No. SR-MEMX-2026-18,https://www.federalregister.gov/documents/2026/07/14/2026-14100/self-regulatory-organizations-memx-llc-notice-of-filing-and-immediate-effectiveness-of-a-proposed,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14100.pdf,True
2026-14099,National Vaccine Injury Compensation Program; List of Petitions Received,Notice,Notice.,2026-07-14,,,Health and Human Services Department; Health Resources and Services Administration,,https://www.federalregister.gov/documents/2026/07/14/2026-14099/national-vaccine-injury-compensation-program-list-of-petitions-received,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14099.pdf,True
2026-14098,Endangered and Threatened Wildlife and Plants; 90-Day Findings for 10 Species,Proposed Rule,Notification of petition findings and initiation of status reviews.,2026-07-14,,,Interior Department; Fish and Wildlife Service,FXES1111090FEDR-267-FF09E21000,https://www.federalregister.gov/documents/2026/07/14/2026-14098/endangered-and-threatened-wildlife-and-plants-90-day-findings-for-10-species,https://www.govinfo.gov/content/pkg/FR-2026-07-14/pdf/2026-14098.pdf,True
