document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-18506,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Requests To Approve Conformed Wage Classifications and Unconventional Fringe Benefit Plans Under the Davis-Bacon and Related Acts and Contract Work Hours and Safety Standards Act,Notice,Notice of availability; request for comments.,2026-09-10,,2026-10-13,Labor Department,,https://www.federalregister.gov/documents/2026/09/10/2026-18506/agency-information-collection-activities-submission-for-omb-review-comment-request-requests-to,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18506.pdf,True
2026-18505,Horseracing Integrity And Safety Authority Proposed 2027 Budget,Notice,Notice of publication of Horseracing Integrity and Safety Authority 2027 proposed budget; request for public comment.,2026-09-10,,2026-09-24,Federal Trade Commission,File No. P222100,https://www.federalregister.gov/documents/2026/09/10/2026-18505/horseracing-integrity-and-safety-authority-proposed-2027-budget,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18505.pdf,True
2026-18504,In Situ Recovery Monitoring and Decommissioning Timeliness,Proposed Rule,Proposed rule and draft guidance; request for comment.,2026-09-10,,2026-10-13,Nuclear Regulatory Commission,NRC-2025-1204,https://www.federalregister.gov/documents/2026/09/10/2026-18504/in-situ-recovery-monitoring-and-decommissioning-timeliness,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18504.pdf,True
2026-18503,Proposed Revision of Information Collection: Rehabilitation Plan and Award.,Notice,Request for public comments.,2026-09-10,,2026-11-09,Labor Department; Workers' Compensation Programs Office,OMB Control No. 1240-0045,https://www.federalregister.gov/documents/2026/09/10/2026-18503/proposed-revision-of-information-collection-rehabilitation-plan-and-award,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18503.pdf,True
2026-18502,Proposed Information Collection; NEON Provider Organization,Notice,Request for public comments.,2026-09-10,,2026-11-09,Labor Department; Disability Employment Policy Office,OMB Control No. 1230-0NEW,https://www.federalregister.gov/documents/2026/09/10/2026-18502/proposed-information-collection-neon-provider-organization,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18502.pdf,True
2026-18501,Hazardous Materials: California's Reusability Mandate for Propane Cylinders,Notice,Notice of administrative determination of preemption.,2026-09-10,,,Transportation Department; Pipeline and Hazardous Materials Safety Administration,Docket No. PHMSA-2025-0776; PD-41(R),https://www.federalregister.gov/documents/2026/09/10/2026-18501/hazardous-materials-californias-reusability-mandate-for-propane-cylinders,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18501.pdf,True
2026-18500,Senior Executive Service; Appointment of Members to the Performance Review Board,Notice,Appointment of members of the Performance Review Board.,2026-09-10,,,Labor Department; ,,https://www.federalregister.gov/documents/2026/09/10/2026-18500/senior-executive-service-appointment-of-members-to-the-performance-review-board,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18500.pdf,True
2026-18499,Agency Information Collection Activities; Comment Request; Migrant and Seasonal Farmworker Monitoring Report and Complaint/Apparent Violation Form,Notice,Notice.,2026-09-10,,2026-11-09,Labor Department; Employment and Training Administration,,https://www.federalregister.gov/documents/2026/09/10/2026-18499/agency-information-collection-activities-comment-request-migrant-and-seasonal-farmworker-monitoring,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18499.pdf,True
2026-18498,Agency Information Collection Activities; Submission for OMB Review; Comment Request; OMB Control No. 1293-0018,Notice,Notice of information collection; request for comments.,2026-09-10,,2026-11-09,Labor Department; Veterans Employment and Training Service,,https://www.federalregister.gov/documents/2026/09/10/2026-18498/agency-information-collection-activities-submission-for-omb-review-comment-request-omb-control-no,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18498.pdf,True
2026-18497,"Foreign-Trade Zone (FTZ) 50, Notification of Proposed Production Activity; Catalina Cylinders, Inc.; (Aluminum Gas Cylinders); Garden Grove, California",Notice,,2026-09-10,,,Commerce Department; Foreign-Trade Zones Board,B-109-2026,https://www.federalregister.gov/documents/2026/09/10/2026-18497/foreign-trade-zone-ftz-50-notification-of-proposed-production-activity-catalina-cylinders-inc,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18497.pdf,True
2026-18496,Certain Cased Pencils From the People's Republic of China: Preliminary Results of Antidumping Duty Administrative Review; 2024-2025,Notice,,2026-09-10,,,Commerce Department; International Trade Administration,A-570-827,https://www.federalregister.gov/documents/2026/09/10/2026-18496/certain-cased-pencils-from-the-peoples-republic-of-china-preliminary-results-of-antidumping-duty,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18496.pdf,True
2026-18495,"Prestressed Concrete Steel Wire Strand From Malaysia: Preliminary Results and Rescission, in Part, of Antidumping Duty Administrative Review; 2024-2025",Notice,,2026-09-10,,,Commerce Department; International Trade Administration,A-557-819,https://www.federalregister.gov/documents/2026/09/10/2026-18495/prestressed-concrete-steel-wire-strand-from-malaysia-preliminary-results-and-rescission-in-part-of,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18495.pdf,True
2026-18494,Annual Notice of Interest Rates for Variable-Rate Federal Student Loans Made Under the William D. Ford Federal Direct Loan Program,Notice,Notice.,2026-09-10,,,Education Department,,https://www.federalregister.gov/documents/2026/09/10/2026-18494/annual-notice-of-interest-rates-for-variable-rate-federal-student-loans-made-under-the-william-d,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18494.pdf,True
2026-18493,Annual Notice of Interest Rates for Fixed-Rate Federal Student Loans Made Under the William D. Ford Federal Direct Loan Program,Notice,Notice.,2026-09-10,,,Education Department,,https://www.federalregister.gov/documents/2026/09/10/2026-18493/annual-notice-of-interest-rates-for-fixed-rate-federal-student-loans-made-under-the-william-d-ford,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18493.pdf,True
2026-18492,"Special Local Regulation; Southern California Annual Marine Events for the San Diego Captain of the Port Zone, San Diego TriRock Triathlon",Rule,Notification of enforcement of regulation.,2026-09-10,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-0998,https://www.federalregister.gov/documents/2026/09/10/2026-18492/special-local-regulation-southern-california-annual-marine-events-for-the-san-diego-captain-of-the,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18492.pdf,True
2026-18491,Brass Rod From the Republic of Korea: Preliminary Results of Countervailing Duty Administrative Review; 2023-2024,Notice,,2026-09-10,,,Commerce Department; International Trade Administration,C-580-917,https://www.federalregister.gov/documents/2026/09/10/2026-18491/brass-rod-from-the-republic-of-korea-preliminary-results-of-countervailing-duty-administrative,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18491.pdf,True
2026-18490,"Foreign-Trade Zone (FTZ) 183, Notification of Proposed Production Activity; Dongjin Semichem Texas, Inc.; (Semiconductor-Grade Photoresist Thinner); Killeen, Texas",Notice,,2026-09-10,,,Commerce Department; Foreign-Trade Zones Board,B-110-2026,https://www.federalregister.gov/documents/2026/09/10/2026-18490/foreign-trade-zone-ftz-183-notification-of-proposed-production-activity-dongjin-semichem-texas-inc,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18490.pdf,True
2026-18489,"Annual Notice of Interest Rates for Variable-Rate Federal Student Loans Made Under the Federal Family Education Loan Program Prior to July 1, 2010",Notice,Notice.,2026-09-10,,,Education Department,,https://www.federalregister.gov/documents/2026/09/10/2026-18489/annual-notice-of-interest-rates-for-variable-rate-federal-student-loans-made-under-the-federal,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18489.pdf,True
2026-18488,Notice of the Virtual Meetings of the Federal Advisory Committee Known as the Western Water Cooperative Committee,Notice,Notice.,2026-09-10,,,Defense Department; Engineers Corps,,https://www.federalregister.gov/documents/2026/09/10/2026-18488/notice-of-the-virtual-meetings-of-the-federal-advisory-committee-known-as-the-western-water,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18488.pdf,True
2026-18487,Specialty Crop Diversion Programs; Notice of Request for Approval of a New Information Collection,Notice,Notice and request for comment.,2026-09-10,,2026-11-09,Agriculture Department; Agricultural Marketing Service,Docket No. AMS-SC-26-1552,https://www.federalregister.gov/documents/2026/09/10/2026-18487/specialty-crop-diversion-programs-notice-of-request-for-approval-of-a-new-information-collection,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18487.pdf,True
2026-18486,Notice of Filing of Plats of Survey; Eastern States,Notice,Notice of official filing.,2026-09-10,,,Interior Department; Land Management Bureau,A2407-014-004-065516; O2509-014-004-125222; LLES961000,https://www.federalregister.gov/documents/2026/09/10/2026-18486/notice-of-filing-of-plats-of-survey-eastern-states,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18486.pdf,True
2026-18485,Agency Information Collection Activities: Request for Comments for a New Information Collection; Correction,Notice,Notice; correction.,2026-09-10,,,Transportation Department; Federal Highway Administration,Docket No. FHWA-2026-0991,https://www.federalregister.gov/documents/2026/09/10/2026-18485/agency-information-collection-activities-request-for-comments-for-a-new-information-collection,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18485.pdf,True
2026-18484,Reef Fish Fishery of the Gulf of America; 2027 Red Grouper Commercial Quota Retention,Proposed Rule,Proposed rule; request for comments.,2026-09-10,,2026-10-13,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 260902-0009,https://www.federalregister.gov/documents/2026/09/10/2026-18484/reef-fish-fishery-of-the-gulf-of-america-2027-red-grouper-commercial-quota-retention,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18484.pdf,True
2026-18483,Art Advisory Panel-Notice of Closed Meeting,Notice,Notice of closed meeting of Art Advisory Panel.,2026-09-10,,,Treasury Department; Internal Revenue Service,,https://www.federalregister.gov/documents/2026/09/10/2026-18483/art-advisory-panel-notice-of-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18483.pdf,True
2026-18482,Agency Information Collection Extension,Notice,Notice of request for comments.,2026-09-10,,2026-10-13,Energy Department,,https://www.federalregister.gov/documents/2026/09/10/2026-18482/agency-information-collection-extension,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18482.pdf,True
2026-18481,Decennial Census of the Population of Americans; Proposed Residence Criteria and Proposed Regulations for Demographic Questions,Proposed Rule,Proposed rule; request for comments.,2026-09-10,,2026-10-13,Commerce Department; Census Bureau,Docket No. 260903-0005,https://www.federalregister.gov/documents/2026/09/10/2026-18481/decennial-census-of-the-population-of-americans-proposed-residence-criteria-and-proposed-regulations,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18481.pdf,True
2026-18480,New Postal Products,Notice,Notice.,2026-09-10,,2026-09-15,Postal Regulatory Commission,Docket Nos. MC2026-374 and K2026-364; MC2026-375 and K2026-365; MC2026-376 and K2026-366; MC2026-377 and K2026-367; MC2026-378 and K2026-368,https://www.federalregister.gov/documents/2026/09/10/2026-18480/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18480.pdf,True
2026-18479,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-09-10,,2026-11-09,Defense Department; ,Docket ID: DOD-2026-OS-1982,https://www.federalregister.gov/documents/2026/09/10/2026-18479/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18479.pdf,True
2026-18478,Telecommunications Relay Service ASCII Format Requirement,Rule,Final rule.,2026-09-10,2026-10-13,,Federal Communications Commission,"CG Docket No. 03-123, GN Docket No. 25-133; FCC 26-56; FR ID 366314",https://www.federalregister.gov/documents/2026/09/10/2026-18478/telecommunications-relay-service-ascii-format-requirement,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18478.pdf,True
2026-18477,"Agency Information Collection Activities: State, Local, Tribal and Private Sector (SLTPS) Clearance Request Form (Form 9014) Submission to the Office of Management and Budget for Review and Approval; Comment Request",Notice,60-Day notice and request for comments.,2026-09-10,,2026-11-09,Homeland Security Department,Docket No. CISA-2026-0199,https://www.federalregister.gov/documents/2026/09/10/2026-18477/agency-information-collection-activities-state-local-tribal-and-private-sector-sltps-clearance,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18477.pdf,True
2026-18476,"Agency Information Collection Activities: Generic Clearance for Improving Customer Experience (OMB Circular A-11, Section 280 Implementation); OMB Control No. 1601-0029",Notice,60-Day notice and request for comments.,2026-09-10,,2026-11-09,Homeland Security Department,Docket Number DHS-2026-0892,https://www.federalregister.gov/documents/2026/09/10/2026-18476/agency-information-collection-activities-generic-clearance-for-improving-customer-experience-omb,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18476.pdf,True
2026-18475,Records Schedules; Availability and Request for Comments,Notice,Notice of availability of proposed records schedules; request for comments.,2026-09-10,,,National Archives and Records Administration,NARA-26-0397; NARA-2026-036,https://www.federalregister.gov/documents/2026/09/10/2026-18475/records-schedules-availability-and-request-for-comments,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18475.pdf,True
2026-18474,Agency Information Collection Activities: Requests for Comments; Clearance of a Renewed Approval of Information Collection: International Role of the Federal Aviation Administration,Notice,Notice and request for comments.,2026-09-10,,2026-10-13,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-5578,https://www.federalregister.gov/documents/2026/09/10/2026-18474/agency-information-collection-activities-requests-for-comments-clearance-of-a-renewed-approval-of,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18474.pdf,True
2026-18473,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-09-10,,2026-11-09,Defense Department; ,Docket ID: DOD-2026-OS-1981,https://www.federalregister.gov/documents/2026/09/10/2026-18473/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18473.pdf,True
2026-18472,Procurement List; Proposed Deletions,Notice,Proposed deletions from the Procurement List.,2026-09-10,,2026-10-10,Committee for Purchase From People Who Are Blind or Severely Disabled,,https://www.federalregister.gov/documents/2026/09/10/2026-18472/procurement-list-proposed-deletions,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18472.pdf,True
2026-18471,Procurement List; Additions,Notice,Additions to the Procurement List.,2026-09-10,,,Committee for Purchase From People Who Are Blind or Severely Disabled,,https://www.federalregister.gov/documents/2026/09/10/2026-18471/procurement-list-additions,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18471.pdf,True
2026-18470,Endangered and Threatened Wildlife and Plants; Removal of Gila Chub From the List of Endangered and Threatened Wildlife,Proposed Rule,Proposed rule; reopening of comment period.,2026-09-10,2025-06-17,2026-09-25,Interior Department; Fish and Wildlife Service,FWS-R2-ES-2022-0001; FXES11130900000-267-FF09E22000,https://www.federalregister.gov/documents/2026/09/10/2026-18470/endangered-and-threatened-wildlife-and-plants-removal-of-gila-chub-from-the-list-of-endangered-and,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18470.pdf,True
2026-18469,Green Innovation GmbH; Withdrawal of Food Additive Petition (Animal Use),Proposed Rule,Notification; withdrawal of petition.,2026-09-10,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2025-F-6173,https://www.federalregister.gov/documents/2026/09/10/2026-18469/green-innovation-gmbh-withdrawal-of-food-additive-petition-animal-use,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18469.pdf,True
2026-18468,Airworthiness Directives; Bell Textron Canada Limited Helicopters,Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-09-10,,2026-10-26,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-8798; Project Identifier MCAI-2025-01771-R,https://www.federalregister.gov/documents/2026/09/10/2026-18468/airworthiness-directives-bell-textron-canada-limited-helicopters,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18468.pdf,True
2026-18467,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Request for Comment; Uniform Tire Quality Grading Standard,Notice,Notice and request for comments on a request for reinstatement with modification of a previously approved information collection.,2026-09-10,,2026-10-13,Transportation Department; National Highway Traffic Safety Administration,Docket No. NHTSA-2026-1354,https://www.federalregister.gov/documents/2026/09/10/2026-18467/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-for,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18467.pdf,True
2026-18466,Notice of Intent To Exchange of Air Force Real Property for Non-Air Force Real Property,Notice,Notice of Intent.,2026-09-10,,,Defense Department; Air Force Department,,https://www.federalregister.gov/documents/2026/09/10/2026-18466/notice-of-intent-to-exchange-of-air-force-real-property-for-non-air-force-real-property,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18466.pdf,True
2026-18465,Agency Information Collection Activities; Revision of a Currently Approved Collection: E-Verify Program,Notice,30-Day notice.,2026-09-10,,2026-10-13,Homeland Security Department; U.S. Citizenship and Immigration Services,OMB Control Number 1615-0092,https://www.federalregister.gov/documents/2026/09/10/2026-18465/agency-information-collection-activities-revision-of-a-currently-approved-collection-e-verify,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18465.pdf,True
2026-18464,Fee Rate for Using a Priority Review Voucher in Fiscal Year 2027,Notice,Notice.,2026-09-10,2026-10-01,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-9047,https://www.federalregister.gov/documents/2026/09/10/2026-18464/fee-rate-for-using-a-priority-review-voucher-in-fiscal-year-2027,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18464.pdf,True
2026-18463,"Special Local Regulations; Marine Events Within the USCG East District-Ocean City, NJ",Rule,Notification of enforcement of regulation.,2026-09-10,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-1156,https://www.federalregister.gov/documents/2026/09/10/2026-18463/special-local-regulations-marine-events-within-the-uscg-east-district-ocean-city-nj,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18463.pdf,True
2026-18462,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company,Notice,,2026-09-10,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/09/10/2026-18462/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18462.pdf,True
2026-18461,Iranian Transactions and Sanctions Regulations,Rule,Final rule; stay of effectiveness.,2026-09-10,2026-09-08,,Treasury Department; Foreign Assets Control Office,,https://www.federalregister.gov/documents/2026/09/10/2026-18461/iranian-transactions-and-sanctions-regulations,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18461.pdf,True
2026-18459,Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to the Office of Naval Research's Arctic Research Activities in the Beaufort and Chukchi Seas (Year 9),Notice,Notice; issuance of incidental harassment authorization.,2026-09-10,2026-09-14,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF889,https://www.federalregister.gov/documents/2026/09/10/2026-18459/takes-of-marine-mammals-incidental-to-specified-activities-taking-marine-mammals-incidental-to-the,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18459.pdf,True
2026-18458,"Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to the PetroMarine Services Juneau Rock Dump Terminal Reconstruction Project, Juneau, Alaska",Notice,Notice; proposed incidental harassment authorization; request for comments on proposed authorization and possible renewal.,2026-09-10,,2026-10-13,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF848,https://www.federalregister.gov/documents/2026/09/10/2026-18458/takes-of-marine-mammals-incidental-to-specified-activities-taking-marine-mammals-incidental-to-the,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18458.pdf,True
2026-18457,Town of Wells; Notice of Availability of Environmental Assessment,Notice,,2026-09-10,,,Energy Department; Federal Energy Regulatory Commission,Project No. 7274-035,https://www.federalregister.gov/documents/2026/09/10/2026-18457/town-of-wells-notice-of-availability-of-environmental-assessment,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18457.pdf,True
2026-18456,Idaho Power Company; Notice of Availability of the Final Supplemental Environmental Impact Statement for the Hells Canyon Hydroelectric Project,Notice,,2026-09-10,,,Energy Department; Federal Energy Regulatory Commission,Project No. 1971-079,https://www.federalregister.gov/documents/2026/09/10/2026-18456/idaho-power-company-notice-of-availability-of-the-final-supplemental-environmental-impact-statement,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18456.pdf,True
2026-18455,"Transwestern Pipeline Company, LLC; Notice of Availability of the Environmental Assessment for the Proposed Green Chile Project",Notice,,2026-09-10,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-80-000,https://www.federalregister.gov/documents/2026/09/10/2026-18455/transwestern-pipeline-company-llc-notice-of-availability-of-the-environmental-assessment-for-the,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18455.pdf,True
2026-18454,Natural Gas Pipeline Company of America LLC; Notice of Availability of the Environmental Assessment for the Proposed Texas-Arkansas Power Project,Notice,,2026-09-10,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-46-000,https://www.federalregister.gov/documents/2026/09/10/2026-18454/natural-gas-pipeline-company-of-america-llc-notice-of-availability-of-the-environmental-assessment,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18454.pdf,True
2026-18453,"Freeport LNG Development, L.P.; Notice of Schedule for the Preparation of an Environmental Assessment for the Regasification Terminal Disconnect Project",Notice,,2026-09-10,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP03-75-000,https://www.federalregister.gov/documents/2026/09/10/2026-18453/freeport-lng-development-lp-notice-of-schedule-for-the-preparation-of-an-environmental-assessment,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18453.pdf,True
2026-18452,Combined Notice of Filings,Notice,,2026-09-10,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/09/10/2026-18452/combined-notice-of-filings,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18452.pdf,True
2026-18451,Combined Notice of Filings #1,Notice,,2026-09-10,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/09/10/2026-18451/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18451.pdf,True
2026-18450,National Call for Nominations for Resource Advisory Councils,Notice,Notice of call for nominations.,2026-09-10,,,Interior Department; Land Management Bureau,"A2407-014-004-065516, #O2509-014-004-125222; LLHQ600",https://www.federalregister.gov/documents/2026/09/10/2026-18450/national-call-for-nominations-for-resource-advisory-councils,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18450.pdf,True
2026-18449,Annual Survey of State Government Tax Collections,Notice,Notice of determination.,2026-09-10,,,Commerce Department; Census Bureau,Docket Number: 260820-0003; RTID 0607-XC086,https://www.federalregister.gov/documents/2026/09/10/2026-18449/annual-survey-of-state-government-tax-collections,https://www.govinfo.gov/content/pkg/FR-2026-09-10/pdf/2026-18449.pdf,True
