document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-16837,Determining Whether To Submit an ANDA or a 505(b)(2) Application; Draft Guidance for Industry; Availability,Notice,Notice of availability.,2026-08-18,,2026-10-19,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2017-D-5974,https://www.federalregister.gov/documents/2026/08/18/2026-16837/determining-whether-to-submit-an-anda-or-a-505b2-application-draft-guidance-for-industry,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16837.pdf,True
2026-16836,"Foreign-Trade Zone 16; Application for Subzone; Yazaki North America, Inc.; Petoskey, Michigan",Notice,,2026-08-18,,,Commerce Department; Foreign-Trade Zones Board,S-406-2026,https://www.federalregister.gov/documents/2026/08/18/2026-16836/foreign-trade-zone-16-application-for-subzone-yazaki-north-america-inc-petoskey-michigan,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16836.pdf,True
2026-16835,"Columbia Gas Transmission, LLC; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",Notice,,2026-08-18,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-562-000,https://www.federalregister.gov/documents/2026/08/18/2026-16835/columbia-gas-transmission-llc-notice-of-request-under-blanket-authorization-and-establishing,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16835.pdf,True
2026-16834,Town of Dover-Foxcroft; Notice of Reasonable Period of Time for Water Quality Certification Application,Notice,,2026-08-18,,,Energy Department; Federal Energy Regulatory Commission,Project/Docket No. 5912-004,https://www.federalregister.gov/documents/2026/08/18/2026-16834/town-of-dover-foxcroft-notice-of-reasonable-period-of-time-for-water-quality-certification,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16834.pdf,True
2026-16833,"Pacific Gas and Electric Company; Notice of Additional Scoping Sessions on Proposed Surrender, Decommissioning, and Non-Project Use of Project Lands",Notice,,2026-08-18,,,Energy Department; Federal Energy Regulatory Commission,Project No. 77-332,https://www.federalregister.gov/documents/2026/08/18/2026-16833/pacific-gas-and-electric-company-notice-of-additional-scoping-sessions-on-proposed-surrender,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16833.pdf,True
2026-16832,"Anchorages; Bolivar Roads Channel, Galveston, TX",Proposed Rule,Notice of proposed rulemaking.,2026-08-18,,2026-09-17,Homeland Security Department; Coast Guard,Docket Number USCG-2024-0667,https://www.federalregister.gov/documents/2026/08/18/2026-16832/anchorages-bolivar-roads-channel-galveston-tx,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16832.pdf,True
2026-16831,"Self-Regulatory Organizations; New York Stock Exchange LLC; Notice of Filing of Amendment No. 2 and Order Granting Accelerated Approval of a Proposed Rule Change, as Modified by Amendment No. 2, To Amend Section 802.01C of the NYSE Listed Company Manual",Notice,,2026-08-18,,,Securities and Exchange Commission,Release No. 34-106133; File No. SR-NYSE-2025-43,https://www.federalregister.gov/documents/2026/08/18/2026-16831/self-regulatory-organizations-new-york-stock-exchange-llc-notice-of-filing-of-amendment-no-2-and,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16831.pdf,True
2026-16830,"Self-Regulatory Organizations; NYSE American LLC; Notice of Filing of Amendment No. 4 and Order Granting Accelerated Approval of a Proposed Rule Change, as Modified by Amendment No. 4, To Amend Section 1003 of the NYSE American Company Guide",Notice,,2026-08-18,,,Securities and Exchange Commission,Release No. 34-106134; File No. SR-NYSEAMER-2025-72,https://www.federalregister.gov/documents/2026/08/18/2026-16830/self-regulatory-organizations-nyse-american-llc-notice-of-filing-of-amendment-no-4-and-order,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16830.pdf,True
2026-16829,Testosterone Use in Menopausal Women; Public Workshop; Request for Comments,Notice,Notice of public workshop.,2026-08-18,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-5479,https://www.federalregister.gov/documents/2026/08/18/2026-16829/testosterone-use-in-menopausal-women-public-workshop-request-for-comments,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16829.pdf,True
2026-16828,Changes to Delegations,Rule,Final rule.,2026-08-18,2026-09-17,,Surface Transportation Board,Docket No. EP 789,https://www.federalregister.gov/documents/2026/08/18/2026-16828/changes-to-delegations,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16828.pdf,True
2026-16827,Agency Information Collection Activities; Proposed Collection; Comment Request; Extension,Notice,Notice and request for comment.,2026-08-18,,2026-09-17,Federal Trade Commission,,https://www.federalregister.gov/documents/2026/08/18/2026-16827/agency-information-collection-activities-proposed-collection-comment-request-extension,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16827.pdf,True
2026-16826,Tribal Consultation Meeting,Notice,Notice of meeting.,2026-08-18,,,Health and Human Services Department; Children and Families Administration,,https://www.federalregister.gov/documents/2026/08/18/2026-16826/tribal-consultation-meeting,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16826.pdf,True
2026-16825,Commission Meeting,Notice,Notice.,2026-08-18,,,Susquehanna River Basin Commission,,https://www.federalregister.gov/documents/2026/08/18/2026-16825/commission-meeting,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16825.pdf,True
2026-16824,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Extension: Rule 17g-1 and Form NRSRO,Notice,,2026-08-18,,,Securities and Exchange Commission,OMB Control No. 3235-0625,https://www.federalregister.gov/documents/2026/08/18/2026-16824/agency-information-collection-activities-submission-for-omb-review-comment-request-extension-rule,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16824.pdf,True
2026-16823,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Extension: Rule 17g-2,Notice,,2026-08-18,,,Securities and Exchange Commission,OMB Control No. 3235-0628,https://www.federalregister.gov/documents/2026/08/18/2026-16823/agency-information-collection-activities-submission-for-omb-review-comment-request-extension-rule,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16823.pdf,True
2026-16822,Agency Information Collection Activities; Proposed Collection; Comment Request; Extension: Rule 17g-1,Notice,,2026-08-18,,,Securities and Exchange Commission,OMB Control No. 3235-0213,https://www.federalregister.gov/documents/2026/08/18/2026-16822/agency-information-collection-activities-proposed-collection-comment-request-extension-rule-17g-1,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16822.pdf,True
2026-16821,Agency Information Collection Activities; Proposed Collection; Comment Request; Extension: Rule 17Ad-3(b),Notice,,2026-08-18,,,Securities and Exchange Commission,OMB Control No. 3235-0473,https://www.federalregister.gov/documents/2026/08/18/2026-16821/agency-information-collection-activities-proposed-collection-comment-request-extension-rule-17ad-3b,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16821.pdf,True
2026-16820,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Extension: Form SF-3,Notice,,2026-08-18,,,Securities and Exchange Commission,OMB Control No. 3235-0690,https://www.federalregister.gov/documents/2026/08/18/2026-16820/agency-information-collection-activities-submission-for-omb-review-comment-request-extension-form,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16820.pdf,True
2026-16819,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Extension: Form SF-1,Notice,,2026-08-18,,,Securities and Exchange Commission,OMB Control No. 3235-0707,https://www.federalregister.gov/documents/2026/08/18/2026-16819/agency-information-collection-activities-submission-for-omb-review-comment-request-extension-form,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16819.pdf,True
2026-16818,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Extension: Form 6-K-Exchange Act Rules 13a-16 and 15d-16,Notice,,2026-08-18,,,Securities and Exchange Commission,OMB Control No. 3235-0116,https://www.federalregister.gov/documents/2026/08/18/2026-16818/agency-information-collection-activities-submission-for-omb-review-comment-request-extension-form,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16818.pdf,True
2026-16817,"Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to Marine Structure Maintenance and Pile Replacement Program in Puget Sound, Washington",Notice,Notice; proposed incidental harassment authorization; request for comments on proposed authorization and possible renewal.,2026-08-18,,2026-09-17,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF702,https://www.federalregister.gov/documents/2026/08/18/2026-16817/takes-of-marine-mammals-incidental-to-specified-activities-taking-marine-mammals-incidental-to,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16817.pdf,True
2026-16816,Hand Trucks and Certain Parts Thereof From China; Determination,Notice,,2026-08-18,,,International Trade Commission,Investigation No. 731-TA-1059 (Fourth Review),https://www.federalregister.gov/documents/2026/08/18/2026-16816/hand-trucks-and-certain-parts-thereof-from-china-determination,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16816.pdf,True
2026-16815,Taking and Importing Marine Mammals; Taking Marine Mammals Incidental to Geophysical Surveys Related to Oil and Gas Activities in the Gulf of America,Notice,Notice; issuance of letter of authorization.,2026-08-18,2026-10-01,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF940,https://www.federalregister.gov/documents/2026/08/18/2026-16815/taking-and-importing-marine-mammals-taking-marine-mammals-incidental-to-geophysical-surveys-related,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16815.pdf,True
2026-16814,Agency Information Collection Activities; Proposed eCollection eComments Requested; Revision of a Previously Approved Collection: Title-Certification of Identity,Notice,30-Day notice.,2026-08-18,,2026-09-17,Justice Department,OMB Number 1103-0116,https://www.federalregister.gov/documents/2026/08/18/2026-16814/agency-information-collection-activities-proposed-ecollection-ecomments-requested-revision-of-a,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16814.pdf,True
2026-16813,Combined Notice of Filings #1,Notice,,2026-08-18,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/08/18/2026-16813/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16813.pdf,True
2026-16812,Supplemental Notice of Partial Buy America Waiver for Minibuses,Notice,Supplemental notice and request for comment.,2026-08-18,,2026-09-02,Transportation Department; Federal Transit Administration,Docket No. FTA-2024-0018,https://www.federalregister.gov/documents/2026/08/18/2026-16812/supplemental-notice-of-partial-buy-america-waiver-for-minibuses,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16812.pdf,True
2026-16811,Certain Ink Cartridges and Components Thereof II; Notice of a Commission Determination Finding a Violation Under Section 337; Issuance of a General Exclusion Order and Cease and Desist Orders; Termination of the Investigation,Notice,Notice.,2026-08-18,,,International Trade Commission,Investigation No. 337-TA-1452,https://www.federalregister.gov/documents/2026/08/18/2026-16811/certain-ink-cartridges-and-components-thereof-ii-notice-of-a-commission-determination-finding-a,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16811.pdf,True
2026-16810,Combined Notice of Filings,Notice,,2026-08-18,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/08/18/2026-16810/combined-notice-of-filings,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16810.pdf,True
2026-16809,"Pioneer Hi-Bred International, Inc.: Availability of a Petition for a Determination of Nonregulated Status and Draft Plant Pest Risk Assessment for Insect Resistant COR-23134-4 Soybean (Glycine max)",Notice,Notice of availability.,2026-08-18,,2026-10-19,Agriculture Department; Animal and Plant Health Inspection Service,Docket No. APHIS-2026-1090,https://www.federalregister.gov/documents/2026/08/18/2026-16809/pioneer-hi-bred-international-inc-availability-of-a-petition-for-a-determination-of-nonregulated,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16809.pdf,True
2026-16808,Combined Notice of Filings #2,Notice,,2026-08-18,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/08/18/2026-16808/combined-notice-of-filings-2,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16808.pdf,True
2026-16807,"Safety Zone; Lake Michigan, Gary, IN",Rule,Temporary final rule.,2026-08-18,2026-08-20,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0997,https://www.federalregister.gov/documents/2026/08/18/2026-16807/safety-zone-lake-michigan-gary-in,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16807.pdf,True
2026-16806,"Safety Zone; ANCHOR Floating Production Unit (FPU) Outer Continental Shelf Facility, Green Canyon Block 763, Gulf of America",Rule,Final rule.,2026-08-18,2026-09-17,,Homeland Security Department; Coast Guard,Docket Number USCG-2022-0982,https://www.federalregister.gov/documents/2026/08/18/2026-16806/safety-zone-anchor-floating-production-unit-fpu-outer-continental-shelf-facility-green-canyon-block,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16806.pdf,True
2026-16805,"Safety Zone; Ohio Street Beach Swim Course, Lake Michigan, Chicago Harbor, Chicago, IL",Rule,Notification of enforcement of regulation.,2026-08-18,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-1001,https://www.federalregister.gov/documents/2026/08/18/2026-16805/safety-zone-ohio-street-beach-swim-course-lake-michigan-chicago-harbor-chicago-il,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16805.pdf,True
2026-16804,"Establishment of Class E Airspace; Trading Bay Production Airport, Trading Bay, AK",Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-08-18,,2026-10-02,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-5150; Airspace Docket No. 25-AAL-148,https://www.federalregister.gov/documents/2026/08/18/2026-16804/establishment-of-class-e-airspace-trading-bay-production-airport-trading-bay-ak,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16804.pdf,True
2026-16803,"Notice of Availability, Notice of Public Comment Period and Request for Comment on the Draft Environmental Assessment for Reditus Space ENOS Reentries in the Gulf of America",Notice,Notice of availability and public comment period.,2026-08-18,,2026-08-28,Transportation Department; Federal Aviation Administration,,https://www.federalregister.gov/documents/2026/08/18/2026-16803/notice-of-availability-notice-of-public-comment-period-and-request-for-comment-on-the-draft,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16803.pdf,True
2026-16802,Sunshine Act Meetings,Notice,,2026-08-18,,,Securities and Exchange Commission,,https://www.federalregister.gov/documents/2026/08/18/2026-16802/sunshine-act-meetings,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16802.pdf,True
2026-16801,Secretary of Energy Advisory Board,Notice,Notice of renewal.,2026-08-18,,,Energy Department,,https://www.federalregister.gov/documents/2026/08/18/2026-16801/secretary-of-energy-advisory-board,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16801.pdf,True
2026-16800,Designation of Databases to the Do Not Pay Working System,Notice,Notice of designation.,2026-08-18,,,Treasury Department,Docket ID No. TREAS-DO-2026-0430,https://www.federalregister.gov/documents/2026/08/18/2026-16800/designation-of-databases-to-the-do-not-pay-working-system,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16800.pdf,True
2026-16798,Biweekly Notice; Applications and Amendments to Facility Operating Licenses and Combined Licenses Involving No Significant Hazards Considerations,Notice,Biweekly notice.,2026-08-18,,2026-09-17,Nuclear Regulatory Commission,NRC-2026-3994,https://www.federalregister.gov/documents/2026/08/18/2026-16798/biweekly-notice-applications-and-amendments-to-facility-operating-licenses-and-combined-licenses,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16798.pdf,True
2026-16797,Sunshine Act Meetings,Notice,,2026-08-18,,,Railroad Retirement Board,,https://www.federalregister.gov/documents/2026/08/18/2026-16797/sunshine-act-meetings,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16797.pdf,True
2026-16796,"GENIUS Act Regulations on Payment Stablecoin Issuance, Offer, and Sale",Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-08-18,,2026-10-19,Treasury Department,TREAS-DO-2026-0496,https://www.federalregister.gov/documents/2026/08/18/2026-16796/genius-act-regulations-on-payment-stablecoin-issuance-offer-and-sale,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16796.pdf,True
2026-16795,Airworthiness Directives; The Boeing Company Airplanes,Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-08-18,,2026-10-02,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-7237; Project Identifier AD-2025-01425-T,https://www.federalregister.gov/documents/2026/08/18/2026-16795/airworthiness-directives-the-boeing-company-airplanes,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16795.pdf,True
2026-16794,Astronomy and Astrophysics Advisory Committee; Notice of Meeting,Notice,,2026-08-18,,,National Science Foundation,,https://www.federalregister.gov/documents/2026/08/18/2026-16794/astronomy-and-astrophysics-advisory-committee-notice-of-meeting,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16794.pdf,True
2026-16793,Submission for Office of Management and Budget Review; ACF-700 Tribal Annual Report,Notice,Request for public comments.,2026-08-18,,2026-09-17,Health and Human Services Department; Children and Families Administration,Office of Management and Budget #: 0970-0430,https://www.federalregister.gov/documents/2026/08/18/2026-16793/submission-for-office-of-management-and-budget-review-acf-700-tribal-annual-report,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16793.pdf,True
2026-16792,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Capital Readiness Program Online Customer Relationship Management (CRM)-Performance Databases,Notice,"Notice of information collection, request for comment.",2026-08-18,,2026-10-19,Commerce Department; Minority Business Development Agency,,https://www.federalregister.gov/documents/2026/08/18/2026-16792/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16792.pdf,True
2026-16791,"Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; State and Local Government Finance Collections, and Public Employment & Payroll Collections",Notice,"Notice of information collection, request for comment.",2026-08-18,,2026-10-19,Commerce Department; Census Bureau,,https://www.federalregister.gov/documents/2026/08/18/2026-16791/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16791.pdf,True
2026-16790,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Business Center Program Online Customer Relationship Management (CRM)-Performance Databases,Notice,"Notice of information collection, request for comment.",2026-08-18,,2026-10-19,Commerce Department; Minority Business Development Agency,,https://www.federalregister.gov/documents/2026/08/18/2026-16790/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16790.pdf,True
2026-16789,Certain Off-Road Vehicles and Components Thereof; Notice of a Commission Determination Not To Review an Initial Determination Granting an Unopposed Motion To Amend the Complaint and Notice of Investigation and Terminate the Investigation as to Certain Claims,Notice,Notice.,2026-08-18,,,International Trade Commission,Investigation No. 337-TA-1490,https://www.federalregister.gov/documents/2026/08/18/2026-16789/certain-off-road-vehicles-and-components-thereof-notice-of-a-commission-determination-not-to-review,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16789.pdf,True
2026-16788,Certain Video-Capable Electronic Devices; Notice of a Commission Determination Not To Review an Initial Determination Granting a Joint Motion To Terminate the Investigation in Its Entirety Due to an Arbitration Agreement; Termination of Investigation,Notice,Notice.,2026-08-18,,,International Trade Commission,Investigation No. 337-TA-1481,https://www.federalregister.gov/documents/2026/08/18/2026-16788/certain-video-capable-electronic-devices-notice-of-a-commission-determination-not-to-review-an,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16788.pdf,True
2026-16787,"Van-Type Trailers and Subassemblies From Canada, China, and Mexico; Revised Schedule for the Subject Investigations",Notice,Notice.,2026-08-18,,,International Trade Commission,Investigation Nos. 701-TA-781-782 and 731-TA-1767-1769 (Final),https://www.federalregister.gov/documents/2026/08/18/2026-16787/van-type-trailers-and-subassemblies-from-canada-china-and-mexico-revised-schedule-for-the-subject,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16787.pdf,True
2026-16786,"Self-Regulatory Organizations; National Securities Clearing Corporation; Order Approving of Proposed Rule Change To Enhance the Supplemental Liquidity Deposit Rules, Methodology and Processes",Notice,,2026-08-18,,,Securities and Exchange Commission,Release No. 34-106130; File No. SR-NSCC-2026-009,https://www.federalregister.gov/documents/2026/08/18/2026-16786/self-regulatory-organizations-national-securities-clearing-corporation-order-approving-of-proposed,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16786.pdf,True
2026-16785,Self-Regulatory Organizations; CME Securities Clearing Inc.; Notice of Filing of Proposed Amendments to the CMESC Stress Testing & Guaranty Fund Sizing Policy (or the “Policy”) and Proposed Amendments to Rule 402(b),Notice,,2026-08-18,,,Securities and Exchange Commission,Release No. 34-106131; File No. SR-CMESC-2026-006,https://www.federalregister.gov/documents/2026/08/18/2026-16785/self-regulatory-organizations-cme-securities-clearing-inc-notice-of-filing-of-proposed-amendments-to,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16785.pdf,True
2026-16784,Self-Regulatory Organizations; The Depository Trust Company; Order Approving Proposed Rule Change To Amend the Redemptions Service Guide and the Operational Arrangements (Necessary for Securities To Become and Remain Eligible for DTC Services),Notice,,2026-08-18,,,Securities and Exchange Commission,Release No. 34-106127; File No. SR-DTC-2026-009,https://www.federalregister.gov/documents/2026/08/18/2026-16784/self-regulatory-organizations-the-depository-trust-company-order-approving-proposed-rule-change-to,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16784.pdf,True
2026-16783,"Self-Regulatory Organizations; New York Stock Exchange LLC; Notice of Filing and Immediate Effectiveness of Proposed Rule Change of Amendments to Rules 7.31, 7.35, and 7.35B",Notice,,2026-08-18,,,Securities and Exchange Commission,Release No. 34-106126; File No. SR-NYSE-2026-36,https://www.federalregister.gov/documents/2026/08/18/2026-16783/self-regulatory-organizations-new-york-stock-exchange-llc-notice-of-filing-and-immediate,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16783.pdf,True
2026-16782,Self-Regulatory Organizations; The Options Clearing Corporation; Notice of Filing of Advance Notice Relating to The Options Clearing Corporation's Proposal To Amend the Evergreen Provisions Relating to Its Revolving Credit Facility,Notice,,2026-08-18,,,Securities and Exchange Commission,Release No. 34-106129; File No. SR-OCC-2026-802,https://www.federalregister.gov/documents/2026/08/18/2026-16782/self-regulatory-organizations-the-options-clearing-corporation-notice-of-filing-of-advance-notice,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16782.pdf,True
2026-16781,Self-Regulatory Organizations; New York Stock Exchange LLC; Notice of Filing of a Proposed Rule Change To Amend Sections 303A.00 and 303A.07 of the NYSE Listed Company Manual,Notice,,2026-08-18,,,Securities and Exchange Commission,Release No. 34-106128; File No. SR-NYSE-2026-37,https://www.federalregister.gov/documents/2026/08/18/2026-16781/self-regulatory-organizations-new-york-stock-exchange-llc-notice-of-filing-of-a-proposed-rule-change,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16781.pdf,True
2026-16780,Notice of Board Meeting,Notice,,2026-08-18,,,Federal Retirement Thrift Investment Board,,https://www.federalregister.gov/documents/2026/08/18/2026-16780/notice-of-board-meeting,https://www.govinfo.gov/content/pkg/FR-2026-08-18/pdf/2026-16780.pdf,True
