document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-13711,Recission of the National Cancer Institute Clinical Cancer Education Program Regulation,Proposed Rule,Notice of proposed rulemaking.,2026-07-07,,2026-09-08,Health and Human Services Department,Docket No. NIH-2025-0034,https://www.federalregister.gov/documents/2026/07/07/2026-13711/recission-of-the-national-cancer-institute-clinical-cancer-education-program-regulation,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13711.pdf,True
2026-13710,"Muzinich Aviation Income Fund (mAIR) and Muzinich & Co., Inc.",Notice,Notice.,2026-07-07,,,Securities and Exchange Commission,Investment Company Act Release No. 36238; 812-16024,https://www.federalregister.gov/documents/2026/07/07/2026-13710/muzinich-aviation-income-fund-mair-and-muzinich-and-co-inc,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13710.pdf,True
2026-13709,"Prestressed Concrete Steel Wire Strand From Argentina, Colombia, Egypt, Indonesia, Italy, Malaysia, Netherlands, Saudi Arabia, South Africa, Spain, Taiwan, Tunisia, Turkey, Ukraine, and the United Arab Emirates; Notice of Commission Determination To Conduct Full Five-Year Reviews",Notice,Notice.,2026-07-07,,,International Trade Commission,Investigation Nos. 701-TA-646 and 731-TA-1502-1516 (Review),https://www.federalregister.gov/documents/2026/07/07/2026-13709/prestressed-concrete-steel-wire-strand-from-argentina-colombia-egypt-indonesia-italy-malaysia,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13709.pdf,True
2026-13708,Sunshine Act Meetings,Notice,,2026-07-07,,,Legal Services Corporation,,https://www.federalregister.gov/documents/2026/07/07/2026-13708/sunshine-act-meetings,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13708.pdf,True
2026-13707,Marine Mammal Protection Act; Permit Applications and Issuances,Notice,Notice of receipt of permit applications; notice of issuance of permits.,2026-07-07,,2026-08-06,Interior Department; Fish and Wildlife Service,Docket No. FWS-R7-ES-2026-1255; FXES111607MRG01-267-FF07CAMM00,https://www.federalregister.gov/documents/2026/07/07/2026-13707/marine-mammal-protection-act-permit-applications-and-issuances,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13707.pdf,True
2026-13706,Endangered Species Act; Taking of Endangered and Threatened Species; Permit Modification; Permit No. 23861,Notice,Notice; receipt of modification request for an Endangered Species Act Incidental Take Permit; request for comments and information.,2026-07-07,,2026-08-06,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF847,https://www.federalregister.gov/documents/2026/07/07/2026-13706/endangered-species-act-taking-of-endangered-and-threatened-species-permit-modification-permit-no,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13706.pdf,True
2026-13705,"Importer of Controlled Substances Application: Benuvia Operations, LLC.",Notice,Notice of application.,2026-07-07,,2026-08-06,Justice Department; Drug Enforcement Administration,Docket No. DEA-1718,https://www.federalregister.gov/documents/2026/07/07/2026-13705/importer-of-controlled-substances-application-benuvia-operations-llc,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13705.pdf,True
2026-13704,Certain Flash-Spun Nonwoven Materials and Products Containing Same; Notice of Request for Submissions on the Public Interest,Notice,Notice.,2026-07-07,,,International Trade Commission,Investigation No. 337-TA-1424,https://www.federalregister.gov/documents/2026/07/07/2026-13704/certain-flash-spun-nonwoven-materials-and-products-containing-same-notice-of-request-for-submissions,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13704.pdf,True
2026-13703,Passenger Vehicle and Light Truck Tires From China,Notice,,2026-07-07,,,International Trade Commission,Investigation Nos. 701-TA-522 and 731-TA-1258 (Second Review),https://www.federalregister.gov/documents/2026/07/07/2026-13703/passenger-vehicle-and-light-truck-tires-from-china,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13703.pdf,True
2026-13702,New Postal Products,Notice,Notice.,2026-07-07,,2026-07-10,Postal Regulatory Commission,Docket Nos. MC2026-289 and K2026-286; MC2026-291 and K2026-288,https://www.federalregister.gov/documents/2026/07/07/2026-13702/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13702.pdf,True
2026-13701,"Indian Gaming; Extension of Tribal-State Class III Gaming Compact Between the Yurok Tribe of the Yurok Reservation, California, and the State of California",Notice,Notice.,2026-07-07,2026-07-07,,Interior Department; Indian Affairs Bureau,267A2100DD AAKE200000/A0A501010.000000,https://www.federalregister.gov/documents/2026/07/07/2026-13701/indian-gaming-extension-of-tribal-state-class-iii-gaming-compact-between-the-yurok-tribe-of-the,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13701.pdf,True
2026-13700,Certain Antibody Drug Conjugates and Components Thereof and Products Containing the Same; Notice of a Commission Determination Not To Review an Initial Determination Terminating the Investigation; Termination of Investigation,Notice,Notice.,2026-07-07,,,International Trade Commission,Investigation No. 337-TA-1466,https://www.federalregister.gov/documents/2026/07/07/2026-13700/certain-antibody-drug-conjugates-and-components-thereof-and-products-containing-the-same-notice-of-a,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13700.pdf,True
2026-13699,Commission Information Collection Activities (FERC-549C); Comment Request; Extension,Notice,Notice of information collections and request for comments.,2026-07-07,,2026-09-08,Energy Department; Federal Energy Regulatory Commission,Docket No. IC26-40-000,https://www.federalregister.gov/documents/2026/07/07/2026-13699/commission-information-collection-activities-ferc-549c-comment-request-extension,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13699.pdf,True
2026-13698,Commission Information Collection Activities (FERC-549D); Comment Request; Extension,Notice,Notice of information collections and request for comments.,2026-07-07,,2026-09-08,Energy Department; Federal Energy Regulatory Commission,Docket No. IC26-41-000,https://www.federalregister.gov/documents/2026/07/07/2026-13698/commission-information-collection-activities-ferc-549d-comment-request-extension,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13698.pdf,True
2026-13697,The Empire District Electric Company; Notice of Programmatic Agreement Consultation Meeting,Notice,,2026-07-07,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2221-041,https://www.federalregister.gov/documents/2026/07/07/2026-13697/the-empire-district-electric-company-notice-of-programmatic-agreement-consultation-meeting,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13697.pdf,True
2026-13696,"Lewis Ridge Pumped Storage, LLC; Notice of Reasonable Period of Time for Water Quality Certification Application",Notice,,2026-07-07,,,Energy Department; Federal Energy Regulatory Commission,Project No. 15249-002,https://www.federalregister.gov/documents/2026/07/07/2026-13696/lewis-ridge-pumped-storage-llc-notice-of-reasonable-period-of-time-for-water-quality-certification,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13696.pdf,True
2026-13695,"Wyoming Interstate Company, L.L.C., Fort Union Gas Gathering, L.L.C.; Notice of Application and Establishing Intervention Deadline",Notice,,2026-07-07,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-546-000,https://www.federalregister.gov/documents/2026/07/07/2026-13695/wyoming-interstate-company-llc-fort-union-gas-gathering-llc-notice-of-application-and-establishing,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13695.pdf,True
2026-13694,Commission Information Collection Activities (FERC-561); Comment Request; Extension,Notice,Notice of information collections and request for comments.,2026-07-07,,2026-09-08,Energy Department; Federal Energy Regulatory Commission,Docket No. IC26-37-000,https://www.federalregister.gov/documents/2026/07/07/2026-13694/commission-information-collection-activities-ferc-561-comment-request-extension,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13694.pdf,True
2026-13693,Commission Information Collection Activities (FERC-912); Comment Request; Extension,Notice,Notice of information collections and request for comments.,2026-07-07,,2026-09-08,Energy Department; Federal Energy Regulatory Commission,Docket No. IC26-38-000,https://www.federalregister.gov/documents/2026/07/07/2026-13693/commission-information-collection-activities-ferc-912-comment-request-extension,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13693.pdf,True
2026-13692,Commission Information Collection Activities (FERC-556); Comment Request; Extension,Notice,Notice of information collections and request for comments.,2026-07-07,,2026-09-08,Energy Department; Federal Energy Regulatory Commission,Docket No. IC26-39-000,https://www.federalregister.gov/documents/2026/07/07/2026-13692/commission-information-collection-activities-ferc-556-comment-request-extension,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13692.pdf,True
2026-13691,Notice of Proposals To Engage in or To Acquire Companies Engaged in Permissible Nonbanking Activities,Notice,,2026-07-07,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/07/07/2026-13691/notice-of-proposals-to-engage-in-or-to-acquire-companies-engaged-in-permissible-nonbanking,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13691.pdf,True
2026-13690,"Formations of, Acquisitions by, and Mergers of Bank Holding Companies",Notice,,2026-07-07,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/07/07/2026-13690/formations-of-acquisitions-by-and-mergers-of-bank-holding-companies,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13690.pdf,True
2026-13689,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company,Notice,,2026-07-07,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/07/07/2026-13689/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13689.pdf,True
2026-13688,SBIC License Issuance,Notice,Notice of Small Business Investment Company (SBIC) licenses.,2026-07-07,,,Small Business Administration,,https://www.federalregister.gov/documents/2026/07/07/2026-13688/sbic-license-issuance,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13688.pdf,True
2026-13687,Implementation of the National Environmental Policy Act,Proposed Rule,Proposed rule.,2026-07-07,,2026-08-21,Nuclear Regulatory Commission,NRC-2025-0478,https://www.federalregister.gov/documents/2026/07/07/2026-13687/implementation-of-the-national-environmental-policy-act,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13687.pdf,True
2026-13686,Center for Scientific Review; Notice of Closed Meetings,Notice,,2026-07-07,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/07/07/2026-13686/center-for-scientific-review-notice-of-closed-meetings,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13686.pdf,True
2026-13685,Airworthiness Directives; Bell Textron Canada Limited Helicopters,Rule,Final rule.,2026-07-07,2026-08-11,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-3476; Project Identifier MCAI-2025-01366-R; Amendment 39-23395; AD 2026-13-12,https://www.federalregister.gov/documents/2026/07/07/2026-13685/airworthiness-directives-bell-textron-canada-limited-helicopters,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13685.pdf,True
2026-13684,Pribilof Islands Administration; Dogs Prohibited,Rule,Interim final rule.,2026-07-07,2026-08-06,2026-08-06,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 260630-0155,https://www.federalregister.gov/documents/2026/07/07/2026-13684/pribilof-islands-administration-dogs-prohibited,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13684.pdf,True
2026-13683,Agency Information Collection Activities; Comment Request on Information Return for Publicly Offered Original Issue Discount Instruments,Notice,Notice of information collection; request for comments.,2026-07-07,,2026-09-08,Treasury Department; Internal Revenue Service,,https://www.federalregister.gov/documents/2026/07/07/2026-13683/agency-information-collection-activities-comment-request-on-information-return-for-publicly-offered,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13683.pdf,True
2026-13682,Reef Fish Fishery of the Gulf of America; Amendment 62,Proposed Rule,Proposed rule; request for comments.,2026-07-07,,2026-08-06,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 260630-0157,https://www.federalregister.gov/documents/2026/07/07/2026-13682/reef-fish-fishery-of-the-gulf-of-america-amendment-62,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13682.pdf,True
2026-13681,"Safety Zone; Corpus Christi Ship Channel, Corpus Christi, TX",Rule,Temporary final rule.,2026-07-07,2026-07-07,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0930,https://www.federalregister.gov/documents/2026/07/07/2026-13681/safety-zone-corpus-christi-ship-channel-corpus-christi-tx,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13681.pdf,True
2026-13680,Combined Notice of Filings,Notice,,2026-07-07,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/07/2026-13680/combined-notice-of-filings,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13680.pdf,True
2026-13679,Notice of Effectiveness of Exempt Wholesale Generator and Foreign Utility Company Status,Notice,,2026-07-07,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/07/2026-13679/notice-of-effectiveness-of-exempt-wholesale-generator-and-foreign-utility-company-status,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13679.pdf,True
2026-13678,Agency Information Collection Activities: Requests for Comments; Clearance of a Renewed Approval of Information Collection: International Role of the Federal Aviation Administration,Notice,Notice and request for comments.,2026-07-07,,2026-09-08,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-5578,https://www.federalregister.gov/documents/2026/07/07/2026-13678/agency-information-collection-activities-requests-for-comments-clearance-of-a-renewed-approval-of,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13678.pdf,True
2026-13677,Combined Notice of Filings #2,Notice,,2026-07-07,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/07/2026-13677/combined-notice-of-filings-2,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13677.pdf,True
2026-13676,Combined Notice of Filings #1,Notice,Take notice that the Commission received the following electric rate filings:,2026-07-07,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/07/2026-13676/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13676.pdf,True
2026-13675,Airline Refunds and Other Consumer Protections,Rule,Notification of enforcement discretion.,2026-07-07,,,Transportation Department; ,"Docket No. DOT-OST-2022-0089, DOT-OST-2025-2285",https://www.federalregister.gov/documents/2026/07/07/2026-13675/airline-refunds-and-other-consumer-protections,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13675.pdf,True
2026-13674,"Energy Conservation Program: Procedures, Interpretations, and Policies for Consideration of New or Revised Energy Conservation Standards and Test Procedures for Consumer Products and Certain Commercial/Industrial Equipment",Proposed Rule,Notice of proposed rulemaking and announcement of webinar.,2026-07-07,,2026-08-06,Energy Department,EERE-2025-BT-STD-0001,https://www.federalregister.gov/documents/2026/07/07/2026-13674/energy-conservation-program-procedures-interpretations-and-policies-for-consideration-of-new-or,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13674.pdf,True
2026-13673,Energy Conservation Program: Review of DOE's Analytic Methods for Setting Energy Conservation Standards,Proposed Rule,Request for information and request for comments.,2026-07-07,,2026-09-08,Energy Department,EERE-2022-BT-OT-0004,https://www.federalregister.gov/documents/2026/07/07/2026-13673/energy-conservation-program-review-of-does-analytic-methods-for-setting-energy-conservation,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13673.pdf,True
2026-13672,"30-Day Notice of Proposed Information Collection: Annual Moving To Work (MTW) Plan and Report Elements, MTW Plan-Expansion",Notice,Notice.,2026-07-07,,2026-08-06,Housing and Urban Development Department,Docket No. FR-7107-N-13; OMB Control No.: 2577-0216,https://www.federalregister.gov/documents/2026/07/07/2026-13672/30-day-notice-of-proposed-information-collection-annual-moving-to-work-mtw-plan-and-report-elements,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13672.pdf,True
2026-13671,Privacy Act of 1974; Matching Program,Notice,Notice of a new matching program.,2026-07-07,,2026-08-06,Health and Human Services Department; Centers for Medicare & Medicaid Services,,https://www.federalregister.gov/documents/2026/07/07/2026-13671/privacy-act-of-1974-matching-program,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13671.pdf,True
2026-13670,Interest Rate Paid on Cash Deposited To Secure U.S. Immigration and Customs Enforcement Immigration Bonds,Notice,Notice.,2026-07-07,,,Treasury Department,,https://www.federalregister.gov/documents/2026/07/07/2026-13670/interest-rate-paid-on-cash-deposited-to-secure-us-immigration-and-customs-enforcement-immigration,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13670.pdf,True
2026-13667,Minor New Source Review Program Air Permitting Public Participation Requirements for State Implementation Plans,Proposed Rule,Proposed rule.,2026-07-07,,2026-08-21,Environmental Protection Agency,EPA-HQ-OAR-2025-1212; FRL-9632-03-OAR,https://www.federalregister.gov/documents/2026/07/07/2026-13667/minor-new-source-review-program-air-permitting-public-participation-requirements-for-state,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13667.pdf,True
2026-13666,International Fisheries; Pacific Tuna Fisheries; Conservation and Management Measures for Tropical Tunas in the Eastern Pacific Ocean for 2026 and Beyond,Rule,Final rule.,2026-07-07,2026-07-07,,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 260629-0154,https://www.federalregister.gov/documents/2026/07/07/2026-13666/international-fisheries-pacific-tuna-fisheries-conservation-and-management-measures-for-tropical,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13666.pdf,True
2026-13665,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Data Security Requirements for Accessing Confidential Data,Notice,"Notice of Information Collection, request for comment.",2026-07-07,,2026-09-08,Commerce Department; Census Bureau,,https://www.federalregister.gov/documents/2026/07/07/2026-13665/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13665.pdf,True
2026-13664,30-Day Notice of Proposed Information Collection: Brokering Approval (License),Notice,Notice of request for public comment and submission to OMB of proposed collection of information.,2026-07-07,,2026-08-06,State Department,Public Notice 13053,https://www.federalregister.gov/documents/2026/07/07/2026-13664/30-day-notice-of-proposed-information-collection-brokering-approval-license,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13664.pdf,True
2026-13663,Notice of Request for Public Comments on Section 232 National Security Investigation of Anthracite Coal,Notice,Notice of request for public comments.,2026-07-07,,2026-07-21,Commerce Department; Industry and Security Bureau,Docket No. 260701-0158,https://www.federalregister.gov/documents/2026/07/07/2026-13663/notice-of-request-for-public-comments-on-section-232-national-security-investigation-of-anthracite,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13663.pdf,True
2026-13662,"Tennessee Valley Authority; Clinch River Nuclear Site, Unit 1; Notice of Hearing",Notice,Construction permit application; notice of uncontested hearing.,2026-07-07,,,Nuclear Regulatory Commission,Docket No. 05000615; NRC-2024-0146,https://www.federalregister.gov/documents/2026/07/07/2026-13662/tennessee-valley-authority-clinch-river-nuclear-site-unit-1-notice-of-hearing,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13662.pdf,True
2026-13661,Granting of Requests for Early Termination of the Waiting Period Under the Premerger Notification Rules,Notice,,2026-07-07,,,Federal Trade Commission,,https://www.federalregister.gov/documents/2026/07/07/2026-13661/granting-of-requests-for-early-termination-of-the-waiting-period-under-the-premerger-notification,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13661.pdf,True
2026-13660,Privacy Act of 1974; System of Records,Notice,Notice of a modified system of records.,2026-07-07,,2026-08-06,Housing and Urban Development Department,Docket No. FR-7106-N-29,https://www.federalregister.gov/documents/2026/07/07/2026-13660/privacy-act-of-1974-system-of-records,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13660.pdf,True
2026-13659,Biweekly Notice; Applications and Amendments to Facility Operating Licenses and Combined Licenses Involving No Significant Hazards Considerations,Notice,Biweekly notice.,2026-07-07,,2026-08-06,Nuclear Regulatory Commission,NRC-2026-3202,https://www.federalregister.gov/documents/2026/07/07/2026-13659/biweekly-notice-applications-and-amendments-to-facility-operating-licenses-and-combined-licenses,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13659.pdf,True
2026-13658,"USMCA Automotive Rules of Origin: Economic Impact and Operation, 2027 Report; Submission of Questionnaire and Information Collection Plan for Office of Management and Budget Review",Notice,Notice of submission of request for approval of a questionnaire and information collection to the Office of Management and Budget (OMB).,2026-07-07,,,International Trade Commission,Investigation No. 332-608,https://www.federalregister.gov/documents/2026/07/07/2026-13658/usmca-automotive-rules-of-origin-economic-impact-and-operation-2027-report-submission-of,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13658.pdf,True
2026-13657,Certain Vehicle Space Guards; Notice of Institution of Investigation,Notice,Notice.,2026-07-07,,,International Trade Commission,Investigation No. 337-TA-1509,https://www.federalregister.gov/documents/2026/07/07/2026-13657/certain-vehicle-space-guards-notice-of-institution-of-investigation,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13657.pdf,True
2026-13656,Medicare Program: Hospital Outpatient Prospective Payment and Ambulatory Surgical Center Payment Systems; and Quality Reporting Programs; Including the Hospital Outpatient Quality Reporting Program and Ambulatory Surgical Center Quality Program; Request for Information on Strengthening the Standardization and Comparability of Hospital Price Transparency (HPT) Data; Prior Authorization; Accrediting Organization (AO) Deeming for Emergency Medical Treatment and Labor Act (EMTALA); and Notices of Closure of Teaching Hospitals and Opportunities To Apply for Available Slots,Proposed Rule,Proposed rule.,2026-07-07,,2026-08-31,Health and Human Services Department; Centers for Medicare & Medicaid Services,CMS-1850-P,https://www.federalregister.gov/documents/2026/07/07/2026-13656/medicare-program-hospital-outpatient-prospective-payment-and-ambulatory-surgical-center-payment,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13656.pdf,True
2026-13655,"Airworthiness Directives; Airbus Canada Limited Partnership (Type Certificate Previously Held by C Series Aircraft Limited Partnership (CSALP); Bombardier, Inc.) Airplanes",Rule,Final rule; request for comments.,2026-07-07,2026-07-07,2026-08-21,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-7211; Project Identifier MCAI-2026-00665-T; Amendment 39-23403; AD 2026-13-52,https://www.federalregister.gov/documents/2026/07/07/2026-13655/airworthiness-directives-airbus-canada-limited-partnership-type-certificate-previously-held-by-c,https://www.govinfo.gov/content/pkg/FR-2026-07-07/pdf/2026-13655.pdf,True
