document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-15224,Notice of Determinations; Culturally Significant Objects Being Imported for Exhibition-Determinations: “Juste-Aurèle Meissonnier: Rococo Goldsmith in Focus” Exhibition,Notice,,2026-07-28,,,State Department,Public Notice: 13082,https://www.federalregister.gov/documents/2026/07/28/2026-15224/notice-of-determinations-culturally-significant-objects-being-imported-for-exhibition-determinations,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15224.pdf,True
2026-15223,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company,Notice,,2026-07-28,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/07/28/2026-15223/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15223.pdf,True
2026-15221,Agency Information Collection Activities: Proposed Collection: Public Comment Request; Information Collection Request Title: Applicant Organizational National Provider Identifiers and Centers for Medicare & Medicaid Services Certification Numbers Form,Notice,Notice.,2026-07-28,,2026-09-28,Health and Human Services Department; Health Resources and Services Administration,,https://www.federalregister.gov/documents/2026/07/28/2026-15221/agency-information-collection-activities-proposed-collection-public-comment-request-information,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15221.pdf,True
2026-15220,Certain Monomers and Oligomers From the Republic of Korea: Antidumping Duty Order,Notice,,2026-07-28,,,Commerce Department; International Trade Administration,A-580-921,https://www.federalregister.gov/documents/2026/07/28/2026-15220/certain-monomers-and-oligomers-from-the-republic-of-korea-antidumping-duty-order,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15220.pdf,True
2026-15219,Notice of Data Availability: Analysis of HFC Allocation Program Data for 2022-2025,Notice,Notice of data availability.,2026-07-28,,,Environmental Protection Agency,EPA-HQ-OAR-2026-1948; FRL-13117-01-OAR,https://www.federalregister.gov/documents/2026/07/28/2026-15219/notice-of-data-availability-analysis-of-hfc-allocation-program-data-for-2022-2025,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15219.pdf,True
2026-15218,Olympic Peninsula Resource Advisory Committee,Notice,Notice of meeting.,2026-07-28,,,Agriculture Department; Forest Service,,https://www.federalregister.gov/documents/2026/07/28/2026-15218/olympic-peninsula-resource-advisory-committee,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15218.pdf,True
2026-15217,Deschutes-Ochoco SRS Resource Advisory Committee,Notice,Notice of meeting.,2026-07-28,,,Agriculture Department; Forest Service,,https://www.federalregister.gov/documents/2026/07/28/2026-15217/deschutes-ochoco-srs-resource-advisory-committee,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15217.pdf,True
2026-15216,Request for Comment on the Extension of Standard Futures Contracts to 24/7 Trading and on Perpetual Contracts Referencing Physically Delivered or Storable Energy Commodities,Proposed Rule,Request for comment; extension of comment period.,2026-07-28,2026-06-25,2026-08-26,Commodity Futures Trading Commission,,https://www.federalregister.gov/documents/2026/07/28/2026-15216/request-for-comment-on-the-extension-of-standard-futures-contracts-to-247-trading-and-on-perpetual,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15216.pdf,True
2026-15215,"Formations of, Acquisitions by, and Mergers of Bank Holding Companies",Notice,,2026-07-28,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/07/28/2026-15215/formations-of-acquisitions-by-and-mergers-of-bank-holding-companies,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15215.pdf,True
2026-15214,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company,Notice,,2026-07-28,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/07/28/2026-15214/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15214.pdf,True
2026-15213,"Risk-Informed, Technology-Inclusive Regulatory Framework for Advanced Reactors; Correction",Rule,Correcting amendments.,2026-07-28,2026-07-28,,Nuclear Regulatory Commission,NRC-2019-0062,https://www.federalregister.gov/documents/2026/07/28/2026-15213/risk-informed-technology-inclusive-regulatory-framework-for-advanced-reactors-correction,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15213.pdf,True
2026-15212,"2026 Quarterly Listings; Second Quarter; Safety Zones, Security Zones, and Special Local Regulations",Rule,Notification of expired temporary rules issued.,2026-07-28,,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0050,https://www.federalregister.gov/documents/2026/07/28/2026-15212/2026-quarterly-listings-second-quarter-safety-zones-security-zones-and-special-local-regulations,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15212.pdf,True
2026-15211,"Energy Conservation Program: Procedures, Interpretations, and Policies for Consideration of New or Revised Energy Conservation Standards and Test Procedures for Consumer Products and Certain Commercial/Industrial Equipment; Extension of Public Comment Period",Proposed Rule,Notice of proposed rulemaking; extension of public comment period.,2026-07-28,2026-07-07,2026-08-21,Energy Department,EERE-2025-BT-STD-0001,https://www.federalregister.gov/documents/2026/07/28/2026-15211/energy-conservation-program-procedures-interpretations-and-policies-for-consideration-of-new-or,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15211.pdf,True
2026-15210,Rescission of Outdated Veterans Choice Program Regulations,Rule,Final rule.,2026-07-28,2026-08-27,,Veterans Affairs Department,,https://www.federalregister.gov/documents/2026/07/28/2026-15210/rescission-of-outdated-veterans-choice-program-regulations,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15210.pdf,True
2026-15209,National Wildlife Refuge System; Request for Information on Implementation of Drain Tile Setbacks; Correction,Notice,Notice; correction.,2026-07-28,,,Interior Department; Fish and Wildlife Service,"Docket No. FWS-HQ-NWRS-2026-2641, FXGO166009DR000-267-FF09D00000",https://www.federalregister.gov/documents/2026/07/28/2026-15209/national-wildlife-refuge-system-request-for-information-on-implementation-of-drain-tile-setbacks,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15209.pdf,True
2026-15208,60-Day Notice of Proposed Information Collection: Medical Clearance Update Form,Notice,Notice of request for public comment.,2026-07-28,,2026-09-28,State Department,Public Notice 13075,https://www.federalregister.gov/documents/2026/07/28/2026-15208/60-day-notice-of-proposed-information-collection-medical-clearance-update-form,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15208.pdf,True
2026-15207,New Postal Products,Notice,Notice.,2026-07-28,,,Postal Regulatory Commission,Docket Nos. MC2026-319 and K2026-314; MC2026-320 and K2026-315,https://www.federalregister.gov/documents/2026/07/28/2026-15207/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15207.pdf,True
2026-15206,Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to U.S. Navy Operations of Surveillance Towed Array Sensor System Low Frequency Active Sonar in the Western and Central North Pacific Ocean and Eastern Indian Ocean,Rule,Final rule; notification of issuance of Letter of Authorization.,2026-07-28,2026-08-12,,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 260723-0177,https://www.federalregister.gov/documents/2026/07/28/2026-15206/takes-of-marine-mammals-incidental-to-specified-activities-taking-marine-mammals-incidental-to-us,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15206.pdf,True
2026-15205,Taking and Importing Marine Mammals; Taking Marine Mammals Incidental to Geophysical Surveys Related to Oil and Gas Activities in the Gulf of America,Notice,Notice; issuance of letter of authorization.,2026-07-28,2026-07-22,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF874,https://www.federalregister.gov/documents/2026/07/28/2026-15205/taking-and-importing-marine-mammals-taking-marine-mammals-incidental-to-geophysical-surveys-related,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15205.pdf,True
2026-15204,Endangered and Threatened Wildlife and Plants; 12-Month Finding on a Petition To List the Smalltail Shark (Carcharhinus porosus) as Threatened or Endangered Under the Endangered Species Act,Proposed Rule,Notice of 12-month finding and availability of a status review.,2026-07-28,,,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 260722-0176; RTID 0648-XR127,https://www.federalregister.gov/documents/2026/07/28/2026-15204/endangered-and-threatened-wildlife-and-plants-12-month-finding-on-a-petition-to-list-the-smalltail,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15204.pdf,True
2026-15203,Combined Notice of Filings #1,Notice,,2026-07-28,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/28/2026-15203/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15203.pdf,True
2026-15202,Combined Notice of Filings,Notice,,2026-07-28,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/28/2026-15202/combined-notice-of-filings,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15202.pdf,True
2026-15201,"Gene M. Koop, D.D.S.; Decision and Order",Notice,,2026-07-28,,,Justice Department; Drug Enforcement Administration,,https://www.federalregister.gov/documents/2026/07/28/2026-15201/gene-m-koop-dds-decision-and-order,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15201.pdf,True
2026-15200,Administrative Declaration of a Disaster for the State of Iowa,Notice,Notice.,2026-07-28,,,Small Business Administration,Disaster Declaration #21727 and #21728; IOWA Disaster Number IA-20015,https://www.federalregister.gov/documents/2026/07/28/2026-15200/administrative-declaration-of-a-disaster-for-the-state-of-iowa,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15200.pdf,True
2026-15199,"Kerri Zavota, DVM; Decision and Order",Notice,,2026-07-28,,,Justice Department; Drug Enforcement Administration,,https://www.federalregister.gov/documents/2026/07/28/2026-15199/kerri-zavota-dvm-decision-and-order,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15199.pdf,True
2026-15198,Agency Information Collection Activities; Requesting Comment Notice of Application for Reward for Original Information,Notice,Notice of information collection; request for comments.,2026-07-28,,2026-09-28,Treasury Department; Internal Revenue Service,,https://www.federalregister.gov/documents/2026/07/28/2026-15198/agency-information-collection-activities-requesting-comment-notice-of-application-for-reward-for,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15198.pdf,True
2026-15197,"Drawbridge Operation Regulation; Cuyahoga River, Cleveland, OH",Proposed Rule,"Notice of inquiry, request for comments.",2026-07-28,,2026-08-27,Homeland Security Department; Coast Guard,Docket No. USCG-2025-1063,https://www.federalregister.gov/documents/2026/07/28/2026-15197/drawbridge-operation-regulation-cuyahoga-river-cleveland-oh,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15197.pdf,True
2026-15196,Renewal of Agency Information Collection of a Previously Approved Collection; Request for Comments,Notice,Notice of submission to the Office of Management and Budget.,2026-07-28,,2026-08-27,National Credit Union Administration,,https://www.federalregister.gov/documents/2026/07/28/2026-15196/renewal-of-agency-information-collection-of-a-previously-approved-collection-request-for-comments,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15196.pdf,True
2026-15195,"International Product Change-Priority Mail Express International, Priority Mail International & First-Class Package International Service Agreement",Notice,Notice.,2026-07-28,,,Postal Service,,https://www.federalregister.gov/documents/2026/07/28/2026-15195/international-product-change-priority-mail-express-international-priority-mail-international-and,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15195.pdf,True
2026-15194,Certain New Chemicals or Significant New Uses; Statements of Findings-April 2026,Notice,Notice.,2026-07-28,,,Environmental Protection Agency,EPA-HQ-OPPT-2026-1849; FRL-13203-04-OCSPP,https://www.federalregister.gov/documents/2026/07/28/2026-15194/certain-new-chemicals-or-significant-new-uses-statements-of-findings-april-2026,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15194.pdf,True
2026-15193,Certain New Chemicals; Receipt and Status Information for April and May 2026,Notice,Notice of receipt and request for comment.,2026-07-28,,2026-08-27,Environmental Protection Agency,EPA-HQ-OPPT-2026-1387; FRL-13202-05-OCSPP,https://www.federalregister.gov/documents/2026/07/28/2026-15193/certain-new-chemicals-receipt-and-status-information-for-april-and-may-2026,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15193.pdf,True
2026-15192,Perchloroethylene (PCE) and Carbon Tetrachloride (CTC); Regulation under the Toxic Substances Control Act (TSCA); Compliance Date Extensions,Rule,Final rule.,2026-07-28,2026-07-28,,Environmental Protection Agency,EPA-HQ-OPPT-2026-0992; FRL-13023-02-OCSPP,https://www.federalregister.gov/documents/2026/07/28/2026-15192/perchloroethylene-pce-and-carbon-tetrachloride-ctc-regulation-under-the-toxic-substances-control-act,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15192.pdf,True
2026-15191,Epyrifenacil; Pesticide Tolerances; Correction,Rule,Correcting amendment.,2026-07-28,2026-07-28,,Environmental Protection Agency,EPA-HQ-OPP-2022-0354; FRL-13239-02-OCSPP,https://www.federalregister.gov/documents/2026/07/28/2026-15191/epyrifenacil-pesticide-tolerances-correction,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15191.pdf,True
2026-15190,Affirmative Asylum Referrals Without Interview,Rule,Interim final rule with request for comments.,2026-07-28,2026-07-28,,Homeland Security Department,CIS No. 2851-26; DHS Docket No. USCIS-2026-0199,https://www.federalregister.gov/documents/2026/07/28/2026-15190/affirmative-asylum-referrals-without-interview,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15190.pdf,True
2026-15189,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Request for Comment; Advanced Drunk Driving Prevention Technology Telltale Development,Notice,Notice and request for comments on a request for approval of a new information collection.,2026-07-28,,2026-08-27,Transportation Department; National Highway Traffic Safety Administration,Docket No. NHTSA-2025-0259,https://www.federalregister.gov/documents/2026/07/28/2026-15189/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-for,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15189.pdf,True
2026-15188,National Assessment Governing Board; Meeting; Correction,Notice,Notice; correction.,2026-07-28,,,Education Department,,https://www.federalregister.gov/documents/2026/07/28/2026-15188/national-assessment-governing-board-meeting-correction,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15188.pdf,True
2026-15187,"Cancer Clinical Trial Eligibility Criteria: Laboratory Values; Guidance for Industry, Institutional Review Boards, and Clinical Investigators; Availability",Notice,Notice of availability.,2026-07-28,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2024-D-1402,https://www.federalregister.gov/documents/2026/07/28/2026-15187/cancer-clinical-trial-eligibility-criteria-laboratory-values-guidance-for-industry-institutional,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15187.pdf,True
2026-15186,"Cancer Clinical Trial Eligibility Criteria: Washout Periods and Concomitant Medications; Guidance for Industry, Institutional Review Boards, and Clinical Investigators; Availability",Notice,Notice of availability.,2026-07-28,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2024-D-1376,https://www.federalregister.gov/documents/2026/07/28/2026-15186/cancer-clinical-trial-eligibility-criteria-washout-periods-and-concomitant-medications-guidance-for,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15186.pdf,True
2026-15185,"Cancer Clinical Trial Eligibility Criteria: Performance Status; Guidance for Industry, Institutional Review Boards, and Clinical Investigators; Availability",Notice,Notice of availability.,2026-07-28,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2024-D-1377,https://www.federalregister.gov/documents/2026/07/28/2026-15185/cancer-clinical-trial-eligibility-criteria-performance-status-guidance-for-industry-institutional,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15185.pdf,True
2026-15184,Center for Scientific Review; Notice of Closed Meeting,Notice,,2026-07-28,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/07/28/2026-15184/center-for-scientific-review-notice-of-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15184.pdf,True
2026-15183,Center for Scientific Review; Notice of Closed Meeting,Notice,,2026-07-28,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/07/28/2026-15183/center-for-scientific-review-notice-of-closed-meeting,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15183.pdf,True
2026-15182,"Petition for Rulemaking of the National Consumers League, Campaign for Fairer Gambling, the National Council for Problem Gambling, the Public Health Advocacy Institute, and Truth in Advertising, Inc.",Proposed Rule,Receipt of petition; request for comment.,2026-07-28,,2026-08-27,Federal Trade Commission,File No. R607004,https://www.federalregister.gov/documents/2026/07/28/2026-15182/petition-for-rulemaking-of-the-national-consumers-league-campaign-for-fairer-gambling-the-national,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15182.pdf,True
2026-15181,"Notice of Actions in Section 301 Investigations of Acts, Policies, and Practices of Various Economies Related to the Failure of Each Economy To Impose and Effectively Enforce a Prohibition on the Importation of Goods Produced With Forced Labor",Notice,Notice of action.,2026-07-28,,,"Trade Representative, Office of United States","Docket Nos. USTR-2026-0265, USTR-2026-0266",https://www.federalregister.gov/documents/2026/07/28/2026-15181/notice-of-actions-in-section-301-investigations-of-acts-policies-and-practices-of-various-economies,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15181.pdf,True
2026-15180,Information Collection Being Submitted for Review and Approval to Office of Management and Budget,Notice,Notice; request for comments.,2026-07-28,,2026-08-27,Federal Communications Commission,OMB 3060-1214; FR ID 358207,https://www.federalregister.gov/documents/2026/07/28/2026-15180/information-collection-being-submitted-for-review-and-approval-to-office-of-management-and-budget,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15180.pdf,True
2026-15179,"SJI Board of Directors Meeting, Notice",Notice,Notice of meeting.,2026-07-28,,,State Justice Institute,,https://www.federalregister.gov/documents/2026/07/28/2026-15179/sji-board-of-directors-meeting-notice,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15179.pdf,True
2026-15178,Agency Information Collection Activities; Proposed Collection; Comment Request; Extension: Rule 15c1-5,Notice,,2026-07-28,,,Securities and Exchange Commission,OMB Control No. 3235-0471,https://www.federalregister.gov/documents/2026/07/28/2026-15178/agency-information-collection-activities-proposed-collection-comment-request-extension-rule-15c1-5,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15178.pdf,True
2026-15177,Information Collection Being Reviewed by the Federal Communications Commission,Notice,Notice; request for comments.,2026-07-28,,2026-09-28,Federal Communications Commission,OMB 3060-1317; FR ID 357715,https://www.federalregister.gov/documents/2026/07/28/2026-15177/information-collection-being-reviewed-by-the-federal-communications-commission,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15177.pdf,True
2026-15176,Self-Regulatory Organizations; The Options Clearing Corporation; Order Approving Proposed Rule Change by the Options Clearing Corporation To Establish a Commercial Paper Program,Notice,,2026-07-28,,,Securities and Exchange Commission,Release No. 34-105975; File No. SR-OCC-2026-004,https://www.federalregister.gov/documents/2026/07/28/2026-15176/self-regulatory-organizations-the-options-clearing-corporation-order-approving-proposed-rule-change,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15176.pdf,True
2026-15175,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Filing of Amendment No. 1 and Order Approving a Proposed Rule Change, as Modified by Amendment No. 1, To Amend the Opening Auction Process Provided Under Rule 11.23(b)(2)(B) To Delay the Opening Auction Under Certain Market Conditions",Notice,,2026-07-28,,,Securities and Exchange Commission,Release No. 34-105978; File No. SR-CboeBZX-2026-004,https://www.federalregister.gov/documents/2026/07/28/2026-15175/self-regulatory-organizations-cboe-bzx-exchange-inc-notice-of-filing-of-amendment-no-1-and-order,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15175.pdf,True
2026-15174,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Designation of a Longer Period for Commission Action on Proceedings To Determine Whether To Approve or Disapprove a Proposed Rule Change To Amend Rule 11.9(d) Regarding Intermarket Sweep Orders",Notice,,2026-07-28,,,Securities and Exchange Commission,Release No. 34-105976; File No. SR-CboeBZX-2026-053,https://www.federalregister.gov/documents/2026/07/28/2026-15174/self-regulatory-organizations-cboe-bzx-exchange-inc-notice-of-designation-of-a-longer-period-for,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15174.pdf,True
2026-15173,"Self-Regulatory Organizations; Cboe BYX Exchange, Inc.; Notice of Designation of a Longer Period for Commission Action on Proceedings To Determine Whether To Approve or Disapprove a Proposed Rule Change To Amend Rule 11.9(d) Regarding Intermarket Sweep Orders",Notice,,2026-07-28,,,Securities and Exchange Commission,Release No. 34-105977; File No. SR-CboeBYX-2026-026,https://www.federalregister.gov/documents/2026/07/28/2026-15173/self-regulatory-organizations-cboe-byx-exchange-inc-notice-of-designation-of-a-longer-period-for,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15173.pdf,True
2026-15172,Self-Regulatory Organizations; Texas Stock Exchange LLC; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend the Exchange's Compliance Rule Regarding the National Market System Plan Governing the Consolidated Audit Trail,Notice,,2026-07-28,,,Securities and Exchange Commission,Release No. 34-105973; File No. SR-TXSE-2026-015,https://www.federalregister.gov/documents/2026/07/28/2026-15172/self-regulatory-organizations-texas-stock-exchange-llc-notice-of-filing-and-immediate-effectiveness,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15172.pdf,True
2026-15171,"Self-Regulatory Organizations; Cboe BYX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Introduce a Data Vendor Program",Notice,,2026-07-28,,,Securities and Exchange Commission,Release No. 34-105979; File No. SR-CboeBYX-2026-028,https://www.federalregister.gov/documents/2026/07/28/2026-15171/self-regulatory-organizations-cboe-byx-exchange-inc-notice-of-filing-and-immediate-effectiveness-of,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15171.pdf,True
2026-15170,Self-Regulatory Organizations; Investors Exchange LLC; Notice of Filing and Immediate Effectiveness of Proposed Rule Change Pursuant to IEX Rule 15.110(a) and (c) To Establish a Rebate for the External Distribution of Real-Time IEX Market Data Products,Notice,,2026-07-28,,,Securities and Exchange Commission,Release No. 34-105972; File No. SR-IEX-2026-22,https://www.federalregister.gov/documents/2026/07/28/2026-15170/self-regulatory-organizations-investors-exchange-llc-notice-of-filing-and-immediate-effectiveness-of,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15170.pdf,True
2026-15169,"Self-Regulatory Organizations; ICE Clear Credit LLC; Order Approving Proposed Rule Change Relating to the Treasury Clearing Service Initial Margin Approach Model Description Document, Treasury Clearing Service Guaranty Fund and Stress Test Approach Model Description Document, and Treasury Clearing Service Risk Parameter Setting and Review Policy",Notice,,2026-07-28,,,Securities and Exchange Commission,Release No. 34-105974; File No. SR-ICC-2026-005,https://www.federalregister.gov/documents/2026/07/28/2026-15169/self-regulatory-organizations-ice-clear-credit-llc-order-approving-proposed-rule-change-relating-to,https://www.govinfo.gov/content/pkg/FR-2026-07-28/pdf/2026-15169.pdf,True
