document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-12745,"Television Broadcasting Services Alamogordo, New Mexico",Proposed Rule,Proposed rule.,2026-06-24,,2026-07-24,Federal Communications Commission,MB Docket No. 26-151; RM-12022; DA 26-591; FR ID 351829,https://www.federalregister.gov/documents/2026/06/24/2026-12745/television-broadcasting-services-alamogordo-new-mexico,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12745.pdf,True
2026-12744,Notice of Determinations; Culturally Significant Object Being Imported for Exhibition-Determinations: “Carlo Saraceni and the Early Baroque Period in Rome” Exhibition,Notice,,2026-06-24,,,State Department,Public Notice: 13051,https://www.federalregister.gov/documents/2026/06/24/2026-12744/notice-of-determinations-culturally-significant-object-being-imported-for-exhibition-determinations,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12744.pdf,True
2026-12743,Joint Request for Comment on Further Definition of “Swap” and “Security-Based Swap” and on Alternative Compliance,Proposed Rule,Joint request for comment.,2026-06-24,,2026-08-24,Commodity Futures Trading Commission; Securities and Exchange Commission,Release No. 33-11424; 34-105735; File No. S7-2026-21,https://www.federalregister.gov/documents/2026/06/24/2026-12743/joint-request-for-comment-on-further-definition-of-swap-and-security-based-swap-and-on-alternative,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12743.pdf,True
2026-12742,Joint Request for Comment on Swap and Security-Based Swap Data Reporting,Proposed Rule,Joint request for comment.,2026-06-24,,2026-08-24,Commodity Futures Trading Commission; Securities and Exchange Commission,Release No. 34-105734; File No. S7-2026-22,https://www.federalregister.gov/documents/2026/06/24/2026-12742/joint-request-for-comment-on-swap-and-security-based-swap-data-reporting,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12742.pdf,True
2026-12741,Proposed Collection; Comment Request,Notice,60-day information collection notice.,2026-06-24,,2026-08-24,Defense Department; ,Docket ID: DoD-2026-OS-1354,https://www.federalregister.gov/documents/2026/06/24/2026-12741/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12741.pdf,True
2026-12740,Proposed Collection; Comment Request,Notice,60-day information collection notice.,2026-06-24,,2026-08-24,Defense Department; Army Department,Docket ID: USA-2026-HQ-0397,https://www.federalregister.gov/documents/2026/06/24/2026-12740/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12740.pdf,True
2026-12739,Notice of Determinations; Culturally Significant Objects Being Imported for Exhibition-Determinations: “Roy Lichtenstein: Like New” Exhibition,Notice,,2026-06-24,,,State Department,Public Notice: 13047,https://www.federalregister.gov/documents/2026/06/24/2026-12739/notice-of-determinations-culturally-significant-objects-being-imported-for-exhibition-determinations,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12739.pdf,True
2026-12738,Royalty for Oil and Gas Lost From Onshore Federal and Indian Leases,Proposed Rule,Proposed rule.,2026-06-24,,2026-08-24,Interior Department; Land Management Bureau,"A2407-014-004-065516, #O2509-014-004-125222",https://www.federalregister.gov/documents/2026/06/24/2026-12738/royalty-for-oil-and-gas-lost-from-onshore-federal-and-indian-leases,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12738.pdf,True
2026-12737,Submission for OMB Review; Comment Request,Notice,30-Day information collection notice.,2026-06-24,,2026-07-24,Defense Department; Navy Department,Docket ID: USN-2026-HQ-0232,https://www.federalregister.gov/documents/2026/06/24/2026-12737/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12737.pdf,True
2026-12736,Submission for OMB Review; Comment Request,Notice,30-Day information collection notice.,2026-06-24,,2026-07-24,Defense Department; ,Docket ID: DOD-2026-OS-0331,https://www.federalregister.gov/documents/2026/06/24/2026-12736/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12736.pdf,True
2026-12735,Submission for OMB Review; Comment Request,Notice,30-day information collection notice.,2026-06-24,,2026-07-24,Defense Department; Navy Department,Docket ID: USN-2026-HQ-0133,https://www.federalregister.gov/documents/2026/06/24/2026-12735/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12735.pdf,True
2026-12734,Oil and Gas Leasing,Proposed Rule,Proposed rule.,2026-06-24,,2026-08-24,Interior Department; Land Management Bureau,Docket No. BLM-2025-0037; A2407-014-004-065516; #O2509-014-004-125222; 256 LLHQ310000 L13100000.PP0000,https://www.federalregister.gov/documents/2026/06/24/2026-12734/oil-and-gas-leasing,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12734.pdf,True
2026-12733,Submission for OMB Review; Comment Request,Notice,30-Day information collection notice.,2026-06-24,,2026-07-24,Defense Department; Air Force Department,Docket ID: USAF-2025-HQ-0070,https://www.federalregister.gov/documents/2026/06/24/2026-12733/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12733.pdf,True
2026-12732,Submission for OMB Review; Comment Request,Notice,,2026-06-24,,,Agriculture Department,,https://www.federalregister.gov/documents/2026/06/24/2026-12732/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12732.pdf,True
2026-12731,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Technology Letter of Explanation,Notice,,2026-06-24,,,Commerce Department; Industry and Security Bureau,,https://www.federalregister.gov/documents/2026/06/24/2026-12731/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12731.pdf,True
2026-12730,Submission for OMB Review; Comment Request,Notice,,2026-06-24,,,Agriculture Department,,https://www.federalregister.gov/documents/2026/06/24/2026-12730/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12730.pdf,True
2026-12729,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Report of Requests for Restrictive Trade Practice or Boycott,Notice,,2026-06-24,,,Commerce Department; Industry and Security Bureau,,https://www.federalregister.gov/documents/2026/06/24/2026-12729/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12729.pdf,True
2026-12728,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Voluntary Self-Disclosure of Antiboycott Violations,Notice,,2026-06-24,,,Commerce Department; Industry and Security Bureau,,https://www.federalregister.gov/documents/2026/06/24/2026-12728/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12728.pdf,True
2026-12727,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Five-Year Records Retention Requirement for Export Transactions and Boycott Actions.,Notice,"Notice of information collection, request for comment.",2026-06-24,,2026-08-24,Commerce Department; Industry and Security Bureau,,https://www.federalregister.gov/documents/2026/06/24/2026-12727/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12727.pdf,True
2026-12726,National Roundtable on Childhood Drowning Prevention; Notice of Public Meeting and Request for Comment,Notice,Notice of public meeting and request for comment.,2026-06-24,,2026-06-29,Consumer Product Safety Commission,,https://www.federalregister.gov/documents/2026/06/24/2026-12726/national-roundtable-on-childhood-drowning-prevention-notice-of-public-meeting-and-request-for,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12726.pdf,True
2026-12725,Agency Information Collection Activities: Comment Request; National Science Foundation Proposal/Award Information-NSF Guidance on Financial Assistance,Notice,Notice.,2026-06-24,,2026-08-24,National Science Foundation,Docket No. NSF-2026-OTR-0001,https://www.federalregister.gov/documents/2026/06/24/2026-12725/agency-information-collection-activities-comment-request-national-science-foundation-proposalaward,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12725.pdf,True
2026-12724,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Gear-Marking Requirements for Atlantic Large Whale Take Reduction Plan,Notice,"Notice of information collection, request for comment.",2026-06-24,,2026-08-24,Commerce Department; National Oceanic and Atmospheric Administration,,https://www.federalregister.gov/documents/2026/06/24/2026-12724/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12724.pdf,True
2026-12723,"Lyonsdale Associates, LLC; Notice of Authorization for Continued Project Operation",Notice,,2026-06-24,,,Energy Department; Federal Energy Regulatory Commission,Project No. 3255-000,https://www.federalregister.gov/documents/2026/06/24/2026-12723/lyonsdale-associates-llc-notice-of-authorization-for-continued-project-operation,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12723.pdf,True
2026-12722,Certain Vehicle Parts and Components Thereof; Notice of a Commission Determination Not To Review an Initial Determination Granting an Unopposed Motion To Amend the Complaint and Notice of Investigation,Notice,Notice.,2026-06-24,,,International Trade Commission,Investigation No. 337-TA-1491,https://www.federalregister.gov/documents/2026/06/24/2026-12722/certain-vehicle-parts-and-components-thereof-notice-of-a-commission-determination-not-to-review-an,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12722.pdf,True
2026-12721,Combined Notice of Filings,Notice,,2026-06-24,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/06/24/2026-12721/combined-notice-of-filings,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12721.pdf,True
2026-12720,Combined Notice of Filings #1,Notice,,2026-06-24,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/06/24/2026-12720/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12720.pdf,True
2026-12719,"Tennessee Gas Pipeline Company, L.L.C.; Notice of Application and Establishing Intervention Deadline",Notice,,2026-06-24,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-540-000,https://www.federalregister.gov/documents/2026/06/24/2026-12719/tennessee-gas-pipeline-company-llc-notice-of-application-and-establishing-intervention-deadline,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12719.pdf,True
2026-12718,Notice of Public Meeting of the Oklahoma Advisory Committee,Notice,Announcement of virtual business/briefing meetings.,2026-06-24,,,Civil Rights Commission,,https://www.federalregister.gov/documents/2026/06/24/2026-12718/notice-of-public-meeting-of-the-oklahoma-advisory-committee,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12718.pdf,True
2026-12717,Conditions for Additional Information and Fee in Petitions Filed in Patent Applications and Patents Based on Unintentional Delay,Rule,Final rule.,2026-06-24,2026-08-13,,Commerce Department; Patent and Trademark Office,Docket No.: PTO-P-2025-0413,https://www.federalregister.gov/documents/2026/06/24/2026-12717/conditions-for-additional-information-and-fee-in-petitions-filed-in-patent-applications-and-patents,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12717.pdf,True
2026-12716,"Northbrook Lyons Falls, LLC; Notice of Authorization for Continued Project Operation",Notice,,2026-06-24,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2548-000,https://www.federalregister.gov/documents/2026/06/24/2026-12716/northbrook-lyons-falls-llc-notice-of-authorization-for-continued-project-operation,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12716.pdf,True
2026-12715,Notice of Public Meeting of the New York Advisory Committee to the U.S. Commission on Civil Rights,Notice,Announcement of public meeting.,2026-06-24,,,Civil Rights Commission,,https://www.federalregister.gov/documents/2026/06/24/2026-12715/notice-of-public-meeting-of-the-new-york-advisory-committee-to-the-us-commission-on-civil-rights,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12715.pdf,True
2026-12714,"Crystalline Silicon Photovoltaic Cells, Whether or Not Assembled Into Modules, From the People's Republic of China: Preliminary Results, Intent To Rescind, in Part, and Rescission, in Part, of Antidumping Duty Administrative Review; 2023-2024",Notice,,2026-06-24,,,Commerce Department; International Trade Administration,A-570-979,https://www.federalregister.gov/documents/2026/06/24/2026-12714/crystalline-silicon-photovoltaic-cells-whether-or-not-assembled-into-modules-from-the-peoples,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12714.pdf,True
2026-12713,"Ampersand Kayuta Lake Hydro, LLC; Notice of Authorization for Continued Project Operation",Notice,,2026-06-24,,,Energy Department; Federal Energy Regulatory Commission,Project No. 5000-000,https://www.federalregister.gov/documents/2026/06/24/2026-12713/ampersand-kayuta-lake-hydro-llc-notice-of-authorization-for-continued-project-operation,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12713.pdf,True
2026-12712,Revisions to Financial Forms Reporting and Filing Requirements,Proposed Rule,Notice of proposed rulemaking.,2026-06-24,,2026-08-24,Energy Department; Federal Energy Regulatory Commission,Docket No. RM26-12-000,https://www.federalregister.gov/documents/2026/06/24/2026-12712/revisions-to-financial-forms-reporting-and-filing-requirements,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12712.pdf,True
2026-12710,Agency Information Collection Activities: Submission for OMB Review; Renewal of Generic Clearance; Comment Request,Notice,Notice and comment request.,2026-06-24,,2026-07-24,International Trade Commission,,https://www.federalregister.gov/documents/2026/06/24/2026-12710/agency-information-collection-activities-submission-for-omb-review-renewal-of-generic-clearance,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12710.pdf,True
2026-12709,"Holtec Decommissioning International, LLC; Holtec Pilgrim, LLC; Holtec Indian Point 2, LLC; Holtec Indian Point 3, LLC; Oyster Creek Environmental Protection, LLC; Holtec Big Rock Point, LLC; Pilgrim Nuclear Power Station; Indian Point Nuclear Generating Stations 1, 2, and 3; Oyster Creek Nuclear Generating Station; Big Rock Point Consideration of Approval of Transfer of Licenses",Notice,"Application for indirect transfer of control of licenses; opportunity to comment, request a hearing, and petition for leave to intervene; order imposing procedures.",2026-06-24,,2026-07-24,Nuclear Regulatory Commission,Docket Nos. 50-293; 72-1044; 50-003; 50-247; 50-286; 72-051; 50-219; 72-15; 50-155; 72-043; NRC-2026-2774,https://www.federalregister.gov/documents/2026/06/24/2026-12709/holtec-decommissioning-international-llc-holtec-pilgrim-llc-holtec-indian-point-2-llc-holtec-indian,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12709.pdf,True
2026-12708,"PJM Interconnection, L.L.C.; AEP Appalachian Transmission Company, Inc.; AEP Indiana Michigan Transmission Company, Inc.; AEP Kentucky Transmission Company, Inc.; AEP Ohio Transmission Company, Inc.; AEP West Virginia Transmission Company, Inc.; Allegheny Electric Cooperative, Inc.; American Transmission Systems, Incorporated; Appalachian Power Company; Atlantic City Electric Company; Baltimore Gas and Electric Company; Commonwealth Edison Company; Commonwealth Edison Company of Indiana, Inc.; Dayton Power and Light Company; Delmarva Power & Light Company; Duquesne Light Company; Duke Energy Kentucky, Inc.; Duke Energy Ohio, Inc.; Essential Power Rock Springs, LLC; Hudson Transmission Partners, LLC; Indiana Michigan Power Company; Jersey Central Power & Light Company; Keystone Appalachian Transmission Company; Kentucky Power Company; Kingsport Power Company; Linden VFT, LLC; Mid-Atlantic Interstate Transmission, LLC; Monongahela Power Company; Neptune Regional Transmission System, LLC; NextEra Energy Transmission MidAtlantic Indiana, Inc.; Ohio Power Company; Ohio Valley Electric Corporation; Old Dominion Electric Cooperative; PECO Energy Company; PPL Electric Utilities Corporation; The Potomac Edison Company; Potomac Electric Power Company; Public Service Electric and Gas Company; Rockland Electric Company; Silver Run Electric, LLC; Trans-Allegheny Interstate Line Company; Transource West Virginia, LLC; UGI Utilities, Inc.; Virginia Electric and Power Company; Wabash Valley Power Association, Inc.; Wheeling Power Company; Notice of Institution of Section 206 Proceeding and Refund Effective Date",Notice,,2026-06-24,,,Energy Department; Federal Energy Regulatory Commission,Docket No. EL26-67-000,https://www.federalregister.gov/documents/2026/06/24/2026-12708/pjm-interconnection-llc-aep-appalachian-transmission-company-inc-aep-indiana-michigan-transmission,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12708.pdf,True
2026-12707,"New York Independent System Operator, Inc.; Central Hudson Gas & Electric Corporation; Consolidated Edison Company of New York, Inc.; LS Power Grid New York Corporation I; New York State Electric & Gas Corporation; New York Transco LLC; NextEra Energy Transmission New York, Inc.; Niagara Mohawk Power Corp.; Orange and Rockland Utilities, Inc.; Rochester Gas and Electric Corporation; Notice of Institution of Section 206 Proceeding and Refund Effective Date",Notice,,2026-06-24,,,Energy Department; Federal Energy Regulatory Commission,Docket No. EL26-69-000,https://www.federalregister.gov/documents/2026/06/24/2026-12707/new-york-independent-system-operator-inc-central-hudson-gas-and-electric-corporation-consolidated,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12707.pdf,True
2026-12706,"Midcontinent Independent System Operator, Inc.; AEP Indiana Michigan Transmission Company, Inc.; ALLETE, Inc.; Ameren Illinois Company; Ameren Transmission Company of Illinois; American Transmission Company, LLC; Cleco Power LLC; Duke Energy Indiana, LLC; Entergy Arkansas, LLC; Entergy Louisiana, LLC; Entergy Mississippi, LLC; Entergy New Orleans, LLC; Entergy Texas, Inc.; GridLiance Heartland LLC; Indianapolis Power & Light Company; International Transmission Company; ITC Midwest LLC; Michigan Electric Transmission Company, LLC; MidAmerican Energy Company; Montana-Dakota Utilities Company; Northern Indiana Public Service Company LLC; Northern States Power Company, a Minnesota Corporation; Northern States Power Company, a Wisconsin Corporation; Northwestern Wisconsin Electric Company; Otter Tail Power Company; Pioneer Transmission, LLC; Republic Transmission, LLC; Southern Indiana Gas & Electric Company; Union Electric Company; Wabash Valley Power Association, Inc.; Wolverine Power Supply Cooperative, Inc.; Notice of Institution of Section 206 Proceeding and Refund Effective Date",Notice,,2026-06-24,,,Energy Department; Federal Energy Regulatory Commission,Docket No. EL26-70-000,https://www.federalregister.gov/documents/2026/06/24/2026-12706/midcontinent-independent-system-operator-inc-aep-indiana-michigan-transmission-company-inc-allete,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12706.pdf,True
2026-12705,"ISO New England Inc.; Central Maine Power Company; The Connecticut Light and Power Company; Fitchburg Gas and Electric Light Company; Green Mountain Power Corporation; Maine Electric Power Company; The Narragansett Electric Company; New England Power Company; New Hampshire Transmission, LLC; NSTAR Electric Company; Public Service Company of New Hampshire; The United Illuminating Company; Unitil Energy Systems, Inc.; Vermont Electric Cooperative, Inc.; Vermont Electric Power Company, Inc.; Vermont Transco LLC; Versant Power; Notice of Institution of Section 206 Proceeding and Refund Effective Date",Notice,,2026-06-24,,,Energy Department; Federal Energy Regulatory Commission,Docket No. EL26-72-000,https://www.federalregister.gov/documents/2026/06/24/2026-12705/iso-new-england-inc-central-maine-power-company-the-connecticut-light-and-power-company-fitchburg,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12705.pdf,True
2026-12704,"Southwest Power Pool, Inc., AEP Oklahoma Transmission Company, Inc., AEP Southwestern Transmission Company, Inc., Deseret Generation & Transmission Co-operative, Inc., Empire District Electric Company, Evergy Kansas Central, Inc., Evergy Kansas South, Inc., Evergy Metro, Inc., Evergy Missouri West, Inc., GridLiance High Plains LLC, ITC Great Plains, LLC, Mountrail-Williams Electric Cooperative, NextEra Energy Transmission Southwest, LLC, NorthWestern Energy Public Service Corporation, Oklahoma Gas and Electric Company, Prairie Wind Transmission, LLC, Public Service Company of Oklahoma, Southwestern Electric Power Company, Southwestern Public Service Company, Transource Missouri, LLC, Transource Oklahoma, LLC, Tri-State Generation and Transmission Association, Inc., Upper Missouri G. & T. Electric Cooperative, Inc.; Notice of Institution of Section 206 Proceeding and Refund Effective Date",Notice,,2026-06-24,,,Energy Department; Federal Energy Regulatory Commission,Docket No. EL26-68-000,https://www.federalregister.gov/documents/2026/06/24/2026-12704/southwest-power-pool-inc-aep-oklahoma-transmission-company-inc-aep-southwestern-transmission-company,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12704.pdf,True
2026-12703,"California Independent System Operator Corporation; Citizen S-Line Transmission LLC ; Citizens Sunrise Transmission LLC; Citizens Sycamore-Penasquitos Transmission LLC; City of Anaheim, California; City of Azusa, California ; City of Banning, California; City of Colton, California; City of Pasadena, California; City of Riverside, California; DCR Transmission, L.L.C.; DesertLink, LLC; GridLiance West LLC; Horizon West Transmission, LLC; LS Power Grid California, LLC; Morongo Transmission LLC; Pacific Gas and Electric Company; San Diego Gas & Electric Company; Southern California Edison Company; Startrans IO, L.L.C.' SunZia Transmission, LLC; Trans Bay Cable LLC; Valley Electric Association, Inc.; Viridon Path 15, LLC; Western Area Power Administration; Notice of Institution of Section 206 Proceeding and Refund Effective Date",Notice,,2026-06-24,,,Energy Department; Federal Energy Regulatory Commission,Docket No. EL26-71-000,https://www.federalregister.gov/documents/2026/06/24/2026-12703/california-independent-system-operator-corporation-citizen-s-line-transmission-llc-citizens-sunrise,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12703.pdf,True
2026-12702,Modernizing Materials Licensing,Proposed Rule,Proposed rule.,2026-06-24,,2026-08-10,Nuclear Regulatory Commission,NRC-2025-1370,https://www.federalregister.gov/documents/2026/06/24/2026-12702/modernizing-materials-licensing,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12702.pdf,True
2026-12701,"Establishment of Class E Airspace; Glen Rose, TX",Rule,Final rule.,2026-06-24,2026-10-29,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-4167; Airspace Docket No. 26-ASW-9,https://www.federalregister.gov/documents/2026/06/24/2026-12701/establishment-of-class-e-airspace-glen-rose-tx,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12701.pdf,True
2026-12700,"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC): Revisions in the WIC Food Packages; Delay of Vitamin D in Yogurt Implementation Date and Technical Corrections",Rule,Final rule; technical corrections.,2026-06-24,2026-06-24,,Agriculture Department; Food and Nutrition Administration,FNS-2022-0007,https://www.federalregister.gov/documents/2026/06/24/2026-12700/special-supplemental-nutrition-program-for-women-infants-and-children-wic-revisions-in-the-wic-food,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12700.pdf,True
2026-12699,Acetone From the Republic of Korea: Rescission of Antidumping Duty Administrative Review; 2025-2026,Notice,,2026-06-24,,,Commerce Department; International Trade Administration,A-580-899,https://www.federalregister.gov/documents/2026/06/24/2026-12699/acetone-from-the-republic-of-korea-rescission-of-antidumping-duty-administrative-review-2025-2026,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12699.pdf,True
2026-12698,"Establishment of Class E Airspace; Barksdale, TX",Rule,Final rule.,2026-06-24,2026-10-29,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-4171; Airspace Docket No. 26-ASW-10,https://www.federalregister.gov/documents/2026/06/24/2026-12698/establishment-of-class-e-airspace-barksdale-tx,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12698.pdf,True
2026-12697,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company,Notice,,2026-06-24,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/06/24/2026-12697/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company,https://www.govinfo.gov/content/pkg/FR-2026-06-24/pdf/2026-12697.pdf,True
