document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-17968,"Determination That CARAFATE (Sucralfate) Oral Suspension, 1 Gram/10 Milliliters, Was Not Withdrawn From Sale for Reasons of Safety or Effectiveness",Notice,Notice.,2026-09-02,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-P-7537,https://www.federalregister.gov/documents/2026/09/02/2026-17968/determination-that-carafate-sucralfate-oral-suspension-1-gram10-milliliters-was-not-withdrawn-from,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17968.pdf,True
2026-17967,"Airworthiness Directives; Airbus Canada Limited Partnership (Type Certificate Previously Held by C Series Aircraft Limited Partnership (CSALP); Bombardier, Inc.) Airplanes",Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-09-02,,2026-10-19,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-8794; Project Identifier MCAI-2025-01464-T,https://www.federalregister.gov/documents/2026/09/02/2026-17967/airworthiness-directives-airbus-canada-limited-partnership-type-certificate-previously-held-by-c,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17967.pdf,True
2026-17966,Agency Information Collection Activities: Comment Request on Comment Request Relating to Penalty on Income Tax Return Preparers Who Understate Taxpayer's Liability on a Federal Income Tax Return or Claim for Refund,Notice,Notice of information collection; request for comments.,2026-09-02,,2026-11-02,Treasury Department; Internal Revenue Service,,https://www.federalregister.gov/documents/2026/09/02/2026-17966/agency-information-collection-activities-comment-request-on-comment-request-relating-to-penalty-on,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17966.pdf,True
2026-17965,"Foreign-Trade Zone 27; Application for Subzone; Persimmon Technologies Corporation; Bedford, Massachusetts",Notice,,2026-09-02,,,Commerce Department; Foreign-Trade Zones Board,S-425-2026,https://www.federalregister.gov/documents/2026/09/02/2026-17965/foreign-trade-zone-27-application-for-subzone-persimmon-technologies-corporation-bedford,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17965.pdf,True
2026-17964,Agency Information Collection Activities; Proposed eCollection eComments Requested; Extension of a Previously Approved Collection; Title-FBI Collecting Evaluation Data: End-of Session Questionnaires,Notice,30-Day notice.,2026-09-02,,2026-10-02,Justice Department,OMB Number 1110-0076,https://www.federalregister.gov/documents/2026/09/02/2026-17964/agency-information-collection-activities-proposed-ecollection-ecomments-requested-extension-of-a,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17964.pdf,True
2026-17963,Privacy Act of 1974; Matching Program,Notice,Notice of a new matching program.,2026-09-02,2029-09-10,,Justice Department,CPCLO Order No. 007-2026,https://www.federalregister.gov/documents/2026/09/02/2026-17963/privacy-act-of-1974-matching-program,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17963.pdf,True
2026-17962,Privacy Act of 1974; Systems of Records,Notice,Notice of a new system of records.,2026-09-02,,,Justice Department,CPCLO Order No. 006-2026,https://www.federalregister.gov/documents/2026/09/02/2026-17962/privacy-act-of-1974-systems-of-records,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17962.pdf,True
2026-17961,"Pharmacokinetics in Patients With Impaired Hepatic Function: Study Design, Data Analysis, and Impact on Dosage; Draft Guidance for Industry; Availability",Notice,Notice of availability.,2026-09-02,,2026-12-01,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-D-8693,https://www.federalregister.gov/documents/2026/09/02/2026-17961/pharmacokinetics-in-patients-with-impaired-hepatic-function-study-design-data-analysis-and-impact-on,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17961.pdf,True
2026-17960,"Agency Information Collection Activities; Proposed eCollection eComments Requested; Reinstatement, With Change, of a Previously Approved Collection for Which Approval has Expired: Title-Census of Tribal Court Systems (CTCS)",Notice,30-Day notice.,2026-09-02,,2026-10-02,Justice Department,OMB Number 1121-0350,https://www.federalregister.gov/documents/2026/09/02/2026-17960/agency-information-collection-activities-proposed-ecollection-ecomments-requested-reinstatement-with,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17960.pdf,True
2026-17959,"Announcement of the Intent To Award a Single-Source Cooperative Agreement to Spaulding for Children for the National Training and Development Curriculum for Foster/Adoptive Parents (NTDC) in Southfield, Michigan",Notice,Notice of Issuance of a Single-Source Cooperative Agreement.,2026-09-02,,,Health and Human Services Department; Children and Families Administration,Assistance Listing Number: 93.652,https://www.federalregister.gov/documents/2026/09/02/2026-17959/announcement-of-the-intent-to-award-a-single-source-cooperative-agreement-to-spaulding-for-children,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17959.pdf,True
2026-17958,"International Product Change-Priority Mail Express International, Priority Mail International & First-Class Package International Service Agreements",Notice,Notice.,2026-09-02,,,Postal Service,,https://www.federalregister.gov/documents/2026/09/02/2026-17958/international-product-change-priority-mail-express-international-priority-mail-international-and,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17958.pdf,True
2026-17957,Establishment of Special Air Traffic Rules in the Vicinity of President Donald J. Trump International Airport (DJT),Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-09-02,,2026-10-02,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-10827; Notice No. 26-14,https://www.federalregister.gov/documents/2026/09/02/2026-17957/establishment-of-special-air-traffic-rules-in-the-vicinity-of-president-donald-j-trump-international,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17957.pdf,True
2026-17956,Agency Information Collection Activities; Office of Public Health Disease Reporting and Surveillance Forms,Notice,Notice of information collection; request for comment.,2026-09-02,,2026-10-02,Interior Department; National Park Service,"NPS-WASO-VRP-OPH-NPS0043262; PPWOVPADH0, PPMPRHS1Y.Y00000 (222); OMB Control Number 1024-0286",https://www.federalregister.gov/documents/2026/09/02/2026-17956/agency-information-collection-activities-office-of-public-health-disease-reporting-and-surveillance,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17956.pdf,True
2026-17955,Notice of a Request for Extension of a Currently Approved Information Collection,Notice,Notice and request for comments.,2026-09-02,,2026-11-02,Agriculture Department; Foreign Agricultural Service,,https://www.federalregister.gov/documents/2026/09/02/2026-17955/notice-of-a-request-for-extension-of-a-currently-approved-information-collection,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17955.pdf,True
2026-17954,Assessment of Fees for Dairy Import Licenses for the 2027 Tariff-Rate Import Quota Year,Notice,Notice.,2026-09-02,,,Agriculture Department; Foreign Agricultural Service,,https://www.federalregister.gov/documents/2026/09/02/2026-17954/assessment-of-fees-for-dairy-import-licenses-for-the-2027-tariff-rate-import-quota-year,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17954.pdf,True
2026-17953,WTO Agricultural Quantity-Based Safeguard Trigger Levels,Notice,Notice of product coverage and trigger levels for safeguard measures provided for in the World Trade Organization (WTO) Agreement on Agriculture.,2026-09-02,,,Agriculture Department; Foreign Agricultural Service,,https://www.federalregister.gov/documents/2026/09/02/2026-17953/wto-agricultural-quantity-based-safeguard-trigger-levels,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17953.pdf,True
2026-17952,Adjustment of Appendices Under the Dairy Tariff-Rate Quota Import Licensing Regulation,Notice,Notice.,2026-09-02,,,Agriculture Department; Foreign Agricultural Service,,https://www.federalregister.gov/documents/2026/09/02/2026-17952/adjustment-of-appendices-under-the-dairy-tariff-rate-quota-import-licensing-regulation,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17952.pdf,True
2026-17951,New Postal Products,Notice,Notice.,2026-09-02,,2026-09-08,Postal Regulatory Commission,Docket Nos. MC2026-365 and K2026-356; MC2026-366 and K2026-357; MC2026-367 and K2026-358,https://www.federalregister.gov/documents/2026/09/02/2026-17951/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17951.pdf,True
2026-17949,Submission for OMB Review; Comment Request,Notice,30-Day information collection notice.,2026-09-02,,2026-10-02,Defense Department; ,Docket ID: DOD-2026-OS-1256,https://www.federalregister.gov/documents/2026/09/02/2026-17949/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17949.pdf,True
2026-17948,Submission for OMB Review; Comment Request,Notice,30-Day information collection notice.,2026-09-02,,2026-10-02,Defense Department; ,Docket ID: DOD-2026-OS-1058,https://www.federalregister.gov/documents/2026/09/02/2026-17948/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17948.pdf,True
2026-17947,"Columbia Basin Hydropower; Notice of Intent To File License Application, Filing of Pre-Application Document (Pad), Commencement of Pre-Filing Process, and Scoping; Request for Comments on the Pad and Scoping Document, and Identification of Issues and Associated Study Requests",Notice,,2026-09-02,,,Energy Department; Federal Energy Regulatory Commission,Project No. 3295-013,https://www.federalregister.gov/documents/2026/09/02/2026-17947/columbia-basin-hydropower-notice-of-intent-to-file-license-application-filing-of-pre-application,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17947.pdf,True
2026-17946,"Columbia Basin Hydropower; Notice of Intent To File License Application, Filing of Pre-Application Document (Pad), Commencement of Pre-Filing Process, and Scoping; Request for Comments on the Pad and Scoping Document, and Identification of Issues and Associated Study Requests",Notice,,2026-09-02,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2849-017,https://www.federalregister.gov/documents/2026/09/02/2026-17946/columbia-basin-hydropower-notice-of-intent-to-file-license-application-filing-of-pre-application,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17946.pdf,True
2026-17945,"Columbia Basin Hydropower; Notice of Intent To File License Application, Filing of Pre-Application Document (Pad), Commencement of Pre-Filing Process, and Scoping; Request for Comments on the Pad and Scoping Document, and Identification of Issues and Associated Study Requests",Notice,,2026-09-02,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2840-024,https://www.federalregister.gov/documents/2026/09/02/2026-17945/columbia-basin-hydropower-notice-of-intent-to-file-license-application-filing-of-pre-application,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17945.pdf,True
2026-17944,Forza Pipeline LLC; Notice of Availability of the Environmental Assessment for the Proposed Forza Pipeline Project,Notice,,2026-09-02,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-34-000; Docket No. CP26-35-000,https://www.federalregister.gov/documents/2026/09/02/2026-17944/forza-pipeline-llc-notice-of-availability-of-the-environmental-assessment-for-the-proposed-forza,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17944.pdf,True
2026-17943,Combined Notice of Filings #1,Notice,,2026-09-02,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/09/02/2026-17943/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17943.pdf,True
2026-17942,Proposed Collection; Comment Request,Notice,60-Day information collection.,2026-09-02,,2026-11-02,Defense Department; ,Docket ID: DOD-2026-OS-1915,https://www.federalregister.gov/documents/2026/09/02/2026-17942/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17942.pdf,True
2026-17941,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-09-02,,2026-11-02,Defense Department; ,Docket ID: DOD-2026-OS-1916,https://www.federalregister.gov/documents/2026/09/02/2026-17941/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17941.pdf,True
2026-17940,"Safety Zone; Maumee River, Toledo, OH",Rule,Temporary final rule.,2026-09-02,2026-09-04,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-1081,https://www.federalregister.gov/documents/2026/09/02/2026-17940/safety-zone-maumee-river-toledo-oh,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17940.pdf,True
2026-17939,Exemption of Debt Obligations Issued by the European Union Under the Securities Exchange Act of 1934 for Purposes of Trading Futures Contracts on Those Securities,Proposed Rule,Proposed rule.,2026-09-02,2026-09-02,2026-11-02,Securities and Exchange Commission,Release No. 34-106225; File No. S7-2026-29,https://www.federalregister.gov/documents/2026/09/02/2026-17939/exemption-of-debt-obligations-issued-by-the-european-union-under-the-securities-exchange-act-of-1934,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17939.pdf,True
2026-17938,Endangered Species; File No. 21316,Notice,Notice; transfer and issuance of incidental take permit.,2026-09-02,2030-08-31,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF616,https://www.federalregister.gov/documents/2026/09/02/2026-17938/endangered-species-file-no-21316,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17938.pdf,True
2026-17937,National Register of Historic Places; Notification of Pending Nominations and Related Actions,Notice,Notice.,2026-09-02,,2026-09-17,Interior Department; National Park Service,"NPS-WASO-NRNHL-DTS#-43490; PPWOCRADI0, PCU00RP14.R50000",https://www.federalregister.gov/documents/2026/09/02/2026-17937/national-register-of-historic-places-notification-of-pending-nominations-and-related-actions,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17937.pdf,True
2026-17936,"Agency Information Collection Activities; Submission to the Office of Management and Budget; Endangered and Threatened Wildlife, Experimental Populations",Notice,Notice of information collection; request for comment.,2026-09-02,,2026-10-02,Interior Department; Fish and Wildlife Service,"Docket Nos. FWS-HQ-ES-2026-2741 (OMB Control Number 1018-0095) FXES11130900000-267-FF09E32000, FWS-HQ-ES-2026-2742 (OMB Control Number 1018-0197) FXES11130600000-267-FF06E00000, and FWS-HQ-ES-2026-2743 (OMB Control Number 1018-0199) FXES11130100000-267-FF",https://www.federalregister.gov/documents/2026/09/02/2026-17936/agency-information-collection-activities-submission-to-the-office-of-management-and-budget,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17936.pdf,True
2026-17935,Agency Information Collection Activities; Submission to the Office of Management and Budget; Non-Federal Oil and Gas Operations on National Wildlife Refuge System Lands,Notice,Notice of information collection; request for comment.,2026-09-02,,2026-10-02,Interior Department; Fish and Wildlife Service,Docket No. FWS-HQ-NWRS-2026-3631; OMB Control Number 1018-0162; FXRS12610900000-267-FF09R24000,https://www.federalregister.gov/documents/2026/09/02/2026-17935/agency-information-collection-activities-submission-to-the-office-of-management-and-budget,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17935.pdf,True
2026-17934,Interagency Marine Debris Coordinating Committee Meeting,Notice,Notice of open meeting.,2026-09-02,,,Commerce Department; National Oceanic and Atmospheric Administration,,https://www.federalregister.gov/documents/2026/09/02/2026-17934/interagency-marine-debris-coordinating-committee-meeting,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17934.pdf,True
2026-17933,Dental Composite Resin Devices and Dental Curing Lights-Premarket Notification (510(k)) Submissions Guidances; Guidances for Industry and Food and Drug Administration Staff; Availability,Notice,Notice of availability.,2026-09-02,,,Health and Human Services Department; Food and Drug Administration,Docket Nos. FDA-2024-D-2511 and FDA-2024-D-2512,https://www.federalregister.gov/documents/2026/09/02/2026-17933/dental-composite-resin-devices-and-dental-curing-lights-premarket-notification-510k-submissions,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17933.pdf,True
2026-17932,Issuance of Priority Review Voucher; Rare Pediatric Disease Product; GENGLYCOS (parisglasgene brecaparvovec-opnr),Notice,Notice.,2026-09-02,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-9547,https://www.federalregister.gov/documents/2026/09/02/2026-17932/issuance-of-priority-review-voucher-rare-pediatric-disease-product-genglycos-parisglasgene,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17932.pdf,True
2026-17931,Notice of Indirect Cost Rates,Notice,"Notice of indirect cost rates for the Damage Assessment, Remediation, and Restoration Program for fiscal year 2021.",2026-09-02,,,Commerce Department; National Oceanic and Atmospheric Administration,,https://www.federalregister.gov/documents/2026/09/02/2026-17931/notice-of-indirect-cost-rates,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17931.pdf,True
2026-17930,Notice of Request To Renew an Approved Information Collection: Generic Clearance for the Collection of Qualitative Feedback on Agency Service Delivery,Notice,Notice and request for comments.,2026-09-02,,2026-11-02,Agriculture Department; Food Safety and Inspection Service,Docket No. FSIS-2026-0166,https://www.federalregister.gov/documents/2026/09/02/2026-17930/notice-of-request-to-renew-an-approved-information-collection-generic-clearance-for-the-collection,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17930.pdf,True
2026-17929,Agency Information Collection Activities: Comment Request,Notice,Notice and request for comments.,2026-09-02,,2026-11-02,Agriculture Department; Economic Research Service,,https://www.federalregister.gov/documents/2026/09/02/2026-17929/agency-information-collection-activities-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17929.pdf,True
2026-17928,International Cooperation on Harmonisation of Technical Requirements for Registration of Veterinary Medicinal Products; Studies To Evaluate the Safety of Residues of Veterinary Drugs in Human Food: Genotoxicity Testing (Revision 2); Guidance for Industry; Availability,Notice,Notice of availability.,2026-09-02,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2000-D-0598,https://www.federalregister.gov/documents/2026/09/02/2026-17928/international-cooperation-on-harmonisation-of-technical-requirements-for-registration-of-veterinary,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17928.pdf,True
2026-17927,International Cooperation on Harmonisation of Technical Requirements for Registration of Veterinary Medicinal Products; Studies To Evaluate the Safety of Residues of Veterinary Drugs in Human Food: Reproduction Testing (Revision 1); Guidance for Industry; Availability,Notice,Notice of availability.,2026-09-02,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2000-D-0784,https://www.federalregister.gov/documents/2026/09/02/2026-17927/international-cooperation-on-harmonisation-of-technical-requirements-for-registration-of-veterinary,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17927.pdf,True
2026-17926,Heightened Import Disclosures for Supply Chain Visibility,Proposed Rule,Advance notice of proposed rulemaking.,2026-09-02,,2026-12-01,Homeland Security Department; U.S. Customs and Border Protection,Docket No. USCBP-2026-1058,https://www.federalregister.gov/documents/2026/09/02/2026-17926/heightened-import-disclosures-for-supply-chain-visibility,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17926.pdf,True
2026-17925,"Notice of Conforming Amendments to Product Exclusions: China's Acts, Policies, and Practices Related to Technology Transfer, Intellectual Property, and Innovation",Notice,Notice.,2026-09-02,2026-07-01,,"Trade Representative, Office of United States",,https://www.federalregister.gov/documents/2026/09/02/2026-17925/notice-of-conforming-amendments-to-product-exclusions-chinas-acts-policies-and-practices-related-to,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17925.pdf,True
2026-17923,Notice of Submission of Charter for the Reestablishment of the Global Justice Information Sharing Initiative Advisory Committee,Notice,Notice of committee reestablishment.,2026-09-02,,,Justice Department; Justice Programs Office,OJP Docket No. 1839,https://www.federalregister.gov/documents/2026/09/02/2026-17923/notice-of-submission-of-charter-for-the-reestablishment-of-the-global-justice-information-sharing,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17923.pdf,True
2026-17922,Sunshine Act Meetings,Notice,,2026-09-02,,,Marine Mammal Commission,,https://www.federalregister.gov/documents/2026/09/02/2026-17922/sunshine-act-meetings,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17922.pdf,True
2026-17921,"Product Change-Priority Mail Express, Priority Mail, and USPS Ground Advantage Negotiated Service Agreements; Priority Mail, and USPS Ground Advantage Negotiated Service Agreements",Notice,Notice.,2026-09-02,,,Postal Service,,https://www.federalregister.gov/documents/2026/09/02/2026-17921/product-change-priority-mail-express-priority-mail-and-usps-ground-advantage-negotiated-service,https://www.govinfo.gov/content/pkg/FR-2026-09-02/pdf/2026-17921.pdf,True
