document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-14360,Gulf Fishery Management Council; Public Meeting,Notice,Notice of a public meeting.,2026-07-16,,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF865,https://www.federalregister.gov/documents/2026/07/16/2026-14360/gulf-fishery-management-council-public-meeting,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14360.pdf,True
2026-14359,Medicaid and Children's Health Insurance Program (CHIP) Generic Information Collection Activities: Proposed Collection; Comment Request,Notice,Notice.,2026-07-16,,2026-07-30,Health and Human Services Department; Centers for Medicare & Medicaid Services,"Document Identifiers: CMS-10398 #17, #34 and #95 and CMS-10434 #15, #22, #26, and #47",https://www.federalregister.gov/documents/2026/07/16/2026-14359/medicaid-and-childrens-health-insurance-program-chip-generic-information-collection-activities,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14359.pdf,True
2026-14358,Request for Information; Clinical Laboratory Improvement Amendments of 1988 (CLIA) Regulations,Proposed Rule,Request for information.,2026-07-16,,2026-09-14,Health and Human Services Department; Centers for Medicare & Medicaid Services,CMS-3485-NC,https://www.federalregister.gov/documents/2026/07/16/2026-14358/request-for-information-clinical-laboratory-improvement-amendments-of-1988-clia-regulations,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14358.pdf,True
2026-14357,New England Fishery Management Council; Public Meeting,Notice,Notice of public meeting.,2026-07-16,,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF876,https://www.federalregister.gov/documents/2026/07/16/2026-14357/new-england-fishery-management-council-public-meeting,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14357.pdf,True
2026-14356,Advisory Committee Charter Renewal,Notice,Notice of advisory committee charter renewal.,2026-07-16,,,Small Business Administration,,https://www.federalregister.gov/documents/2026/07/16/2026-14356/advisory-committee-charter-renewal,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14356.pdf,True
2026-14355,Certain Convertible Child Highchairs; Notice of Institution of Investigation,Notice,Notice.,2026-07-16,,,International Trade Commission,Investigation No. 337-TA-1510,https://www.federalregister.gov/documents/2026/07/16/2026-14355/certain-convertible-child-highchairs-notice-of-institution-of-investigation,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14355.pdf,True
2026-14354,Presidential Declaration of a Major Disaster for Public Assistance Only for the State of Missouri,Notice,Notice.,2026-07-16,,,Small Business Administration,Disaster Declaration #21698 and #21699; MISSOURI Disaster Number MO-20030,https://www.federalregister.gov/documents/2026/07/16/2026-14354/presidential-declaration-of-a-major-disaster-for-public-assistance-only-for-the-state-of-missouri,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14354.pdf,True
2026-14352,New Postal Products,Notice,Notice.,2026-07-16,,2026-07-21,Postal Regulatory Commission,Docket Nos. K2026-125; MC2026-299 and K2026-296; MC2026-302 and K2026-298; MC2026-303 and K2026-299; MC2026-304 and K2026-300,https://www.federalregister.gov/documents/2026/07/16/2026-14352/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14352.pdf,True
2026-14351,"Polytetramethylene Ether Glycol from China, South Korea, Taiwan, and Vietnam; Determinations",Notice,,2026-07-16,,,International Trade Commission,Investigation Nos. 731-TA-1782-1785 (Preliminary),https://www.federalregister.gov/documents/2026/07/16/2026-14351/polytetramethylene-ether-glycol-from-china-south-korea-taiwan-and-vietnam-determinations,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14351.pdf,True
2026-14350,"Agency Information Collection Activities; Renewal of an Approved Information Collection: Inspection, Repair and Maintenance",Notice,Notice and request for comments.,2026-07-16,,2026-09-14,Transportation Department; Federal Motor Carrier Safety Administration,Docket No. FMCSA-2026-1553,https://www.federalregister.gov/documents/2026/07/16/2026-14350/agency-information-collection-activities-renewal-of-an-approved-information-collection-inspection,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14350.pdf,True
2026-14349,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Grazing Management: Range Improvement Agreements and Permits Materials,Notice,Notice of information collection; request for comment.,2026-07-16,,2026-08-17,Interior Department; Land Management Bureau,"A2407-014-004-065516, #O2509-014-004-125222; 267.LLHQ220000.L10200000.PK0000",https://www.federalregister.gov/documents/2026/07/16/2026-14349/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-for,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14349.pdf,True
2026-14347,Government Owned Invention Available for License: Method of Manufacturing Papilloma Infiltrating Lymphocyte (PIL) Cell Therapy Products as a Treatment for Patients With Chronic Viral Infection(s),Notice,Notice.,2026-07-16,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/07/16/2026-14347/government-owned-invention-available-for-license-method-of-manufacturing-papilloma-infiltrating,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14347.pdf,True
2026-14346,Government Owned Invention Available for License: Selective Expansion of Engineered TCR-T Cells for Use in Adoptive Cell Immunotherapy,Notice,Notice.,2026-07-16,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/07/16/2026-14346/government-owned-invention-available-for-license-selective-expansion-of-engineered-tcr-t-cells-for,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14346.pdf,True
2026-14345,"United States of America, et al. v. RealPage, Inc., et al.; Proposed Final Judgment and Competitive Impact Statement",Notice,,2026-07-16,,,Justice Department; Antitrust Division,,https://www.federalregister.gov/documents/2026/07/16/2026-14345/united-states-of-america-et-al-v-realpage-inc-et-al-proposed-final-judgment-and-competitive-impact,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14345.pdf,True
2026-14344,Government Owned Invention Available for License: Chimeric Antigen Receptors Targeting the Gamma Delta (γδ) T-Cell Receptor,Notice,Notice.,2026-07-16,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/07/16/2026-14344/government-owned-invention-available-for-license-chimeric-antigen-receptors-targeting-the-gamma,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14344.pdf,True
2026-14343,Center for Scientific Review; Notice of Closed Meetings,Notice,,2026-07-16,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/07/16/2026-14343/center-for-scientific-review-notice-of-closed-meetings,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14343.pdf,True
2026-14342,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Alaska Native Vietnam-Era Veterans Allotments,Notice,Notice of Information Collection; request for comment.,2026-07-16,,2026-08-17,Interior Department; Land Management Bureau,"A2407-014-004-065516, #O2509-014-004-125222; LLAK980200 L14100000.HM0000 234",https://www.federalregister.gov/documents/2026/07/16/2026-14342/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-for,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14342.pdf,True
2026-14341,"Modernizing Reactor Licensing, Safety Oversight, and Siting Practices",Proposed Rule,Proposed rule and guidance; request for comment.,2026-07-16,,2026-08-31,Nuclear Regulatory Commission,NRC-2025-0975,https://www.federalregister.gov/documents/2026/07/16/2026-14341/modernizing-reactor-licensing-safety-oversight-and-siting-practices,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14341.pdf,True
2026-14340,"Kammer Juniata Transmission, LLC; Notice of Institution of Section 206 Proceeding and Refund Effective Date",Notice,,2026-07-16,,,Energy Department; Federal Energy Regulatory Commission,Docket No. EL26-81-000,https://www.federalregister.gov/documents/2026/07/16/2026-14340/kammer-juniata-transmission-llc-notice-of-institution-of-section-206-proceeding-and-refund-effective,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14340.pdf,True
2026-14339,Combined Notice of Filings,Notice,,2026-07-16,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/16/2026-14339/combined-notice-of-filings,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14339.pdf,True
2026-14338,Combined Notice of Filings #1,Notice,,2026-07-16,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/16/2026-14338/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14338.pdf,True
2026-14337,Deepwater Port License Application: Blue Marlin Offshore Port Project-Final Public Hearing,Notice,Notice of final public hearing.,2026-07-16,,,Transportation Department; Maritime Administration,Docket No. MARAD-2020-0127,https://www.federalregister.gov/documents/2026/07/16/2026-14337/deepwater-port-license-application-blue-marlin-offshore-port-project-final-public-hearing,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14337.pdf,True
2026-14336,Deepwater Port License Application: Blue Marlin Offshore Port Project-Final Environmental Impact Statement,Notice,Notice of availability; final environmental impact statement.,2026-07-16,,,Transportation Department; Maritime Administration,Docket No. MARAD-2020-0127,https://www.federalregister.gov/documents/2026/07/16/2026-14336/deepwater-port-license-application-blue-marlin-offshore-port-project-final-environmental-impact,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14336.pdf,True
2026-14335,Massachusetts Bay Transportation Authority's Request To Amend its Positive Train Control System,Notice,Notice of availability and request for comments.,2026-07-16,,2026-08-05,Transportation Department; Federal Railroad Administration,Docket No. FRA-2010-0030,https://www.federalregister.gov/documents/2026/07/16/2026-14335/massachusetts-bay-transportation-authoritys-request-to-amend-its-positive-train-control-system,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14335.pdf,True
2026-14333,Financial Assistance Regulations-Conflict of Interest and Conflict of Commitment Policy Requirements,Rule,Final rule.,2026-07-16,2026-08-17,,Energy Department,DOE-HQ-2024-0029,https://www.federalregister.gov/documents/2026/07/16/2026-14333/financial-assistance-regulations-conflict-of-interest-and-conflict-of-commitment-policy-requirements,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14333.pdf,True
2026-14332,National Register of Historic Places; Notification of Pending Nominations and Related Actions,Notice,Notice.,2026-07-16,,2026-07-31,Interior Department; National Park Service,"NPS-WASO-NRNHL-DTS#-43244; PPWOCRADI0, PCU00RP14.R50000",https://www.federalregister.gov/documents/2026/07/16/2026-14332/national-register-of-historic-places-notification-of-pending-nominations-and-related-actions,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14332.pdf,True
2026-14331,Administrative Declaration of a Disaster for the State of Illinois,Notice,Notice.,2026-07-16,,,Small Business Administration,Disaster Declaration #21681 and #21682; Illinois Disaster Number IL-20027,https://www.federalregister.gov/documents/2026/07/16/2026-14331/administrative-declaration-of-a-disaster-for-the-state-of-illinois,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14331.pdf,True
2026-14330,Approval and Promulgation of State Plan (Negative Declaration) for Designated Facilities and Pollutants; Nebraska; Commercial and Industrial Solid Waste Incineration Units,Rule,Direct final rule.,2026-07-16,2026-09-14,2026-08-17,Environmental Protection Agency,EPA-R07-OAR-2026-4952; FRL-13457-02-R7,https://www.federalregister.gov/documents/2026/07/16/2026-14330/approval-and-promulgation-of-state-plan-negative-declaration-for-designated-facilities-and,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14330.pdf,True
2026-14329,Approval and Promulgation of State Plan (Negative Declaration) for Designated Facilities and Pollutants; Nebraska; Commercial and Industrial Solid Waste Incineration Units,Proposed Rule,Proposed rule.,2026-07-16,,2026-08-17,Environmental Protection Agency,EPA-R07-OAR-2026-4952; FRL-13457-01-R7,https://www.federalregister.gov/documents/2026/07/16/2026-14329/approval-and-promulgation-of-state-plan-negative-declaration-for-designated-facilities-and,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14329.pdf,True
2026-14328,Notice of Petition for Waiver of Compliance,Notice,Notice.,2026-07-16,,2026-09-14,Transportation Department; Federal Railroad Administration,Docket Number FRA-2026-1651,https://www.federalregister.gov/documents/2026/07/16/2026-14328/notice-of-petition-for-waiver-of-compliance,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14328.pdf,True
2026-14327,Medicare and Medicaid Programs; CY 2027 Payment Policies Under the Physician Fee Schedule and Other Changes to Part B Payment and Coverage Policies; Medicare Shared Savings Program Requirements; and Medicare Prescription Drug Inflation Rebate Program,Proposed Rule,Proposed rule.,2026-07-16,,2026-09-14,Health and Human Services Department; Centers for Medicare & Medicaid Services,CMS-1848-P,https://www.federalregister.gov/documents/2026/07/16/2026-14327/medicare-and-medicaid-programs-cy-2027-payment-policies-under-the-physician-fee-schedule-and-other,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14327.pdf,True
2026-14326,Air Plan Approval; Pennsylvania; Interim Final Determination To Stay and Defer Sanctions Related to Reasonably Available Control Technology Requirements (RACT) for Volatile Organic Compounds (VOC) Control Technique Guidelines (CTG) Under the 2008 Ozone National Ambient Air Quality Standards (NAAQS),Rule,Interim final determination.,2026-07-16,2026-07-16,2026-08-17,Environmental Protection Agency,EPA-R03-OAR-2026-3764; FRL-13384-01-R3,https://www.federalregister.gov/documents/2026/07/16/2026-14326/air-plan-approval-pennsylvania-interim-final-determination-to-stay-and-defer-sanctions-related-to,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14326.pdf,True
2026-14325,Air Plan Approval; Pennsylvania; Reasonably Available Control Technology (RACT) for Volatile Organic Compounds (VOC) Control Technique Guidelines (CTG) Under the 2008 and 2015 Ozone National Ambient Air Quality Standards (NAAQS),Proposed Rule,Proposed rule.,2026-07-16,,2026-08-17,Environmental Protection Agency,EPA-R03-OAR-2026-3764; FRL-13384-02-R3,https://www.federalregister.gov/documents/2026/07/16/2026-14325/air-plan-approval-pennsylvania-reasonably-available-control-technology-ract-for-volatile-organic,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14325.pdf,True
2026-14324,Notice of Petition for Amendment of Waiver of Compliance,Notice,Notice.,2026-07-16,,2026-09-14,Transportation Department; Federal Railroad Administration,Docket Number FRA-2009-0078,https://www.federalregister.gov/documents/2026/07/16/2026-14324/notice-of-petition-for-amendment-of-waiver-of-compliance,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14324.pdf,True
2026-14323,"Notice of Request for Revision to and Extension of Approval of an Information Collection; Citrus Canker, Citrus Greening, and Asian Citrus Psyllid; Quarantine and Interstate Movement Regulations",Notice,Revision to and extension of approval of an information collection; comment request.,2026-07-16,,2026-09-14,Agriculture Department; Animal and Plant Health Inspection Service,Docket No. APHIS-2026-0826,https://www.federalregister.gov/documents/2026/07/16/2026-14323/notice-of-request-for-revision-to-and-extension-of-approval-of-an-information-collection-citrus,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14323.pdf,True
2026-14322,Air Plan Approval; Iowa; Revisions to Iowa Air Quality Regulations,Rule,Final rule.,2026-07-16,2026-08-17,,Environmental Protection Agency,EPA-R07-OAR-2026-1156; FRL-13242-02-R7,https://www.federalregister.gov/documents/2026/07/16/2026-14322/air-plan-approval-iowa-revisions-to-iowa-air-quality-regulations,https://www.govinfo.gov/content/pkg/FR-2026-07-16/pdf/2026-14322.pdf,True
