document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-14504,"Information Collection: NRC Form 361, Reactor Plant Event Notification Worksheet; NRC Form 361A, Fuel Cycle and Materials Event Notification Worksheet; NRC Form 361N, Non-Power Reactor (NPR) Event Notification Worksheet; NRC Form 361S, Plant Event Notification Worksheet",Notice,Notice of submission to the Office of Management and Budget; request for comment.,2026-07-17,,2026-08-17,Nuclear Regulatory Commission,NRC-2025-0874,https://www.federalregister.gov/documents/2026/07/17/2026-14504/information-collection-nrc-form-361-reactor-plant-event-notification-worksheet-nrc-form-361a-fuel,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14504.pdf,True
2026-14503,Pipeline Safety: Joint Meeting of the Gas and Liquid Pipeline Advisory Committees,Notice,Notice of advisory committee meeting.,2026-07-17,,,Transportation Department; Pipeline and Hazardous Materials Safety Administration,Docket No. PHMSA-2026-1156,https://www.federalregister.gov/documents/2026/07/17/2026-14503/pipeline-safety-joint-meeting-of-the-gas-and-liquid-pipeline-advisory-committees,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14503.pdf,True
2026-14502,Magnuson-Stevens Act Provisions; General Provisions for Domestic Fisheries; Application for Exempted Fishing Permits,Notice,Notice; request for comments.,2026-07-17,,2026-08-03,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF872,https://www.federalregister.gov/documents/2026/07/17/2026-14502/magnuson-stevens-act-provisions-general-provisions-for-domestic-fisheries-application-for-exempted,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14502.pdf,True
2026-14501,Safety Zones; Annual Events in the Captain of the Port Eastern Great Lakes Zone,Rule,Final rule.,2026-07-17,2026-08-17,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0150,https://www.federalregister.gov/documents/2026/07/17/2026-14501/safety-zones-annual-events-in-the-captain-of-the-port-eastern-great-lakes-zone,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14501.pdf,True
2026-14500,"Special Local Regulation; Cayuga Lake, Ithaca, NY",Rule,Temporary final rule.,2026-07-17,2026-08-08,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0815,https://www.federalregister.gov/documents/2026/07/17/2026-14500/special-local-regulation-cayuga-lake-ithaca-ny,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14500.pdf,True
2026-14499,30-Day Notice of Proposed Information Collection: Crisis Assistance Request Form,Notice,Notice of request for public comment and submission to OMB of proposed collection of information.,2026-07-17,,2026-08-17,State Department,Public Notice 13068,https://www.federalregister.gov/documents/2026/07/17/2026-14499/30-day-notice-of-proposed-information-collection-crisis-assistance-request-form,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14499.pdf,True
2026-14498,"Stationary and Portable Air Compressors From the People's Republic of China, Malaysia, and the Socialist Republic of Vietnam: Postponement of Preliminary Determinations in Countervailing Duty Investigations",Notice,,2026-07-17,,,Commerce Department; International Trade Administration,"C-570-233, C-557-837, C-552-857",https://www.federalregister.gov/documents/2026/07/17/2026-14498/stationary-and-portable-air-compressors-from-the-peoples-republic-of-china-malaysia-and-the,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14498.pdf,True
2026-14497,Information Collection Being Submitted for Review and Approval to Office of Management and Budget,Notice,Notice; request for comments.,2026-07-17,,2026-08-17,Federal Communications Commission,"OMB 3060-0149, OMB 3060-0741; FR ID 357063",https://www.federalregister.gov/documents/2026/07/17/2026-14497/information-collection-being-submitted-for-review-and-approval-to-office-of-management-and-budget,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14497.pdf,True
2026-14496,Information Collection Being Reviewed by the Federal Communications Commission Delegated Authority,Notice,Notice; request for comments.,2026-07-17,,2026-09-15,Federal Communications Commission,OMB 3060-1168; FR ID 356890,https://www.federalregister.gov/documents/2026/07/17/2026-14496/information-collection-being-reviewed-by-the-federal-communications-commission-delegated-authority,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14496.pdf,True
2026-14495,Information Collection Being Submitted for Review and Approval to Office of Management and Budget,Notice,Notice; request for comments.,2026-07-17,,2026-08-17,Federal Communications Commission,OMB 3060-0298; FR ID 356438,https://www.federalregister.gov/documents/2026/07/17/2026-14495/information-collection-being-submitted-for-review-and-approval-to-office-of-management-and-budget,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14495.pdf,True
2026-14494,Information Collections Being Submitted for Review and Approval to Office of Management and Budget,Notice,Notice; request for comments.,2026-07-17,,2026-08-17,Federal Communications Commission,"OMB 3060-0027, OMB 3060-0029; FR ID 356218",https://www.federalregister.gov/documents/2026/07/17/2026-14494/information-collections-being-submitted-for-review-and-approval-to-office-of-management-and-budget,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14494.pdf,True
2026-14493,Meeting of the Advisory Committee on Audit and Financial Management,Notice,Notice of Federal advisory committee meeting.,2026-07-17,,,Small Business Administration,,https://www.federalregister.gov/documents/2026/07/17/2026-14493/meeting-of-the-advisory-committee-on-audit-and-financial-management,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14493.pdf,True
2026-14492,Endangered and Threatened Wildlife and Plants; Reclassification of the Razorback Sucker From Endangered to Threatened With a Section 4(d) Rule,Rule,Final rule.,2026-07-17,2026-08-17,,Interior Department; Fish and Wildlife Service,Docket No. FWS-R6-ES-2020-0057; FXES1111090FEDR-245-FF09E21000,https://www.federalregister.gov/documents/2026/07/17/2026-14492/endangered-and-threatened-wildlife-and-plants-reclassification-of-the-razorback-sucker-from,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14492.pdf,True
2026-14491,"Stationary and Portable Air Compressors From the People's Republic of China, Malaysia, and the Socialist Republic of Vietnam: Postponement of Preliminary Determinations in the Less-Than-Fair-Value Investigations",Notice,,2026-07-17,,,Commerce Department; International Trade Administration,"A-570-232, A-557-836, A-552-856",https://www.federalregister.gov/documents/2026/07/17/2026-14491/stationary-and-portable-air-compressors-from-the-peoples-republic-of-china-malaysia-and-the,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14491.pdf,True
2026-14490,Billing Procedures for Annual Charges for the Costs of Other Federal Agencies for Administering Part I of the Federal Power Act; Notice Reporting Costs for Other Federal Agencies' Administrative Annual Charges for Fiscal Year 2025,Notice,,2026-07-17,,,Energy Department; Federal Energy Regulatory Commission,Docket No. AD26-3-000,https://www.federalregister.gov/documents/2026/07/17/2026-14490/billing-procedures-for-annual-charges-for-the-costs-of-other-federal-agencies-for-administering-part,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14490.pdf,True
2026-14489,"Cibola Renewables, LLC; Notice of Preliminary Determination of a Qualifying Conduit Hydropower Facility and Soliciting Comments and Motions To Intervene",Notice,,2026-07-17,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CD26-4-000,https://www.federalregister.gov/documents/2026/07/17/2026-14489/cibola-renewables-llc-notice-of-preliminary-determination-of-a-qualifying-conduit-hydropower,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14489.pdf,True
2026-14488,"Guardian Pipeline, LLC; Notice of Application and Establishing Intervention Deadline",Notice,,2026-07-17,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-548-000,https://www.federalregister.gov/documents/2026/07/17/2026-14488/guardian-pipeline-llc-notice-of-application-and-establishing-intervention-deadline,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14488.pdf,True
2026-14487,"Northern Illinois Hydropower, LLC; Notice of Availability of Environmental Assessment",Notice,,2026-07-17,,,Energy Department; Federal Energy Regulatory Commission,Project No. 12626-006,https://www.federalregister.gov/documents/2026/07/17/2026-14487/northern-illinois-hydropower-llc-notice-of-availability-of-environmental-assessment,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14487.pdf,True
2026-14486,"Request Notice: Use of Foreign-Built Small Passenger Vessel in United States Coastwise Trade, S/V THUNDERBOLT",Notice,Notice and request for comments.,2026-07-17,,2026-08-17,Transportation Department; Maritime Administration,Docket No. MARAD-2026-1090,https://www.federalregister.gov/documents/2026/07/17/2026-14486/request-notice-use-of-foreign-built-small-passenger-vessel-in-united-states-coastwise-trade-sv,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14486.pdf,True
2026-14485,"Request Notice: Use of Foreign-Built Small Passenger Vessel in United States Coastwise Trade, S/V TEXAS CORSAIR",Notice,Notice and request for comments.,2026-07-17,,2026-08-17,Transportation Department; Maritime Administration,Docket No. MARAD-2026-1091,https://www.federalregister.gov/documents/2026/07/17/2026-14485/request-notice-use-of-foreign-built-small-passenger-vessel-in-united-states-coastwise-trade-sv-texas,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14485.pdf,True
2026-14484,"Request Notice: Use of Foreign-Built Small Passenger Vessel in United States Coastwise Trade, M/V RUSH HOUR",Notice,Notice and request for comments.,2026-07-17,,2026-08-17,Transportation Department; Maritime Administration,Docket No. MARAD-2026-1092,https://www.federalregister.gov/documents/2026/07/17/2026-14484/request-notice-use-of-foreign-built-small-passenger-vessel-in-united-states-coastwise-trade-mv-rush,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14484.pdf,True
2026-14483,"Request Notice: Use of Foreign-Built Small Passenger Vessel in United States Coastwise Trade, S/V PIRATE CAT",Notice,Notice and request for comments.,2026-07-17,,2026-08-17,Transportation Department; Maritime Administration,Docket No. MARAD-2026-1093,https://www.federalregister.gov/documents/2026/07/17/2026-14483/request-notice-use-of-foreign-built-small-passenger-vessel-in-united-states-coastwise-trade-sv,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14483.pdf,True
2026-14482,"Request Notice: Use of Foreign-Built Small Passenger Vessel in United States Coastwise Trade, M/V MAMBO",Notice,Notice and request for comments.,2026-07-17,,2026-08-17,Transportation Department; Maritime Administration,Docket No. MARAD-2026-1094,https://www.federalregister.gov/documents/2026/07/17/2026-14482/request-notice-use-of-foreign-built-small-passenger-vessel-in-united-states-coastwise-trade-mv-mambo,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14482.pdf,True
2026-14481,Airworthiness Directives; Bell Textron Canada Limited Helicopters,Rule,Final rule.,2026-07-17,2026-08-21,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2025-3436; Project Identifier MCAI-2024-00314-R; Amendment 39-23408; AD 2026-14-07,https://www.federalregister.gov/documents/2026/07/17/2026-14481/airworthiness-directives-bell-textron-canada-limited-helicopters,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14481.pdf,True
2026-14480,Notice of Availability of Outer Continental Shelf Official Protraction Diagrams,Notice,Notice of availability.,2026-07-17,,,Interior Department; Ocean Energy Management Bureau,Docket No. BOEM-2026-0331,https://www.federalregister.gov/documents/2026/07/17/2026-14480/notice-of-availability-of-outer-continental-shelf-official-protraction-diagrams,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14480.pdf,True
2026-14479,Notice of Availability of the Proposed Leasing Notice for the American Samoa Outer Continental Shelf Pacific Mineral Lease Sale 1 (PACM-1),Notice,Notice of availability.,2026-07-17,,,Interior Department; Ocean Energy Management Bureau,Docket No. BOEM-2026-0331,https://www.federalregister.gov/documents/2026/07/17/2026-14479/notice-of-availability-of-the-proposed-leasing-notice-for-the-american-samoa-outer-continental-shelf,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14479.pdf,True
2026-14478,Airworthiness Directives; General Electric Company Engines,Rule,Final rule.,2026-07-17,2026-08-21,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-2717; Project Identifier AD-2025-01668-E; Amendment 39-23404; AD 2026-14-03,https://www.federalregister.gov/documents/2026/07/17/2026-14478/airworthiness-directives-general-electric-company-engines,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14478.pdf,True
2026-14477,Notice of OFAC Sanctions Action,Notice,Notice.,2026-07-17,,,Treasury Department; Foreign Assets Control Office,,https://www.federalregister.gov/documents/2026/07/17/2026-14477/notice-of-ofac-sanctions-action,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14477.pdf,True
2026-14476,"Agency Information Collection Activities: Proposed Collection: Public Comment Request; Information Collection Request Title: National Practitioner Data Bank for Adverse Information on Physicians and Other Health Care Practitioners-45 CFR Part 60 Regulations and Forms, OMB No. 0906-0081-Revision",Notice,Notice.,2026-07-17,,2026-09-15,Health and Human Services Department; Health Resources and Services Administration,,https://www.federalregister.gov/documents/2026/07/17/2026-14476/agency-information-collection-activities-proposed-collection-public-comment-request-information,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14476.pdf,True
2026-14475,National Center for Complementary & Integrative Health; Notice of Meeting,Notice,,2026-07-17,,,Health and Human Services Department; National Institutes of Health,,https://www.federalregister.gov/documents/2026/07/17/2026-14475/national-center-for-complementary-and-integrative-health-notice-of-meeting,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14475.pdf,True
2026-14474,Mid-Atlantic Fishery Management Council (MAFMC); Public Meeting,Notice,Notice of public meeting.,2026-07-17,,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF869,https://www.federalregister.gov/documents/2026/07/17/2026-14474/mid-atlantic-fishery-management-council-mafmc-public-meeting,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14474.pdf,True
2026-14473,Notice of Final Federal Agency Actions on the State Route (SR) 361 Realignment Project in Nevada,Notice,Notice of limitation on claims for judicial review of actions by FHWA and other Federal agencies.,2026-07-17,,,Transportation Department; Federal Highway Administration,,https://www.federalregister.gov/documents/2026/07/17/2026-14473/notice-of-final-federal-agency-actions-on-the-state-route-sr-361-realignment-project-in-nevada,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14473.pdf,True
2026-14472,Environmental Impact Statements; Notice of Availability,Notice,,2026-07-17,,,Environmental Protection Agency,FRL OPRM-FAD-231,https://www.federalregister.gov/documents/2026/07/17/2026-14472/environmental-impact-statements-notice-of-availability,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14472.pdf,True
2026-14471,"Establishment of Class E Airspace; Peoria, IL",Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-07-17,,2026-08-31,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-8054; Airspace Docket No. 26-AGL-15,https://www.federalregister.gov/documents/2026/07/17/2026-14471/establishment-of-class-e-airspace-peoria-il,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14471.pdf,True
2026-14470,"Hydrofluorocarbon Blends From the People's Republic of China: Preliminary Results and Rescission, in Part, of Antidumping Duty Administrative Review; 2024-2025",Notice,,2026-07-17,,,Commerce Department; International Trade Administration,A-570-028,https://www.federalregister.gov/documents/2026/07/17/2026-14470/hydrofluorocarbon-blends-from-the-peoples-republic-of-china-preliminary-results-and-rescission-in,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14470.pdf,True
2026-14469,Name of Information Collection: Software Catalog,Notice,Revision of a currently approved collection.,2026-07-17,,2026-08-17,National Aeronautics and Space Administration,NASA Document Number: 26-038,https://www.federalregister.gov/documents/2026/07/17/2026-14469/name-of-information-collection-software-catalog,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14469.pdf,True
2026-14468,Commercial Driver's License; Electronic Logging Device Requirements: Diamond Excursions Ladies Edition d/b/a Project GAP; Application for Exemptions,Notice,Notice of final disposition; denial of application for exemptions.,2026-07-17,,,Transportation Department; Federal Motor Carrier Safety Administration,Docket No. FMCSA-2025-0524,https://www.federalregister.gov/documents/2026/07/17/2026-14468/commercial-drivers-license-electronic-logging-device-requirements-diamond-excursions-ladies-edition,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14468.pdf,True
2026-14467,New Postal Products,Notice,Notice.,2026-07-17,,2026-07-22,Postal Regulatory Commission,Docket Nos. K2026-166; MC2026-305 and K2026-301,https://www.federalregister.gov/documents/2026/07/17/2026-14467/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14467.pdf,True
2026-14466,Records Governing Off-the-Record Communications; Public Notice,Notice,,2026-07-17,,,Energy Department; Federal Energy Regulatory Commission,Docket No. RM98-1-000,https://www.federalregister.gov/documents/2026/07/17/2026-14466/records-governing-off-the-record-communications-public-notice,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14466.pdf,True
2026-14465,Combined Notice of Filings,Notice,,2026-07-17,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/17/2026-14465/combined-notice-of-filings,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14465.pdf,True
2026-14464,Combined Notice of Filings #2,Notice,,2026-07-17,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/17/2026-14464/combined-notice-of-filings-2,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14464.pdf,True
2026-14463,Combined Notice of Filings #1,Notice,,2026-07-17,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/17/2026-14463/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14463.pdf,True
2026-14462,Agency Information Collection Activities; Proposed eCollection eComments Requested; Revision of a Previously Approved Collection; Electronic Applications for the Attorney General's Honors Program and the Summer Law Intern Program (HP/SLIP),Notice,30-Day notice.,2026-07-17,,2026-08-17,Justice Department,OMB Number 1105-0030,https://www.federalregister.gov/documents/2026/07/17/2026-14462/agency-information-collection-activities-proposed-ecollection-ecomments-requested-revision-of-a,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14462.pdf,True
2026-14461,Implementing Voluntary Agreements Under the Defense Production Act,Rule,Final rule.,2026-07-17,2026-07-17,,Energy Department,DOE-HQ-2025-0175,https://www.federalregister.gov/documents/2026/07/17/2026-14461/implementing-voluntary-agreements-under-the-defense-production-act,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14461.pdf,True
2026-14460,"Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Alaska License Limitation Program for Groundfish, Crab, and Scallops",Notice,,2026-07-17,,,Commerce Department; National Oceanic and Atmospheric Administration,,https://www.federalregister.gov/documents/2026/07/17/2026-14460/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14460.pdf,True
2026-14459,Release of Draft Integrated Science Assessment To Support the Review of the Primary National Ambient Air Quality Standards for Oxides of Nitrogen,Notice,Notice of availability.,2026-07-17,,2026-09-15,Environmental Protection Agency,EPA-HQ-OAR-2023-0317; FRL-11157-04-OAR,https://www.federalregister.gov/documents/2026/07/17/2026-14459/release-of-draft-integrated-science-assessment-to-support-the-review-of-the-primary-national-ambient,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14459.pdf,True
2026-14458,Notice of OFAC Sanctions Action,Notice,Notice.,2026-07-17,,,Treasury Department; Foreign Assets Control Office,,https://www.federalregister.gov/documents/2026/07/17/2026-14458/notice-of-ofac-sanctions-action,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14458.pdf,True
2026-14457,Final Evaluation Findings of Five State Coastal Management Programs and Seven National Estuarine Research Reserves,Notice,Notice of availability.,2026-07-17,,,Commerce Department; National Oceanic and Atmospheric Administration,,https://www.federalregister.gov/documents/2026/07/17/2026-14457/final-evaluation-findings-of-five-state-coastal-management-programs-and-seven-national-estuarine,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14457.pdf,True
2026-14456,Evaluation of Mission-Aransas National Estuarine Research Reserve; Notice of Public Meeting; Request for Comments,Notice,Notice of public meeting; opportunity to comment.,2026-07-17,,2026-09-14,Commerce Department; National Oceanic and Atmospheric Administration,,https://www.federalregister.gov/documents/2026/07/17/2026-14456/evaluation-of-mission-aransas-national-estuarine-research-reserve-notice-of-public-meeting-request,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14456.pdf,True
2026-14455,Export Fruit Acts; Notice of Request for Renewal of a Recordkeeping Burden,Notice,Notice and request for comment.,2026-07-17,,2026-09-15,Agriculture Department; Agricultural Marketing Service,Doc No. AMS-SC-26-0991,https://www.federalregister.gov/documents/2026/07/17/2026-14455/export-fruit-acts-notice-of-request-for-renewal-of-a-recordkeeping-burden,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14455.pdf,True
2026-14451,Endangered and Threatened Species; Take of Anadromous Fish,Notice,Notice of availability.,2026-07-17,,2026-08-17,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF850,https://www.federalregister.gov/documents/2026/07/17/2026-14451/endangered-and-threatened-species-take-of-anadromous-fish,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14451.pdf,True
2026-14450,Endangered and Threatened Wildlife and Plants; Grizzly Bear Listing on the List of Endangered and Threatened Wildlife With a Revised Section 4(d) Rule; Proposed Revision of the Protective Regulations Under Section 4(d),Proposed Rule,Supplemental notice of proposed rulemaking; revised proposed protective regulations under section 4(d); reopening of comment period.,2026-07-17,,2026-08-17,Interior Department; Fish and Wildlife Service,Docket No. FWS-R6-ES-2024-0186; FXES1111090FEDR-267-FF09E21000,https://www.federalregister.gov/documents/2026/07/17/2026-14450/endangered-and-threatened-wildlife-and-plants-grizzly-bear-listing-on-the-list-of-endangered-and,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14450.pdf,True
2026-14449,Agency Information Collection Activities; Regional Climate Adaptation Science Centers (CASCs),Notice,Notice of information collection; request for comment.,2026-07-17,,2026-09-15,Interior Department; ,Docket No. USGS-ECO-2026-0004; GX26EN05ESB0500; OMB Control Number 1028-0096,https://www.federalregister.gov/documents/2026/07/17/2026-14449/agency-information-collection-activities-regional-climate-adaptation-science-centers-cascs,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14449.pdf,True
2026-14448,Notice of Application of Emergency Provision Under the Antarctic Conservation Act of 1978,Notice,"Notice of hazardous waste to be stored at McMurdo Station, Antarctica for more than 15 months due to an emergency, consistent with 45 CFR 671.17.",2026-07-17,,,National Science Foundation,,https://www.federalregister.gov/documents/2026/07/17/2026-14448/notice-of-application-of-emergency-provision-under-the-antarctic-conservation-act-of-1978,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14448.pdf,True
2026-14447,"Standard Instrument Approach Procedures, and Takeoff Minimums and Obstacle Departure Procedures; Miscellaneous Amendments",Rule,Final rule.,2026-07-17,2026-07-17,,Transportation Department; Federal Aviation Administration,Docket No. 31672; Amdt. No. 4225,https://www.federalregister.gov/documents/2026/07/17/2026-14447/standard-instrument-approach-procedures-and-takeoff-minimums-and-obstacle-departure-procedures,https://www.govinfo.gov/content/pkg/FR-2026-07-17/pdf/2026-14447.pdf,True
