document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-13799,Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Comment Request; Income Driven Repayment Plan Request for the William D. Ford Federal Direct Loans and Federal Family Education Loan Programs,Notice,Notice.,2026-07-08,,2026-08-07,Education Department,Docket No.: ED-2026-SCC-1420,https://www.federalregister.gov/documents/2026/07/08/2026-13799/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-for,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13799.pdf,True
2026-13798,Change in Bank Control Notices; Acquisitions of Shares of a Bank or Bank Holding Company,Notice,,2026-07-08,,,Federal Reserve System,,https://www.federalregister.gov/documents/2026/07/08/2026-13798/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13798.pdf,True
2026-13797,"Approval of Expansion of Subzone 18G; Tesla, Inc.; Tracy, California",Notice,,2026-07-08,,,Commerce Department; Foreign-Trade Zones Board,S-253-2026,https://www.federalregister.gov/documents/2026/07/08/2026-13797/approval-of-expansion-of-subzone-18g-tesla-inc-tracy-california,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13797.pdf,True
2026-13796,Countervailing Duty Order of Phosphate Fertilizers From the Kingdom of Morocco: Temporary Duty Free Importation,Notice,,2026-07-08,,,Commerce Department; International Trade Administration,C-714-001,https://www.federalregister.gov/documents/2026/07/08/2026-13796/countervailing-duty-order-of-phosphate-fertilizers-from-the-kingdom-of-morocco-temporary-duty-free,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13796.pdf,True
2026-13795,"Polyethylene Terephthalate Film, Sheet, and Strip From India: Final Results of Antidumping Duty Administrative Review; 2023-2024",Notice,,2026-07-08,,,Commerce Department; International Trade Administration,A-533-824,https://www.federalregister.gov/documents/2026/07/08/2026-13795/polyethylene-terephthalate-film-sheet-and-strip-from-india-final-results-of-antidumping-duty,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13795.pdf,True
2026-13794,"Notice of Intent To Prepare an Environmental Impact Statement, Onondaga County, New York",Notice,Notice of intent to prepare an environmental impact statement.,2026-07-08,,2026-08-14,Transportation Department; Federal Highway Administration,Docket No. FHWA-2026-0793,https://www.federalregister.gov/documents/2026/07/08/2026-13794/notice-of-intent-to-prepare-an-environmental-impact-statement-onondaga-county-new-york,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13794.pdf,True
2026-13793,"Medicare Program; Announcement of the Advisory Panel on Hospital Outpatient Payment Meeting-August 24, 2026",Notice,Notice of meeting.,2026-07-08,,,Health and Human Services Department; Centers for Medicare & Medicaid Services,CMS-1866-N,https://www.federalregister.gov/documents/2026/07/08/2026-13793/medicare-program-announcement-of-the-advisory-panel-on-hospital-outpatient-payment-meeting-august-24,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13793.pdf,True
2026-13792,N-Cyclohexylbenzothiazole-2-Sulfenamide From the People's Republic of China: Postponement of Preliminary Determination in the Countervailing Duty Investigation,Notice,,2026-07-08,,,Commerce Department; International Trade Administration,C-570-235,https://www.federalregister.gov/documents/2026/07/08/2026-13792/n-cyclohexylbenzothiazole-2-sulfenamide-from-the-peoples-republic-of-china-postponement-of,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13792.pdf,True
2026-13791,Determination Under the Textile and Apparel Commercial Availability Provision of the Dominican Republic-Central America-United States Free Trade Agreement (“CAFTA-DR”),Notice,Determination to add a product in unrestricted quantities to Annex 3.25 of the CAFTA-DR.,2026-07-08,,,Committee for the Implementation of Textile Agreements,,https://www.federalregister.gov/documents/2026/07/08/2026-13791/determination-under-the-textile-and-apparel-commercial-availability-provision-of-the-dominican,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13791.pdf,True
2026-13790,Sunshine Act Meetings,Notice,,2026-07-08,,,Legal Services Corporation,,https://www.federalregister.gov/documents/2026/07/08/2026-13790/sunshine-act-meetings,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13790.pdf,True
2026-13789,UChicago Argonne LLC et. al; Application(s) for Duty-Free Entry of Scientific Instruments,Notice,,2026-07-08,,,Commerce Department; International Trade Administration,,https://www.federalregister.gov/documents/2026/07/08/2026-13789/uchicago-argonne-llc-et-al-applications-for-duty-free-entry-of-scientific-instruments,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13789.pdf,True
2026-13788,Notice of Request for Information: Potential Use of the Outer Continental Shelf for Offshore Space Launch and Re-Entry Activities,Notice,Request for information.,2026-07-08,,2026-08-07,Interior Department; Ocean Energy Management Bureau,Docket No. BOEM-2026-0232,https://www.federalregister.gov/documents/2026/07/08/2026-13788/notice-of-request-for-information-potential-use-of-the-outer-continental-shelf-for-offshore-space,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13788.pdf,True
2026-13787,Proposed Agency Information Collection Activities; Comment Request,Notice,Notice of information collection; request for comment.,2026-07-08,,2026-08-07,Transportation Department; Federal Railroad Administration,Docket No. FRA-2026-0038,https://www.federalregister.gov/documents/2026/07/08/2026-13787/proposed-agency-information-collection-activities-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13787.pdf,True
2026-13786,Proposed Agency Information Collection Activities; Comment Request,Notice,Notice of information collection; request for comment.,2026-07-08,,2026-08-07,Transportation Department; Federal Railroad Administration,Docket No. FRA-2026-0037,https://www.federalregister.gov/documents/2026/07/08/2026-13786/proposed-agency-information-collection-activities-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13786.pdf,True
2026-13785,Proposed Agency Information Collection Activities; Comment Request,Notice,Notice of information collection; request for comment.,2026-07-08,,2026-08-07,Transportation Department; Federal Railroad Administration,Docket No. FRA-2026-0595,https://www.federalregister.gov/documents/2026/07/08/2026-13785/proposed-agency-information-collection-activities-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13785.pdf,True
2026-13784,Carbon and Alloy Steel Wire Rod From Algeria: Preliminary Affirmative Countervailing Duty Determination,Notice,,2026-07-08,,,Commerce Department; International Trade Administration,C-721-003,https://www.federalregister.gov/documents/2026/07/08/2026-13784/carbon-and-alloy-steel-wire-rod-from-algeria-preliminary-affirmative-countervailing-duty,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13784.pdf,True
2026-13783,"Certain Boiler Protection for Absorption Refrigeration Systems and Components Thereof; Notice of a Commission Determination To Review in Part an Initial Determination Granting Summary Determination of Violation of Section 337; Request for Written Submissions on Remedy, the Public Interest, and Bonding",Notice,Notice.,2026-07-08,,,International Trade Commission,Investigation. No. 337-TA-1453,https://www.federalregister.gov/documents/2026/07/08/2026-13783/certain-boiler-protection-for-absorption-refrigeration-systems-and-components-thereof-notice-of-a,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13783.pdf,True
2026-13781,Airworthiness Directives; Restricted Category Model CH-47D Helicopters,Proposed Rule,Supplemental notice of proposed rulemaking (SNPRM).,2026-07-08,,2026-08-24,Transportation Department; Federal Aviation Administration,Docket No. FAA-2025-5394; Project Identifier AD-2025-01194-R,https://www.federalregister.gov/documents/2026/07/08/2026-13781/airworthiness-directives-restricted-category-model-ch-47d-helicopters,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13781.pdf,True
2026-13780,Glycine From India: Final Results of Antidumping Duty Administrative Review; 2023-2024; Correction,Notice,Notice; correction.,2026-07-08,,,Commerce Department; International Trade Administration,A-533-883,https://www.federalregister.gov/documents/2026/07/08/2026-13780/glycine-from-india-final-results-of-antidumping-duty-administrative-review-2023-2024-correction,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13780.pdf,True
2026-13779,Gulf of America Outer Continental Shelf Oil and Gas One Big Beautiful Bill Act Lease Sale 3,Notice,Final notice of sale.,2026-07-08,,,Interior Department; Ocean Energy Management Bureau,Docket No. BOEM-2025-0715,https://www.federalregister.gov/documents/2026/07/08/2026-13779/gulf-of-america-outer-continental-shelf-oil-and-gas-one-big-beautiful-bill-act-lease-sale-3,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13779.pdf,True
2026-13778,Medical Device User Fee Amendments; Public Meeting; Request for Comments,Notice,Notice of public meeting; request for comments.,2026-07-08,,,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2026-N-6655,https://www.federalregister.gov/documents/2026/07/08/2026-13778/medical-device-user-fee-amendments-public-meeting-request-for-comments,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13778.pdf,True
2026-13777,"Notice of Request To Release Property at the Dare County Regional Airport Manteo, North Carolina (MQI)",Notice,Notice.,2026-07-08,,2026-08-07,Transportation Department; Federal Aviation Administration,,https://www.federalregister.gov/documents/2026/07/08/2026-13777/notice-of-request-to-release-property-at-the-dare-county-regional-airport-manteo-north-carolina-mqi,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13777.pdf,True
2026-13776,Increasing Market and Planning Efficiency Through Improved Software; Second Supplemental Notice of Technical Conference on Increasing Market and Planning Efficiency Through Improved Software,Notice,,2026-07-08,,,Energy Department; Federal Energy Regulatory Commission,Docket No. AD10-12-017,https://www.federalregister.gov/documents/2026/07/08/2026-13776/increasing-market-and-planning-efficiency-through-improved-software-second-supplemental-notice-of,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13776.pdf,True
2026-13775,Combined Notice of Filings #1,Notice,,2026-07-08,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/08/2026-13775/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13775.pdf,True
2026-13774,"Bartlett, Ryan; Notice of Filing",Notice,,2026-07-08,,,Energy Department; Federal Energy Regulatory Commission,Docket No. ID-8705-002,https://www.federalregister.gov/documents/2026/07/08/2026-13774/bartlett-ryan-notice-of-filing,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13774.pdf,True
2026-13773,PJM Governance and Stakeholder Reforms; Second Supplemental Notice of Commission-Led Technical Conference,Notice,,2026-07-08,,,Energy Department; Federal Energy Regulatory Commission,Docket No. AD26-7-000,https://www.federalregister.gov/documents/2026/07/08/2026-13773/pjm-governance-and-stakeholder-reforms-second-supplemental-notice-of-commission-led-technical,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13773.pdf,True
2026-13772,"Freeport LNG Development, L.P.; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Regasification Terminal Disconnect Project",Notice,,2026-07-08,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP03-75-000,https://www.federalregister.gov/documents/2026/07/08/2026-13772/freeport-lng-development-lp-notice-of-scoping-period-requesting-comments-on-environmental-issues-for,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13772.pdf,True
2026-13771,Agency Information Collection Activities; Extension; Court-Ordered Refunds Under the International Emergency Economic Powers Act Worksheet,Notice,60-Day notice and request for comments.,2026-07-08,,,Homeland Security Department; U.S. Customs and Border Protection,OMB Control Number 1651-0149,https://www.federalregister.gov/documents/2026/07/08/2026-13771/agency-information-collection-activities-extension-court-ordered-refunds-under-the-international,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13771.pdf,True
2026-13770,"Grid Growth Ohio, LLC, Grid Growth Ohio EHV, LLC; Notice of Institution of Section 206 Proceeding and Refund Effective Date",Notice,,2026-07-08,,,Energy Department; Federal Energy Regulatory Commission,Docket No. EL26-76-000,https://www.federalregister.gov/documents/2026/07/08/2026-13770/grid-growth-ohio-llc-grid-growth-ohio-ehv-llc-notice-of-institution-of-section-206-proceeding-and,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13770.pdf,True
2026-13769,"Agency Information Collection Activities; Submission to the Office of Management and Budget for Review and Approval; Request for Comment; Crash Reporting Sampling System (CRSS), Non-Traffic Surveillance (NTS), and Special Study Data Collection",Notice,Notice and request for comments on a request for extension with modification of a currently approved information collection.,2026-07-08,,2026-08-07,Transportation Department; National Highway Traffic Safety Administration,Docket No. NHTSA-2026-0463,https://www.federalregister.gov/documents/2026/07/08/2026-13769/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-for,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13769.pdf,True
2026-13768,Sunshine Act Meetings,Notice,,2026-07-08,,,Unified Carrier Registration Plan,,https://www.federalregister.gov/documents/2026/07/08/2026-13768/sunshine-act-meetings,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13768.pdf,True
2026-13767,"Silicon Metal From Bosnia-Herzegovina, Iceland, Kazakhstan, and Malaysia; Scheduling of Expedited Five-Year Reviews",Notice,Notice.,2026-07-08,,,International Trade Commission,Investigation Nos. 701-TA-652 and 731-TA-1524-1526 (Review),https://www.federalregister.gov/documents/2026/07/08/2026-13767/silicon-metal-from-bosnia-herzegovina-iceland-kazakhstan-and-malaysia-scheduling-of-expedited,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13767.pdf,True
2026-13766,Notice of Public Meeting To Prepare for International Maritime Organization III 12 Session,Notice,,2026-07-08,,,State Department,Public Notice: 13064,https://www.federalregister.gov/documents/2026/07/08/2026-13766/notice-of-public-meeting-to-prepare-for-international-maritime-organization-iii-12-session,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13766.pdf,True
2026-13765,"Review of Submarine Cable Landing License Rules and Procedures To Assess Evolving National Security, Law Enforcement, Foreign Policy, and Trade Policy Risks",Rule,Final rule; announcement of effective date.,2026-07-08,2026-07-08,,Federal Communications Commission,OI Docket No. 24-523; MD Docket No. 24-524; FCC 25-49; FR ID 355112,https://www.federalregister.gov/documents/2026/07/08/2026-13765/review-of-submarine-cable-landing-license-rules-and-procedures-to-assess-evolving-national-security,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13765.pdf,True
2026-13764,"Conformance of Cost Accounting Standards to Generally Accepted Accounting Principles for Cost Accounting Standards 404, 408, 409, and 411",Rule,Final rule.,2026-07-08,2026-08-07,,Management and Budget Office; Federal Procurement Policy Office,,https://www.federalregister.gov/documents/2026/07/08/2026-13764/conformance-of-cost-accounting-standards-to-generally-accepted-accounting-principles-for-cost,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13764.pdf,True
2026-13763,Special Local Regulations; Marine Events Within the Sector Columbia River Captain of the Port Zone,Rule,Notification of enforcement of regulation.,2026-07-08,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-0816,https://www.federalregister.gov/documents/2026/07/08/2026-13763/special-local-regulations-marine-events-within-the-sector-columbia-river-captain-of-the-port-zone,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13763.pdf,True
2026-13762,New Postal Products,Notice,Notice.,2026-07-08,,2026-07-13,Postal Regulatory Commission,Docket Nos. MC2026-292 and K2026-289; MC2026-293 and K2026-290; MC2026-294 and K2026-291; MC2026-295 and K2026-292,https://www.federalregister.gov/documents/2026/07/08/2026-13762/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13762.pdf,True
2026-13761,United States Standards for Grades of Carcass Beef,Notice,Notice; request for comments.,2026-07-08,,2026-09-08,Agriculture Department; Agricultural Marketing Service,Doc. No. AMS-LP-25-0485,https://www.federalregister.gov/documents/2026/07/08/2026-13761/united-states-standards-for-grades-of-carcass-beef,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13761.pdf,True
2026-13760,Notice of Federal Advisory Committee Meeting; Manufactured Housing Consensus Committee (MHCC),Notice,Notice.,2026-07-08,,,Housing and Urban Development Department,Docket No. FR-6549-N-03,https://www.federalregister.gov/documents/2026/07/08/2026-13760/notice-of-federal-advisory-committee-meeting-manufactured-housing-consensus-committee-mhcc,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13760.pdf,True
2026-13759,"Notice of Intended Repatriation: Peabody Museum of Archaeology and Ethnology, Harvard University, Cambridge, MA",Notice,Notice.,2026-07-08,,,Interior Department; National Park Service,N7314; NPS-WASO-NAGPRA-NPS0043159; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/07/08/2026-13759/notice-of-intended-repatriation-peabody-museum-of-archaeology-and-ethnology-harvard-university,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13759.pdf,True
2026-13758,"Notice of Inventory Completion: Peabody Museum of Archaeology and Ethnology, Harvard University, Cambridge, MA",Notice,Notice.,2026-07-08,,,Interior Department; National Park Service,N7313; NPS-WASO-NAGPRA-NPS0043157; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/07/08/2026-13758/notice-of-inventory-completion-peabody-museum-of-archaeology-and-ethnology-harvard-university,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13758.pdf,True
2026-13757,"Notice of Inventory Completion: U.S. Department of Defense, Department of the Navy, Washington, DC, and Autry Museum of the American West, Los Angeles, CA",Notice,Notice.,2026-07-08,,,Interior Department; National Park Service,N7298; NPS-WASO-NAGPRA-NPS0043156; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/07/08/2026-13757/notice-of-inventory-completion-us-department-of-defense-department-of-the-navy-washington-dc-and,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13757.pdf,True
2026-13756,"Notice of Intended Repatriation: U.S. Department of Defense, Department of the Navy, Washington, DC, and Autry Museum of the American West, Los Angeles, CA",Notice,Notice.,2026-07-08,,,Interior Department; National Park Service,N7297; NPS-WASO-NAGPRA-NPS0043155; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/07/08/2026-13756/notice-of-intended-repatriation-us-department-of-defense-department-of-the-navy-washington-dc-and,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13756.pdf,True
2026-13755,"Notice of Inventory Completion: Denver Art Museum, Denver, CO",Notice,Notice.,2026-07-08,,,Interior Department; National Park Service,N7296; NPS-WASO-NAGPRA-NPS0043153; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/07/08/2026-13755/notice-of-inventory-completion-denver-art-museum-denver-co,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13755.pdf,True
2026-13754,"Notice of Inventory Completion: Denver Art Museum, Denver, CO",Notice,Notice.,2026-07-08,,,Interior Department; National Park Service,N7295; NPS-WASO-NAGPRA-NPS0043152; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/07/08/2026-13754/notice-of-inventory-completion-denver-art-museum-denver-co,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13754.pdf,True
2026-13753,"Notice of Inventory Completion: Denver Art Museum, Denver, CO",Notice,Notice.,2026-07-08,,,Interior Department; National Park Service,N7294; NPS-WASO-NAGPRA-NPS0043151; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/07/08/2026-13753/notice-of-inventory-completion-denver-art-museum-denver-co,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13753.pdf,True
2026-13752,"Notice of Inventory Completion: Denver Art Museum, Denver, CO",Notice,Notice.,2026-07-08,,,Interior Department; National Park Service,N7293; NPS-WASO-NAGPRA-NPS0043150; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/07/08/2026-13752/notice-of-inventory-completion-denver-art-museum-denver-co,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13752.pdf,True
2026-13751,"Notice of Inventory Completion: Denver Art Museum, Denver, CO",Notice,Notice.,2026-07-08,,,Interior Department; National Park Service,N7292; NPS-WASO-NAGPRA-NPS0043149; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/07/08/2026-13751/notice-of-inventory-completion-denver-art-museum-denver-co,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13751.pdf,True
2026-13750,"Notice of Intended Repatriation: University of California, Berkeley, Berkeley, CA",Notice,Notice.,2026-07-08,,,Interior Department; National Park Service,N7291; NPS-WASO-NAGPRA-NPS0043148; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/07/08/2026-13750/notice-of-intended-repatriation-university-of-california-berkeley-berkeley-ca,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13750.pdf,True
2026-13749,"Notice of Inventory Completion: Arizona State Museum, University of Arizona, Tucson, AZ",Notice,Notice.,2026-07-08,,,Interior Department; National Park Service,N7290; NPS-WASO-NAGPRA-NPS0043147; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/07/08/2026-13749/notice-of-inventory-completion-arizona-state-museum-university-of-arizona-tucson-az,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13749.pdf,True
2026-13748,"Notice of Inventory Completion: Arizona State Museum, University of Arizona, Tucson, AZ",Notice,Notice.,2026-07-08,,,Interior Department; National Park Service,N7289; NPS-WASO-NAGPRA-NPS0043146; PPWOCRADN0-PCU00RP14.R50000,https://www.federalregister.gov/documents/2026/07/08/2026-13748/notice-of-inventory-completion-arizona-state-museum-university-of-arizona-tucson-az,https://www.govinfo.gov/content/pkg/FR-2026-07-08/pdf/2026-13748.pdf,True
