document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-15293,"Texas Eastern Transmission, LP; Notice of Availability of the Environmental Assessment for the Proposed Line 31 Expansion Project",Notice,,2026-07-29,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-75-000,https://www.federalregister.gov/documents/2026/07/29/2026-15293/texas-eastern-transmission-lp-notice-of-availability-of-the-environmental-assessment-for-the,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15293.pdf,True
2026-15292,Portland Natural Gas Transmission System; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline,Notice,,2026-07-29,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-553-000,https://www.federalregister.gov/documents/2026/07/29/2026-15292/portland-natural-gas-transmission-system-notice-of-request-under-blanket-authorization-and,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15292.pdf,True
2026-15291,"Brookfield White Pine Hydro, LLC; Notice of Availability of Environmental Assessment",Notice,,2026-07-29,,,Energy Department; Federal Energy Regulatory Commission,Project No. P-2302-101,https://www.federalregister.gov/documents/2026/07/29/2026-15291/brookfield-white-pine-hydro-llc-notice-of-availability-of-environmental-assessment,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15291.pdf,True
2026-15290,Combined Notice of Filings #1,Notice,,2026-07-29,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/29/2026-15290/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15290.pdf,True
2026-15289,"Tennessee Gas Pipeline Company, L.L.C.; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",Notice,,2026-07-29,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-555-000,https://www.federalregister.gov/documents/2026/07/29/2026-15289/tennessee-gas-pipeline-company-llc-notice-of-request-under-blanket-authorization-and-establishing,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15289.pdf,True
2026-15288,Agency Information Collection Activities; Proposed Collection; Comments Requested; Firearms Transaction Record-ATF Form 5300.9 and 5300.9A (“Form 4473”),Notice,Interim notice.,2026-07-29,2026-07-29,,Justice Department,OMB Number 1140-0020,https://www.federalregister.gov/documents/2026/07/29/2026-15288/agency-information-collection-activities-proposed-collection-comments-requested-firearms-transaction,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15288.pdf,True
2026-15287,"Gulf South Pipeline Company, LLC, Texas Gas Transmission, LLC; Notice of Availability of the Final Environmental Impact Statement for the Proposed Kosciusko Junction Pipeline Project",Notice,,2026-07-29,,,Energy Department; Federal Energy Regulatory Commission,"Docket No. CP25-547-000, CP25-549-000",https://www.federalregister.gov/documents/2026/07/29/2026-15287/gulf-south-pipeline-company-llc-texas-gas-transmission-llc-notice-of-availability-of-the-final,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15287.pdf,True
2026-15286,"Transwestern Pipeline Company, LLC; Notice of Schedule for the Preparation of an Environmental Assessment for the Green Chile Project",Notice,,2026-07-29,,,Energy Department; Federal Energy Regulatory Commission,Docket No. CP26-80-000,https://www.federalregister.gov/documents/2026/07/29/2026-15286/transwestern-pipeline-company-llc-notice-of-schedule-for-the-preparation-of-an-environmental,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15286.pdf,True
2026-15285,Product-Specific Guidances; Revised Draft Guidances for Industry; Availability,Notice,Notice of availability.,2026-07-29,,2026-09-28,Health and Human Services Department; Food and Drug Administration,Docket No. FDA-2007-D-0369,https://www.federalregister.gov/documents/2026/07/29/2026-15285/product-specific-guidances-revised-draft-guidances-for-industry-availability,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15285.pdf,True
2026-15284,Highly Erodible Land and Wetland Conservation,Rule,Interim rule with request for comments.,2026-07-29,2026-07-29,2026-09-28,Agriculture Department; ,Docket ID NRCS-2026-0067,https://www.federalregister.gov/documents/2026/07/29/2026-15284/highly-erodible-land-and-wetland-conservation,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15284.pdf,True
2026-15283,Airworthiness Directives; Airbus Helicopters,Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-07-29,,2026-09-14,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-7231; Project Identifier MCAI-2026-00112-R,https://www.federalregister.gov/documents/2026/07/29/2026-15283/airworthiness-directives-airbus-helicopters,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15283.pdf,True
2026-15282,Privacy Act of 1974; Matching Program,Notice,Notice of a new matching program.,2026-07-29,,2026-08-28,Health and Human Services Department; Centers for Medicare & Medicaid Services,,https://www.federalregister.gov/documents/2026/07/29/2026-15282/privacy-act-of-1974-matching-program,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15282.pdf,True
2026-15281,Agency Information Collection Activities; Proposed Collection; Comment Request; Extension: Rule 15c2-1,Notice,,2026-07-29,,,Securities and Exchange Commission,OMB Control No. 3235-0485,https://www.federalregister.gov/documents/2026/07/29/2026-15281/agency-information-collection-activities-proposed-collection-comment-request-extension-rule-15c2-1,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15281.pdf,True
2026-15280,Procedures To Administer Import Adjustment Offset Amounts for Certain Imports of Automobile and Medium- and Heavy-Duty Vehicle Parts for Automobile and Medium- and Heavy-Duty Vehicle Engine Manufacturers,Notice,Notice.,2026-07-29,,2026-07-29,Commerce Department; International Trade Administration,Docket No. 260720-0174,https://www.federalregister.gov/documents/2026/07/29/2026-15280/procedures-to-administer-import-adjustment-offset-amounts-for-certain-imports-of-automobile-and,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15280.pdf,True
2026-15279,"Escalate Capital V, LP, License No. 30002139; Notice Seeking Exemption Under Section 312 of the Small Business Investment Act, Conflicts of Interest",Notice,,2026-07-29,,,Small Business Administration,,https://www.federalregister.gov/documents/2026/07/29/2026-15279/escalate-capital-v-lp-license-no-30002139-notice-seeking-exemption-under-section-312-of-the-small,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15279.pdf,True
2026-15278,Reporting and Recordkeeping Requirements Under OMB Review,Notice,30-Day notice.,2026-07-29,,2026-08-28,Small Business Administration,,https://www.federalregister.gov/documents/2026/07/29/2026-15278/reporting-and-recordkeeping-requirements-under-omb-review,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15278.pdf,True
2026-15277,New Postal Products,Notice,Notice.,2026-07-29,,2026-08-03,Postal Regulatory Commission,Docket Nos. K2025-1656; MC2026-321 and K2026-316,https://www.federalregister.gov/documents/2026/07/29/2026-15277/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15277.pdf,True
2026-15276,"Notice of Request for Revision to and Extension of Approval of an Information Collection; Importation of Beef and Ovine Meat From Uruguay and Beef From Argentina, Brazil, and Paraguay",Notice,Revision to and extension of approval of an information collection; comment request.,2026-07-29,,2026-09-28,Agriculture Department; Animal and Plant Health Inspection Service,Docket No. APHIS-2026-0925,https://www.federalregister.gov/documents/2026/07/29/2026-15276/notice-of-request-for-revision-to-and-extension-of-approval-of-an-information-collection-importation,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15276.pdf,True
2026-15275,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Generic Clearance for Requests for Meetings and Registrations for Events and Conferences,Notice,,2026-07-29,,,Commerce Department; ,,https://www.federalregister.gov/documents/2026/07/29/2026-15275/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15275.pdf,True
2026-15272,Agency Information Collection Activities; Submission to the Office of Management and Budget (OMB) for Review and Approval; Comment Request; Generic Clearance for the Collection of Qualitative Feedback on Agency Service Delivery,Notice,,2026-07-29,,,Commerce Department; ,,https://www.federalregister.gov/documents/2026/07/29/2026-15272/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-omb-for,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15272.pdf,True
2026-15271,"Environmental Management Site-Specific Advisory Board, Nevada",Notice,Notice of open meeting.,2026-07-29,,,Energy Department,,https://www.federalregister.gov/documents/2026/07/29/2026-15271/environmental-management-site-specific-advisory-board-nevada,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15271.pdf,True
2026-15270,"Notice of Intent To Prepare a Resource Management Plan Amendment and Environmental Impact Statement for the Proposed Mosey Solar Project, Clark and Nye Counties, Nevada",Notice,Notice of intent.,2026-07-29,,2026-08-28,Interior Department; Land Management Bureau,A2407-004-06555; #O2504-014-004-125222,https://www.federalregister.gov/documents/2026/07/29/2026-15270/notice-of-intent-to-prepare-a-resource-management-plan-amendment-and-environmental-impact-statement,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15270.pdf,True
2026-15269,30-Day Notice of Proposed Information Collection: Annual Brokering Report,Notice,Notice of request for public comment and submission to OMB of proposed collection of information.,2026-07-29,,2026-08-28,State Department,Public Notice 13085,https://www.federalregister.gov/documents/2026/07/29/2026-15269/30-day-notice-of-proposed-information-collection-annual-brokering-report,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15269.pdf,True
2026-15268,"30-Day Notice of Proposed Information Collection: Petition To Classify Special Immigrant Under INA 203(b)(4) as an Employee or Former Employee of the U.S. Government Abroad, or the Surviving Spouse or Child of an Employee of the U.S. Government Abroad",Notice,Notice of request for public comment and submission to OMB of proposed collection of information.,2026-07-29,,2026-08-28,State Department,Public Notice 13084,https://www.federalregister.gov/documents/2026/07/29/2026-15268/30-day-notice-of-proposed-information-collection-petition-to-classify-special-immigrant-under-ina,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15268.pdf,True
2026-15267,"1,1,2-Trichloroethane Draft Risk Evaluation Under the Toxic Substances Control Act (TSCA); Notice of Availability and Request for Comment",Notice,Notice.,2026-07-29,,2026-09-28,Environmental Protection Agency,EPA-HQ-OPPT-2018-0421; FRL-13532-01-OCSPP,https://www.federalregister.gov/documents/2026/07/29/2026-15267/112-trichloroethane-draft-risk-evaluation-under-the-toxic-substances-control-act-tsca-notice-of,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15267.pdf,True
2026-15266,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-07-29,,2026-09-28,Defense Department; Air Force Department,Docket ID: USAF-2026-HQ-0100,https://www.federalregister.gov/documents/2026/07/29/2026-15266/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15266.pdf,True
2026-15265,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-07-29,,2026-09-28,Defense Department; Army Department,Docket ID: USA-2026-HQ-0496,https://www.federalregister.gov/documents/2026/07/29/2026-15265/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15265.pdf,True
2026-15264,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-07-29,,2026-09-28,Defense Department; Navy Department,Docket ID: USN-2026-HQ-0332,https://www.federalregister.gov/documents/2026/07/29/2026-15264/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15264.pdf,True
2026-15263,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-07-29,,2026-09-28,Defense Department; ,Docket ID: DOD-2026-OS-1622,https://www.federalregister.gov/documents/2026/07/29/2026-15263/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15263.pdf,True
2026-15262,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-07-29,,2026-09-28,Defense Department; ,Docket ID: DOD-2026-OS-1620,https://www.federalregister.gov/documents/2026/07/29/2026-15262/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15262.pdf,True
2026-15261,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-07-29,,2026-09-28,Defense Department; ,Docket ID: DOD-2026-OS-1618,https://www.federalregister.gov/documents/2026/07/29/2026-15261/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15261.pdf,True
2026-15260,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-07-29,,2026-09-28,Defense Department; ,Docket ID: DOD-2026-OS-1619,https://www.federalregister.gov/documents/2026/07/29/2026-15260/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15260.pdf,True
2026-15259,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-07-29,,2026-09-28,Defense Department; ,Docket ID: DOD-2026-OS-1621,https://www.federalregister.gov/documents/2026/07/29/2026-15259/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15259.pdf,True
2026-15258,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-07-29,,2026-09-28,Defense Department; Navy Department,Docket ID: USN-2026-HQ-0331,https://www.federalregister.gov/documents/2026/07/29/2026-15258/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15258.pdf,True
2026-15257,Proposed Collection; Comment Request,Notice,60-Day information collection notice.,2026-07-29,,2026-09-28,Defense Department; Navy Department,Docket ID: USN-2026-HQ-0333,https://www.federalregister.gov/documents/2026/07/29/2026-15257/proposed-collection-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15257.pdf,True
2026-15255,Black Hills National Forest; Wyoming; Bear Lodge Rare Earth Project,Notice,Notice of intent to prepare an environmental impact statement.,2026-07-29,2026-08-28,,Agriculture Department; Forest Service,,https://www.federalregister.gov/documents/2026/07/29/2026-15255/black-hills-national-forest-wyoming-bear-lodge-rare-earth-project,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15255.pdf,True
2026-15253,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Introduce a Data Vendor Program",Notice,,2026-07-29,,,Securities and Exchange Commission,Release No. 34-105990; File No. SR-CboeBZX-2026-060,https://www.federalregister.gov/documents/2026/07/29/2026-15253/self-regulatory-organizations-cboe-bzx-exchange-inc-notice-of-filing-and-immediate-effectiveness-of,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15253.pdf,True
2026-15252,"Self-Regulatory Organizations; Cboe EDGX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Introduce a Data Vendor Program",Notice,,2026-07-29,,,Securities and Exchange Commission,Release No. 34-105983; File No. SR-CboeEDGX-2026-049,https://www.federalregister.gov/documents/2026/07/29/2026-15252/self-regulatory-organizations-cboe-edgx-exchange-inc-notice-of-filing-and-immediate-effectiveness-of,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15252.pdf,True
2026-15251,"Self-Regulatory Organizations; Financial Industry Regulatory Authority, Inc.; Order Approving a Proposed Rule Change To Amend the FINRA Rule 6700 Series (Trade Reporting and Compliance Engine) (TRACE) To Expand the Scope of the Non-Member Affiliate-Principal Transaction Indicator to Also Include Member Affiliates",Notice,,2026-07-29,,,Securities and Exchange Commission,Release No. 34-105991; File No. SR-FINRA-2026-009,https://www.federalregister.gov/documents/2026/07/29/2026-15251/self-regulatory-organizations-financial-industry-regulatory-authority-inc-order-approving-a-proposed,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15251.pdf,True
2026-15250,"Self-Regulatory Organizations; Cboe EDGA Exchange, Inc.; Notice of Designation of a Longer Period for Commission Action on Proceedings To Determine Whether To Approve or Disapprove a Proposed Rule Change To Amend Rule 11.8(c) Regarding Intermarket Sweep Orders",Notice,,2026-07-29,,,Securities and Exchange Commission,Release No. 34-105984; File No. SR-CboeEDGA-2026-022,https://www.federalregister.gov/documents/2026/07/29/2026-15250/self-regulatory-organizations-cboe-edga-exchange-inc-notice-of-designation-of-a-longer-period-for,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15250.pdf,True
2026-15249,Self-Regulatory Organizations; ICE Clear Credit LLC; Order Approving Proposed Rule Change Relating to the Treasury Clearing Rules and Treasury Clearing Service Treasury Operations Policies and Liquidity Risk Management Framework,Notice,,2026-07-29,,,Securities and Exchange Commission,Release No. 34-105986; File No. SR-ICC-2026-002,https://www.federalregister.gov/documents/2026/07/29/2026-15249/self-regulatory-organizations-ice-clear-credit-llc-order-approving-proposed-rule-change-relating-to,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15249.pdf,True
2026-15248,Agency Information Collection Activities; Proposed Collection; Comment Request; Extension: Rule 10b-17,Notice,,2026-07-29,,,Securities and Exchange Commission,OMB Control No. 3235-0476,https://www.federalregister.gov/documents/2026/07/29/2026-15248/agency-information-collection-activities-proposed-collection-comment-request-extension-rule-10b-17,https://www.govinfo.gov/content/pkg/FR-2026-07-29/pdf/2026-15248.pdf,True
