document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-13477,"Agency Information Collection Activities: Requests for Comments; Clearance of a Renewed Approval of Information Collection: Maintenance, Preventive Maintenance, Rebuilding, and Alteration",Notice,Notice and request for comments.,2026-07-02,,2026-08-03,Transportation Department; Federal Aviation Administration,Docket No. FAA- 2026-5017,https://www.federalregister.gov/documents/2026/07/02/2026-13477/agency-information-collection-activities-requests-for-comments-clearance-of-a-renewed-approval-of,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13477.pdf,True
2026-13476,Airworthiness Directives; Gulfstream Aerospace Corporation Airplanes,Rule,Final rule; request for comments.,2026-07-02,2026-07-17,2026-08-17,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-4667; Project Identifier AD-2026-00584-T; Amendment 39-23392; AD 2026-13-51,https://www.federalregister.gov/documents/2026/07/02/2026-13476/airworthiness-directives-gulfstream-aerospace-corporation-airplanes,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13476.pdf,True
2026-13475,Airworthiness Directives; The Boeing Company Airplanes,Rule,Final rule.,2026-07-02,2026-08-06,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2025-3428; Project Identifier AD-2024-00428-T; Amendment 39-23389; AD 2026-13-07,https://www.federalregister.gov/documents/2026/07/02/2026-13475/airworthiness-directives-the-boeing-company-airplanes,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13475.pdf,True
2026-13474,Airworthiness Directives; The Boeing Company Airplanes,Rule,Final rule.,2026-07-02,2026-08-06,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2025-4000; Project Identifier AD-2025-00440-T; Amendment 39-23385; AD 2026-13-03,https://www.federalregister.gov/documents/2026/07/02/2026-13474/airworthiness-directives-the-boeing-company-airplanes,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13474.pdf,True
2026-13472,"Establishment of Class E Airspace; Jewett, TX",Rule,Final rule.,2026-07-02,2026-10-29,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-3532; Airspace Docket No. 26-ASW-4,https://www.federalregister.gov/documents/2026/07/02/2026-13472/establishment-of-class-e-airspace-jewett-tx,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13472.pdf,True
2026-13471,Call for Nominations for the Glen Canyon Dam Adaptive Management Work Group,Notice,Notice of call for nominations.,2026-07-02,,,Interior Department; Reclamation Bureau,RR040U2100.XXXR4081G3 RX.05940913.FY19400,https://www.federalregister.gov/documents/2026/07/02/2026-13471/call-for-nominations-for-the-glen-canyon-dam-adaptive-management-work-group,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13471.pdf,True
2026-13470,Notice of Public Meeting of the Oregon Advisory Committee to the U.S. Commission on Civil Rights,Notice,Announcement of Business Meetings.,2026-07-02,,,Civil Rights Commission,,https://www.federalregister.gov/documents/2026/07/02/2026-13470/notice-of-public-meeting-of-the-oregon-advisory-committee-to-the-us-commission-on-civil-rights,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13470.pdf,True
2026-13469,"Takes of Marine Mammals Incidental to Specified Activities; Taking Marine Mammals Incidental to Research, Monitoring, and Management Activities on the South Farallon Islands, Farallon Islands National Wildlife Refuge, California",Notice,Notice; issuance of incidental harassment authorization.,2026-07-02,2026-09-10,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF610,https://www.federalregister.gov/documents/2026/07/02/2026-13469/takes-of-marine-mammals-incidental-to-specified-activities-taking-marine-mammals-incidental-to,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13469.pdf,True
2026-13468,Agency Information Collection Activities; Proposed Collection; Comment Request; Regulation Agency Protests,Notice,Notice of Information Collection; request for comment.,2026-07-02,,2026-08-31,Treasury Department,,https://www.federalregister.gov/documents/2026/07/02/2026-13468/agency-information-collection-activities-proposed-collection-comment-request-regulation-agency,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13468.pdf,True
2026-13467,Agency Information Collection Request. 60-Day Public Comment Request,Notice,Notice.,2026-07-02,,2026-08-31,Health and Human Services Department,Document Identifier: OS-0990-0490,https://www.federalregister.gov/documents/2026/07/02/2026-13467/agency-information-collection-request-60-day-public-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13467.pdf,True
2026-13466,Notice of Renewal of the MCC Advisory Council and Call for Nominations,Notice,Notice.,2026-07-02,,,Millennium Challenge Corporation,MCC FR 26-05,https://www.federalregister.gov/documents/2026/07/02/2026-13466/notice-of-renewal-of-the-mcc-advisory-council-and-call-for-nominations,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13466.pdf,True
2026-13465,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Notice,Notice.,2026-07-02,,2026-08-03,Health and Human Services Department; Centers for Medicare & Medicaid Services,"Document Identifiers: CMS-10950, CMS-R-26 and CMS-R-185",https://www.federalregister.gov/documents/2026/07/02/2026-13465/agency-information-collection-activities-submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13465.pdf,True
2026-13464,Agency Information Collection Activities: Submission for OMB Review; Comment Request,Notice,Notice.,2026-07-02,,2026-08-03,Health and Human Services Department; Centers for Medicare & Medicaid Services,Document Identifiers: CMS-10185,https://www.federalregister.gov/documents/2026/07/02/2026-13464/agency-information-collection-activities-submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13464.pdf,True
2026-13463,Commonwealth Edison Company; Updated Notice of Designation of Commission Staff as Non-Decisional,Notice,,2026-07-02,,,Energy Department; Federal Energy Regulatory Commission,Docket No. FA21-5-000,https://www.federalregister.gov/documents/2026/07/02/2026-13463/commonwealth-edison-company-updated-notice-of-designation-of-commission-staff-as-non-decisional,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13463.pdf,True
2026-13462,"Alabama Power Company; Notice of Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",Notice,,2026-07-02,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2146-285,https://www.federalregister.gov/documents/2026/07/02/2026-13462/alabama-power-company-notice-of-application-accepted-for-filing-and-soliciting-comments-motions-to,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13462.pdf,True
2026-13461,"Great Lakes Hydro America, LLC; Notice of Application Accepted for Filing, Soliciting Motions To Intervene and Protests, Ready for Environmental Analysis, and Soliciting Comments, Recommendations, Preliminary Terms and Conditions, and Preliminary Fishway Prescriptions",Notice,,2026-07-02,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2458-273,https://www.federalregister.gov/documents/2026/07/02/2026-13461/great-lakes-hydro-america-llc-notice-of-application-accepted-for-filing-soliciting-motions-to,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13461.pdf,True
2026-13460,"ANR Pipeline Company; Notice of Scoping Period Requesting Comments on Environmental Issues for the Planned Northwoods Project, and Notice of Public Scoping Sessions",Notice,,2026-07-02,,,Energy Department; Federal Energy Regulatory Commission,Docket No. PF26-6-000,https://www.federalregister.gov/documents/2026/07/02/2026-13460/anr-pipeline-company-notice-of-scoping-period-requesting-comments-on-environmental-issues-for-the,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13460.pdf,True
2026-13459,"Great Lakes Hydro America, LLC; Notice of Application Accepted for Filing, Soliciting Motions To Intervene and Protests, Ready for Environmental Analysis, and Soliciting Comments, Recommendations, Preliminary Terms and Conditions, and Preliminary Fishway Prescriptions",Notice,,2026-07-02,,,Energy Department; Federal Energy Regulatory Commission,Project No. 2572-141,https://www.federalregister.gov/documents/2026/07/02/2026-13459/great-lakes-hydro-america-llc-notice-of-application-accepted-for-filing-soliciting-motions-to,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13459.pdf,True
2026-13458,Innovation Challenge: Alternatives to Conventional Pesticides for Crop Desiccation; Notice of Availability,Notice,Notice.,2026-07-02,,2026-09-30,Environmental Protection Agency,EPA-HQ-OPP-2026-3862; FRL-13375-01-OCSPP,https://www.federalregister.gov/documents/2026/07/02/2026-13458/innovation-challenge-alternatives-to-conventional-pesticides-for-crop-desiccation-notice-of,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13458.pdf,True
2026-13457,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Extension: Rule 147(f)(1)(iii) Written Representation as to Purchaser Residency,Notice,,2026-07-02,,,Securities and Exchange Commission,OMB Control No. 3235-0756,https://www.federalregister.gov/documents/2026/07/02/2026-13457/agency-information-collection-activities-submission-for-omb-review-comment-request-extension-rule,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13457.pdf,True
2026-13456,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Extension: Rule 147A(f)(1)(iii) Written Representation as to Purchaser Residency,Notice,,2026-07-02,,,Securities and Exchange Commission,OMB Control No. 3235-0757,https://www.federalregister.gov/documents/2026/07/02/2026-13456/agency-information-collection-activities-submission-for-omb-review-comment-request-extension-rule,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13456.pdf,True
2026-13455,Direct Multifamily Housing Subsequent Loans for Acquisition,Proposed Rule,Proposed rule.,2026-07-02,,2026-08-31,Agriculture Department; Rural Housing Service,Docket No. RHS-26-MFH-0265,https://www.federalregister.gov/documents/2026/07/02/2026-13455/direct-multifamily-housing-subsequent-loans-for-acquisition,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13455.pdf,True
2026-13454,Privacy Act of 1974; System of Records,Notice,Notice of a modified system of records.,2026-07-02,2026-07-02,2026-08-03,Veterans Affairs Department,Docket No. VA-2026-VACO-0001,https://www.federalregister.gov/documents/2026/07/02/2026-13454/privacy-act-of-1974-system-of-records,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13454.pdf,True
2026-13453,Privacy Act of 1974; System of Records,Notice,Notice of a modified system of records.,2026-07-02,,,Veterans Affairs Department,Docket No. VA-2026-VACO-0001,https://www.federalregister.gov/documents/2026/07/02/2026-13453/privacy-act-of-1974-system-of-records,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13453.pdf,True
2026-13451,"Reducing Bureaucracy and Burden for Children, Youth, and Family Programs",Rule,Final rule.,2026-07-02,2026-08-31,,Health and Human Services Department; Children and Families Administration,,https://www.federalregister.gov/documents/2026/07/02/2026-13451/reducing-bureaucracy-and-burden-for-children-youth-and-family-programs,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13451.pdf,True
2026-13450,Increasing Flexibility on Disclosure of Airline Ancillary Fees,Rule,Final rule.,2026-07-02,2026-07-02,,Transportation Department; ,Docket No. DOT-OST-2026-0199,https://www.federalregister.gov/documents/2026/07/02/2026-13450/increasing-flexibility-on-disclosure-of-airline-ancillary-fees,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13450.pdf,True
2026-13449,Agency Information Collection Activities; Proposed eCollection eComments Requested; Extension of a Previously Approved Collection; Title-FBI Collecting Evaluation Data: End-of Session Questionnaires,Notice,60-Day notice.,2026-07-02,,2026-08-31,Justice Department,OMB Number 1110-0076,https://www.federalregister.gov/documents/2026/07/02/2026-13449/agency-information-collection-activities-proposed-ecollection-ecomments-requested-extension-of-a,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13449.pdf,True
2026-13448,Agency Information Collection Activities; Proposed eCollection eComments Requested; Revisions of Previously Approved Collection Title-Petition for Commutation of Sentence,Notice,60-Day Notice.,2026-07-02,,,Justice Department,OMB Number 1123-0015,https://www.federalregister.gov/documents/2026/07/02/2026-13448/agency-information-collection-activities-proposed-ecollection-ecomments-requested-revisions-of,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13448.pdf,True
2026-13447,Safety Zone; Southern California Annual Firework Events for the San Diego Captain of the Port Zone,Rule,Notification of enforcement of regulation.,2026-07-02,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-0613,https://www.federalregister.gov/documents/2026/07/02/2026-13447/safety-zone-southern-california-annual-firework-events-for-the-san-diego-captain-of-the-port-zone,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13447.pdf,True
2026-13446,"Safety Zone; Hawks Channel, Marathon, FL",Rule,Temporary final rule.,2026-07-02,2026-07-04,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0698,https://www.federalregister.gov/documents/2026/07/02/2026-13446/safety-zone-hawks-channel-marathon-fl,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13446.pdf,True
2026-13445,Promoting Employee Accountability,Proposed Rule,Proposed rule.,2026-07-02,,2026-08-03,Personnel Management Office; Merit Systems Protection Board,Docket ID: 2025-OPM-0012,https://www.federalregister.gov/documents/2026/07/02/2026-13445/promoting-employee-accountability,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13445.pdf,True
2026-13444,Agency Information Collection Activities: Proposed Collection Renewal; Comment Request,Notice,Notice and request for comment.,2026-07-02,,2026-08-31,Federal Deposit Insurance Corporation,OMB No. 3064-0176; -0140,https://www.federalregister.gov/documents/2026/07/02/2026-13444/agency-information-collection-activities-proposed-collection-renewal-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13444.pdf,True
2026-13443,"Agency Information Collection Request: Federal Employee Viewpoint Survey, OMB Control Number (3206-NEW)",Notice,60-day notice and request for comments.,2026-07-02,,2026-08-31,Personnel Management Office,,https://www.federalregister.gov/documents/2026/07/02/2026-13443/agency-information-collection-request-federal-employee-viewpoint-survey-omb-control-number-3206-new,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13443.pdf,True
2026-13442,Safety Zone; Southern California Annual Firework Events for the San Diego Captain of the Port Zone,Rule,Notification of enforcement of regulation.,2026-07-02,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-0746,https://www.federalregister.gov/documents/2026/07/02/2026-13442/safety-zone-southern-california-annual-firework-events-for-the-san-diego-captain-of-the-port-zone,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13442.pdf,True
2026-13441,Personnel Management in Agencies: Strategic Human Capital Management,Proposed Rule,Proposed rule.,2026-07-02,,2026-08-03,Personnel Management Office,Docket ID: OPM-2026-0368,https://www.federalregister.gov/documents/2026/07/02/2026-13441/personnel-management-in-agencies-strategic-human-capital-management,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13441.pdf,True
2026-13440,Enabling Supersonic Overland Flight,Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-07-02,,2026-08-17,Transportation Department; Federal Aviation Administration,Docket No.: FAA-2026-6935; Notice No. 26-07,https://www.federalregister.gov/documents/2026/07/02/2026-13440/enabling-supersonic-overland-flight,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13440.pdf,True
2026-13439,"Andean Trade Preference Act: Impact on U.S. Industries and Consumers and on Drug Crop Eradication and Crop Substitution, 2025",Notice,Institution of investigation and notice of opportunity to,2026-07-02,,,International Trade Commission,Investigation No. 332-611,https://www.federalregister.gov/documents/2026/07/02/2026-13439/andean-trade-preference-act-impact-on-us-industries-and-consumers-and-on-drug-crop-eradication-and,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13439.pdf,True
2026-13438,"Safety Zone; Bayfront Park 4th of July Fireworks Display, Intercoastal Waterway, Biscayne Bay, Miami, FL",Rule,Temporary final rule.,2026-07-02,2026-07-04,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0610,https://www.federalregister.gov/documents/2026/07/02/2026-13438/safety-zone-bayfront-park-4th-of-july-fireworks-display-intercoastal-waterway-biscayne-bay-miami-fl,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13438.pdf,True
2026-13437,Agency Information Collection Activities; Class III Tribal-State Gaming Compact Process,Notice,Notice of information collection; request for comment.,2026-07-02,,2026-08-31,Interior Department; Indian Affairs Bureau,267A2100DD/AAKP300000/A0A501010.000000; OMB Control Number 1076-0172,https://www.federalregister.gov/documents/2026/07/02/2026-13437/agency-information-collection-activities-class-iii-tribal-state-gaming-compact-process,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13437.pdf,True
2026-13436,Polyvinyl Alcohol From China and Japan; Scheduling of Expedited Five-Year Reviews,Notice,Notice.,2026-07-02,,,International Trade Commission,Investigation Nos. 731-TA-1014 and 1016 (Fourth Review),https://www.federalregister.gov/documents/2026/07/02/2026-13436/polyvinyl-alcohol-from-china-and-japan-scheduling-of-expedited-five-year-reviews,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13436.pdf,True
2026-13435,"Certain Systems, Devices, Software, Compositions, Chemicals, and Laboratory Supplies for Studying Proteins; Notice of Institution of Investigation",Notice,Notice,2026-07-02,,,International Trade Commission,Investigation No. 337-TA-1508,https://www.federalregister.gov/documents/2026/07/02/2026-13435/certain-systems-devices-software-compositions-chemicals-and-laboratory-supplies-for-studying,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13435.pdf,True
2026-13434,"Certain Balloon Dilation Devices, Systems, and Components Thereof; Notice of Request for Submissions on the Public Interest",Notice,Notice.,2026-07-02,,,International Trade Commission,Investigation No. 337-TA-1449,https://www.federalregister.gov/documents/2026/07/02/2026-13434/certain-balloon-dilation-devices-systems-and-components-thereof-notice-of-request-for-submissions-on,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13434.pdf,True
2026-13433,"Submission for Review: Application for Refund of Retirement Deductions (CSRS)-SF 2802 and Current/Former Spouse's Notification for Refund of Retirement Deductions Under CSRS-SF 2802A, 3206-0128",Notice,30-Day notice and request for comments.,2026-07-02,,2026-08-03,Personnel Management Office,,https://www.federalregister.gov/documents/2026/07/02/2026-13433/submission-for-review-application-for-refund-of-retirement-deductions-csrs-sf-2802-and-currentformer,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13433.pdf,True
2026-13432,"Submission for Review: Initial Certification of Full-Time School Attendance, RI 25-41, 3206-0099",Notice,30-Day notice and request for comments.,2026-07-02,,2026-08-03,Personnel Management Office,,https://www.federalregister.gov/documents/2026/07/02/2026-13432/submission-for-review-initial-certification-of-full-time-school-attendance-ri-25-41-3206-0099,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13432.pdf,True
2026-13431,"Submission for Review: Report of Medical Examination of Person Electing Survivor Benefits, OPM 1530, 3206-0162",Notice,30-Day notice and request for comments.,2026-07-02,,2026-08-03,Personnel Management Office,,https://www.federalregister.gov/documents/2026/07/02/2026-13431/submission-for-review-report-of-medical-examination-of-person-electing-survivor-benefits-opm-1530,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13431.pdf,True
2026-13430,"Combined Notice of Filings ,",Notice,,2026-07-02,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/02/2026-13430/combined-notice-of-filings-,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13430.pdf,True
2026-13429,"Submission for Review: 3206-0134, Application To Make Deposit or Redeposit (CSRS)-SF 2803 and Application To Make Service Credit Payment for Civilian Service (FERS)-SF 3108",Notice,30-Day notice and request for comments.,2026-07-02,,2026-08-03,Personnel Management Office,,https://www.federalregister.gov/documents/2026/07/02/2026-13429/submission-for-review-3206-0134-application-to-make-deposit-or-redeposit-csrs-sf-2803-and,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13429.pdf,True
2026-13428,"Submission for Review: Information and Instructions on Your Reconsideration Rights, RI 38-47, 3206-0237",Notice,30-Day notice and request for comments.,2026-07-02,,2026-08-03,Personnel Management Office,,https://www.federalregister.gov/documents/2026/07/02/2026-13428/submission-for-review-information-and-instructions-on-your-reconsideration-rights-ri-38-47-3206-0237,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13428.pdf,True
2026-13427,"Submission for Review: Request to Disability Annuitant for Information on Physical Condition and Employment, RI 30-1",Notice,30-Day notice and request for comments.,2026-07-02,,2026-08-03,Personnel Management Office,,https://www.federalregister.gov/documents/2026/07/02/2026-13427/submission-for-review-request-to-disability-annuitant-for-information-on-physical-condition-and,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13427.pdf,True
2026-13426,Combined Notice of Filings #1,Notice,,2026-07-02,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/07/02/2026-13426/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13426.pdf,True
2026-13425,"Submission for Review: 3206-0194, Annuity Supplement Earnings Report, RI 92-22",Notice,30-Day notice and request for comments.,2026-07-02,,2026-08-03,Personnel Management Office,,https://www.federalregister.gov/documents/2026/07/02/2026-13425/submission-for-review-3206-0194-annuity-supplement-earnings-report-ri-92-22,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13425.pdf,True
2026-13424,"Submission for Review: 3206-0138, Reinstatement of Disability Annuity Previously Terminated Because of Restoration to Earning Capacity, RI 30-9",Notice,30-Day notice and request for comments.,2026-07-02,,2026-08-03,Personnel Management Office,,https://www.federalregister.gov/documents/2026/07/02/2026-13424/submission-for-review-3206-0138-reinstatement-of-disability-annuity-previously-terminated-because-of,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13424.pdf,True
2026-13423,Request for Comment on Novel ETFs,Notice,Request for comment.,2026-07-02,,2026-07-02,Securities and Exchange Commission,Release No. 33-11426; 34-105808; IC-36228; File No. S7-2026-24,https://www.federalregister.gov/documents/2026/07/02/2026-13423/request-for-comment-on-novel-etfs,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13423.pdf,True
2026-13422,Environmental Impact Statements; Notice of Availability,Notice,,2026-07-02,,,Environmental Protection Agency,FRL OPRM-FAD-229,https://www.federalregister.gov/documents/2026/07/02/2026-13422/environmental-impact-statements-notice-of-availability,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13422.pdf,True
2026-13421,Information Collection Request; Certified Mediation Program,Notice,Notice; request for comment.,2026-07-02,,2026-08-31,Agriculture Department; Farm Service Agency,Docket ID FSA-2026-0364,https://www.federalregister.gov/documents/2026/07/02/2026-13421/information-collection-request-certified-mediation-program,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13421.pdf,True
2026-13420,Revised Medical Criteria for Evaluating Cardiovascular Disorders,Rule,Final rule.,2026-07-02,2026-10-30,,Social Security Administration,Docket No. SSA-2019-0013,https://www.federalregister.gov/documents/2026/07/02/2026-13420/revised-medical-criteria-for-evaluating-cardiovascular-disorders,https://www.govinfo.gov/content/pkg/FR-2026-07-02/pdf/2026-13420.pdf,True
