document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-12832,Certain New Pneumatic Off-The-Road Tires from India: Preliminary Results of Countervailing Duty Administrative Review; 2024,Notice,,2026-06-25,,,Commerce Department; International Trade Administration,C-533-870,https://www.federalregister.gov/documents/2026/06/25/2026-12832/certain-new-pneumatic-off-the-road-tires-from-india-preliminary-results-of-countervailing-duty,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12832.pdf,True
2026-12831,"Certain Topcon Solar Cells, Modules, Panels, Components Thereof, and Products Containing Same; Notice of a Commission Determination Not To Review an Initial Determination Amending the Complaint and Notice of Investigation To Correct the Name of Respondent JA Solar AZ, LLC to American Panel Solutions LLC",Notice,Notice.,2026-06-25,,,International Trade Commission,Investigation No. 337-TA-1494,https://www.federalregister.gov/documents/2026/06/25/2026-12831/certain-topcon-solar-cells-modules-panels-components-thereof-and-products-containing-same-notice-of,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12831.pdf,True
2026-12830,Special Local Regulations; Marine Events in the Coast Guard Sector Detroit Captain of the Port Zone-July to September 2026,Rule,Notification of enforcement of regulation.,2026-06-25,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-0817,https://www.federalregister.gov/documents/2026/06/25/2026-12830/special-local-regulations-marine-events-in-the-coast-guard-sector-detroit-captain-of-the-port,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12830.pdf,True
2026-12829,Agency Information Collection Activities; Renewal of a Previously Approved Information Collection: Freight Logistics Optimization Works (FLOW),Notice,Submission for OMB review; 30-day notice and request for comments.,2026-06-25,,2026-07-27,Transportation Department; Transportation Statistics Bureau,Docket No. DOT-OST-2026-0893,https://www.federalregister.gov/documents/2026/06/25/2026-12829/agency-information-collection-activities-renewal-of-a-previously-approved-information-collection,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12829.pdf,True
2026-12828,"Safety Zone; Ohio River, Newport, KY",Rule,Temporary final rule.,2026-06-25,2026-07-03,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0739,https://www.federalregister.gov/documents/2026/06/25/2026-12828/safety-zone-ohio-river-newport-ky,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12828.pdf,True
2026-12827,"Safety Zone; Ohio River, North Bend, OH",Rule,Temporary final rule.,2026-06-25,2026-07-13,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0539,https://www.federalregister.gov/documents/2026/06/25/2026-12827/safety-zone-ohio-river-north-bend-oh,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12827.pdf,True
2026-12826,Defense Federal Acquisition Regulation Supplement: Certification Requirement for Military Recruitment Advertising (DFARS Case 2024-D022),Proposed Rule,Proposed rule.,2026-06-25,,2026-08-24,Defense Department; Defense Acquisition Regulations System,Docket DARS-2026-0266,https://www.federalregister.gov/documents/2026/06/25/2026-12826/defense-federal-acquisition-regulation-supplement-certification-requirement-for-military-recruitment,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12826.pdf,True
2026-12825,Defense Federal Acquisition Regulation Supplement: Small Purchase Exception for the Acquisition of U.S. Flags (DFARS Case 2024-D013),Proposed Rule,Proposed rule.,2026-06-25,,2026-08-24,Defense Department; Defense Acquisition Regulations System,Docket DARS-2026-0265,https://www.federalregister.gov/documents/2026/06/25/2026-12825/defense-federal-acquisition-regulation-supplement-small-purchase-exception-for-the-acquisition-of-us,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12825.pdf,True
2026-12824,"Carbazole Violet Pigment 23 From India: Preliminary Results, Intent To Rescind, and Rescission, in Part of Countervailing Duty Administrative Review; 2023",Notice,,2026-06-25,,,Commerce Department; International Trade Administration,C-533-839,https://www.federalregister.gov/documents/2026/06/25/2026-12824/carbazole-violet-pigment-23-from-india-preliminary-results-intent-to-rescind-and-rescission-in-part,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12824.pdf,True
2026-12823,"Special Local Regulation; Sandusky Bay, Sandusky, OH",Rule,Temporary final rule.,2026-06-25,2026-07-19,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0483,https://www.federalregister.gov/documents/2026/06/25/2026-12823/special-local-regulation-sandusky-bay-sandusky-oh,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12823.pdf,True
2026-12822,Limited Access Areas; Marine Events Within Captain of the Port Eastern Great Lakes Zone,Rule,Notification of enforcement of regulation.,2026-06-25,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-0754,https://www.federalregister.gov/documents/2026/06/25/2026-12822/limited-access-areas-marine-events-within-captain-of-the-port-eastern-great-lakes-zone,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12822.pdf,True
2026-12821,"Safety Zone; Lake Erie, Put-In-Bay, OH",Rule,Temporary final rule.,2026-06-25,2026-08-02,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0551,https://www.federalregister.gov/documents/2026/06/25/2026-12821/safety-zone-lake-erie-put-in-bay-oh,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12821.pdf,True
2026-12820,"Safety Zone; Erie Canal, North Tonawanda, NY",Rule,Temporary final rule.,2026-06-25,2026-07-03,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0811,https://www.federalregister.gov/documents/2026/06/25/2026-12820/safety-zone-erie-canal-north-tonawanda-ny,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12820.pdf,True
2026-12819,"Special Local Regulation; Great Lakes Annual Marine Events-Cuyahoga River, Cleveland, OH",Proposed Rule,Notice of proposed rulemaking.,2026-06-25,,2026-07-27,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0666,https://www.federalregister.gov/documents/2026/06/25/2026-12819/special-local-regulation-great-lakes-annual-marine-events-cuyahoga-river-cleveland-oh,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12819.pdf,True
2026-12818,"Safety Zone; Bell Slip, Buffalo, NY",Rule,Temporary final rule.,2026-06-25,2026-07-03,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0693,https://www.federalregister.gov/documents/2026/06/25/2026-12818/safety-zone-bell-slip-buffalo-ny,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12818.pdf,True
2026-12817,Mid-Atlantic Fishery Management Council (MAFMC); Public Meeting,Notice,Notice of public meeting.,2026-06-25,,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF727,https://www.federalregister.gov/documents/2026/06/25/2026-12817/mid-atlantic-fishery-management-council-mafmc-public-meeting,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12817.pdf,True
2026-12816,Mid-Atlantic Fishery Management Council (MAFMC); Public Meeting,Notice,Notice of public meeting.,2026-06-25,,,Commerce Department; National Oceanic and Atmospheric Administration,RTID 0648-XF694,https://www.federalregister.gov/documents/2026/06/25/2026-12816/mid-atlantic-fishery-management-council-mafmc-public-meeting,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12816.pdf,True
2026-12815,"Safety Zone; Lake Erie, Lakewood, OH",Rule,Temporary final rule.,2026-06-25,2026-07-04,,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0750,https://www.federalregister.gov/documents/2026/06/25/2026-12815/safety-zone-lake-erie-lakewood-oh,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12815.pdf,True
2026-12814,Designation of OpenCorporates Dataset Into DNP Working System,Notice,Notice of proposed designation.,2026-06-25,,2026-07-10,Treasury Department,Docket ID No.TREAS-DO-2026-0430,https://www.federalregister.gov/documents/2026/06/25/2026-12814/designation-of-opencorporates-dataset-into-dnp-working-system,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12814.pdf,True
2026-12813,"Special Local Regulation; Lake Erie, Kelleys Island, OH",Proposed Rule,Notice of proposed rulemaking.,2026-06-25,,2026-07-27,Homeland Security Department; Coast Guard,Docket Number USCG-2026-0558,https://www.federalregister.gov/documents/2026/06/25/2026-12813/special-local-regulation-lake-erie-kelleys-island-oh,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12813.pdf,True
2026-12812,"Special Local Regulation; 50th Annual Swim Around Key West, Key West, FL",Rule,Notification of enforcement of regulation.,2026-06-25,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-0668,https://www.federalregister.gov/documents/2026/06/25/2026-12812/special-local-regulation-50th-annual-swim-around-key-west-key-west-fl,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12812.pdf,True
2026-12811,Ensuring Consistent and Rigorous Standards for the Senior Executive Service Candidate Development Programs,Rule,Final rule.,2026-06-25,2026-07-27,,Personnel Management Office,Docket ID: OPM-2025-0014,https://www.federalregister.gov/documents/2026/06/25/2026-12811/ensuring-consistent-and-rigorous-standards-for-the-senior-executive-service-candidate-development,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12811.pdf,True
2026-12810,Mattresses From Poland: Rescission of Circumvention Inquiry on the Antidumping Duty Order,Notice,,2026-06-25,,,Commerce Department; International Trade Administration,A-455-807,https://www.federalregister.gov/documents/2026/06/25/2026-12810/mattresses-from-poland-rescission-of-circumvention-inquiry-on-the-antidumping-duty-order,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12810.pdf,True
2026-12809,Proposed Information Collection Activity; National and State Survey of Child and Adolescent Well-Being (NSSCAW): Site Recruitment and Baseline Data Collection,Notice,Request for public comments.,2026-06-25,,2026-08-24,Health and Human Services Department; Children and Families Administration,Office of Management and Budget #: 0970-0202,https://www.federalregister.gov/documents/2026/06/25/2026-12809/proposed-information-collection-activity-national-and-state-survey-of-child-and-adolescent,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12809.pdf,True
2026-12808,Agricultural Foreign Investment Disclosure Act of 1978,Proposed Rule,Proposed rule.,2026-06-25,,2026-08-10,Agriculture Department,Docket No. USDA-2026-0001,https://www.federalregister.gov/documents/2026/06/25/2026-12808/agricultural-foreign-investment-disclosure-act-of-1978,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12808.pdf,True
2026-12807,"Information Collection; Paperwork Reduction Act Changes in FAR Case 2026-002, Revolutionary Federal Acquisition Regulation Overhaul Parts 6, 7, 10, 18, 26, 37, and 41",Notice,Notice and request for comments.,2026-06-25,,2026-08-24,Management and Budget Office; Federal Procurement Policy Office; Defense Department; General Services Administration; National Aeronautics and Space Administration,OMB Control No. 9000-0082; Docket No. 2026-0233; Sequence No. 1,https://www.federalregister.gov/documents/2026/06/25/2026-12807/information-collection-paperwork-reduction-act-changes-in-far-case-2026-002-revolutionary-federal,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12807.pdf,True
2026-12806,"Information Collection; Paperwork Reduction Act Changes in FAR Case 2026-001, Revolutionary Federal Acquisition Regulation Overhaul Parts 1, 2, 4, 33, 39, 40, and 53",Notice,Notice and request for comments.,2026-06-25,,2026-08-24,Management and Budget Office; Federal Procurement Policy Office; Defense Department; General Services Administration; National Aeronautics and Space Administration,OMB Control No. 9000-0189; OMB Control No. 9000-0199; Docket No. 2026-0232; Sequence No. 1,https://www.federalregister.gov/documents/2026/06/25/2026-12806/information-collection-paperwork-reduction-act-changes-in-far-case-2026-001-revolutionary-federal,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12806.pdf,True
2026-12805,Civil Monetary Penalty Inflation Adjustment,Rule,Direct final rule.,2026-06-25,2026-08-10,2026-07-27,Railroad Retirement Board,,https://www.federalregister.gov/documents/2026/06/25/2026-12805/civil-monetary-penalty-inflation-adjustment,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12805.pdf,True
2026-12804,"Agency Information Collection Activities; Comment Request; AmeriCorps Seniors Application Instructions, Progress Reporting, Independent Living and Respite Surveys",Notice,Notice of information collection; request for comment.,2026-06-25,,2026-08-24,Corporation for National and Community Service,,https://www.federalregister.gov/documents/2026/06/25/2026-12804/agency-information-collection-activities-comment-request-americorps-seniors-application-instructions,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12804.pdf,True
2026-12803,Information Collection Being Reviewed by the Federal Communications Commission Under Delegated Authority,Notice,Notice; request for comments.,2026-06-25,,2026-08-24,Federal Communications Commission,OMB 3060-0441; FR ID 352371,https://www.federalregister.gov/documents/2026/06/25/2026-12803/information-collection-being-reviewed-by-the-federal-communications-commission-under-delegated,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12803.pdf,True
2026-12802,Combined Notice of Filings,Notice,,2026-06-25,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/06/25/2026-12802/combined-notice-of-filings,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12802.pdf,True
2026-12801,Combined Notice of Filings #2,Notice,,2026-06-25,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/06/25/2026-12801/combined-notice-of-filings-2,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12801.pdf,True
2026-12800,Combined Notice of Filings #1,Notice,,2026-06-25,,,Energy Department; Federal Energy Regulatory Commission,,https://www.federalregister.gov/documents/2026/06/25/2026-12800/combined-notice-of-filings-1,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12800.pdf,True
2026-12799,Information Collection Being Reviewed by the Federal Communications Commission,Notice,Notice; request for comments.,2026-06-25,,2026-08-24,Federal Communications Commission,OMB 3060-1314; FR ID 352239,https://www.federalregister.gov/documents/2026/06/25/2026-12799/information-collection-being-reviewed-by-the-federal-communications-commission,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12799.pdf,True
2026-12798,"Sunshine Act Meetings; Open Commission Meeting Thursday, June 25, 2026",Notice,,2026-06-25,,,Federal Communications Commission,FR ID 352644,https://www.federalregister.gov/documents/2026/06/25/2026-12798/sunshine-act-meetings-open-commission-meeting-thursday-june-25-2026,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12798.pdf,True
2026-12797,Improving and Eliminating Regulations; Blacksmith Shops,Rule,Final rule.,2026-06-25,2026-07-27,,Labor Department; Mine Safety and Health Administration,Docket No. MSHA-2025-0076,https://www.federalregister.gov/documents/2026/06/25/2026-12797/improving-and-eliminating-regulations-blacksmith-shops,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12797.pdf,True
2026-12796,Improving and Eliminating Regulations; Use of Permissible Flame Safety Lamps in Underground Coal Mines,Rule,Final rule.,2026-06-25,2026-07-27,,Labor Department; Mine Safety and Health Administration,Docket No. MSHA-2025-0073,https://www.federalregister.gov/documents/2026/06/25/2026-12796/improving-and-eliminating-regulations-use-of-permissible-flame-safety-lamps-in-underground-coal,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12796.pdf,True
2026-12795,Agency Information Collection Activity: CFM Stakeholder Feedback Survey,Notice,Notice.,2026-06-25,,2026-08-24,Veterans Affairs Department,OMB Control No. 2900-0931,https://www.federalregister.gov/documents/2026/06/25/2026-12795/agency-information-collection-activity-cfm-stakeholder-feedback-survey,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12795.pdf,True
2026-12794,"Definition of Huione Group, a Financial Institution Operating Outside the United States of Primary Money Laundering Concern",Proposed Rule,Notice of proposed rulemaking.,2026-06-25,,2026-07-27,Treasury Department; Financial Crimes Enforcement Network,,https://www.federalregister.gov/documents/2026/06/25/2026-12794/definition-of-huione-group-a-financial-institution-operating-outside-the-united-states-of-primary,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12794.pdf,True
2026-12793,Improving and Eliminating Regulations; Approved Conveyor Belts in Underground Coal Mines,Rule,Final rule.,2026-06-25,2026-07-27,,Labor Department; Mine Safety and Health Administration,Docket No. MSHA-2025-0075,https://www.federalregister.gov/documents/2026/06/25/2026-12793/improving-and-eliminating-regulations-approved-conveyor-belts-in-underground-coal-mines,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12793.pdf,True
2026-12792,Improving and Eliminating Regulations; Diesel Particulate Matter Emission Limits in Underground Coal Mines,Rule,Final rule.,2026-06-25,2026-07-27,,Labor Department; Mine Safety and Health Administration,Docket No. MSHA-2025-0074,https://www.federalregister.gov/documents/2026/06/25/2026-12792/improving-and-eliminating-regulations-diesel-particulate-matter-emission-limits-in-underground-coal,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12792.pdf,True
2026-12791,Notice of Proposed Purchased/Referred Care Delivery Area Redesignation for the Kewa Pueblo,Notice,Notice.,2026-06-25,,2026-07-27,Health and Human Services Department; Indian Health Service,,https://www.federalregister.gov/documents/2026/06/25/2026-12791/notice-of-proposed-purchasedreferred-care-delivery-area-redesignation-for-the-kewa-pueblo,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12791.pdf,True
2026-12790,Order Under Sections 362 and 365 of the Public Health Service Act Continuing the Suspension of the Right To Introduce Certain Persons From Countries Where a Quarantinable Communicable Disease Exists,Notice,Notice with comment period.,2026-06-25,2026-06-21,2026-07-10,Health and Human Services Department; Centers for Disease Control and Prevention,Docket No. CDC-2026-0892,https://www.federalregister.gov/documents/2026/06/25/2026-12790/order-under-sections-362-and-365-of-the-public-health-service-act-continuing-the-suspension-of-the,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12790.pdf,True
2026-12789,New Postal Products,Notice,Notice.,2026-06-25,,,Postal Regulatory Commission,Docket Nos. MC2026-280 and K2026-277; MC2026-281 and K2026-278,https://www.federalregister.gov/documents/2026/06/25/2026-12789/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12789.pdf,True
2026-12788,National Vaccine Injury Compensation Program; List of Petitions Received,Notice,Notice.,2026-06-25,,,Health and Human Services Department; Health Resources and Services Administration,,https://www.federalregister.gov/documents/2026/06/25/2026-12788/national-vaccine-injury-compensation-program-list-of-petitions-received,https://www.govinfo.gov/content/pkg/FR-2026-06-25/pdf/2026-12788.pdf,True
