document_number,title,type,action,publication_date,effective_on,comments_close_on,agencies,docket_ids,html_url,pdf_url,has_full_text
2026-18592,Projects Approved for Consumptive Uses of Water,Notice,Notice.,2026-09-11,,,Susquehanna River Basin Commission,,https://www.federalregister.gov/documents/2026/09/11/2026-18592/projects-approved-for-consumptive-uses-of-water,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18592.pdf,True
2026-18591,Notice of Debarment; Federal E-Rate Program,Notice,Notice.,2026-09-11,,,Federal Communications Commission,DA 26-899; FR ID 366393,https://www.federalregister.gov/documents/2026/09/11/2026-18591/notice-of-debarment-federal-e-rate-program,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18591.pdf,True
2026-18590,Notice of Debarment; Federal E-Rate Program,Notice,Notice.,2026-09-11,,,Federal Communications Commission,DA 26-897; FR ID 366379,https://www.federalregister.gov/documents/2026/09/11/2026-18590/notice-of-debarment-federal-e-rate-program,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18590.pdf,True
2026-18588,New Postal Products,Notice,Notice.,2026-09-11,,2026-09-16,Postal Regulatory Commission,Docket Nos. K2025-1531,https://www.federalregister.gov/documents/2026/09/11/2026-18588/new-postal-products,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18588.pdf,True
2026-18587,Avocados Grown in South Florida; Continuance Referendum,Notice,Referendum order.,2026-09-11,,,Agriculture Department; Agricultural Marketing Service,Doc. No. AMS-SC-26-1156,https://www.federalregister.gov/documents/2026/09/11/2026-18587/avocados-grown-in-south-florida-continuance-referendum,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18587.pdf,True
2026-18586,Citric Acid and Certain Citrate Salts From Canada and India; Scheduling of the Final Phase of Countervailing Duty and Antidumping Duty Investigations,Notice,Notice.,2026-09-11,,,International Trade Commission,Investigation Nos. 701-TA-783-784 and 731-TA-1771-1772 (Final),https://www.federalregister.gov/documents/2026/09/11/2026-18586/citric-acid-and-certain-citrate-salts-from-canada-and-india-scheduling-of-the-final-phase-of,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18586.pdf,True
2026-18585,Notice of Debarment; Federal E-Rate Program,Notice,Notice.,2026-09-11,,,Federal Communications Commission,DA 26-893; FR ID 366390,https://www.federalregister.gov/documents/2026/09/11/2026-18585/notice-of-debarment-federal-e-rate-program,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18585.pdf,True
2026-18584,Notice of Debarment; Federal E-Rate Program,Notice,Notice.,2026-09-11,,,Federal Communications Commission,DA 26-898; FR ID 366382,https://www.federalregister.gov/documents/2026/09/11/2026-18584/notice-of-debarment-federal-e-rate-program,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18584.pdf,True
2026-18583,Fisheries of the Exclusive Economic Zone Off Alaska; Blackspotted and Rougheye Rockfish in the Central Aleutian and Western Aleutian Districts of the Bering Sea and Aleutian Islands Management Area,Rule,Temporary rule; closure.,2026-09-11,2026-09-09,,Commerce Department; National Oceanic and Atmospheric Administration,Docket No. 260305-0066; RTID 0648-XF984,https://www.federalregister.gov/documents/2026/09/11/2026-18583/fisheries-of-the-exclusive-economic-zone-off-alaska-blackspotted-and-rougheye-rockfish-in-the,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18583.pdf,True
2026-18582,Notice of Debarment; Federal E-Rate Program,Notice,Notice.,2026-09-11,,,Federal Communications Commission,DA 26-894; FR ID 366399,https://www.federalregister.gov/documents/2026/09/11/2026-18582/notice-of-debarment-federal-e-rate-program,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18582.pdf,True
2026-18581,Notice of Debarment; Federal E-Rate Program,Notice,Notice.,2026-09-11,,,Federal Communications Commission,DA 26-896; FR ID 366380,https://www.federalregister.gov/documents/2026/09/11/2026-18581/notice-of-debarment-federal-e-rate-program,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18581.pdf,True
2026-18580,Environmental Impact Statements; Notice of Availability,Notice,,2026-09-11,,,Environmental Protection Agency,FRL OPRM-FAD-239,https://www.federalregister.gov/documents/2026/09/11/2026-18580/environmental-impact-statements-notice-of-availability,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18580.pdf,True
2026-18579,Notice of Formal Determination on Records Release,Notice,Notice.,2026-09-11,,,Civil Rights Cold Case Records Review Board,Agency Docket Number: CRCCRRB-2026-0019-N,https://www.federalregister.gov/documents/2026/09/11/2026-18579/notice-of-formal-determination-on-records-release,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18579.pdf,True
2026-18578,Submission for OMB Review; Comment Request,Notice,,2026-09-11,,,Agriculture Department,,https://www.federalregister.gov/documents/2026/09/11/2026-18578/submission-for-omb-review-comment-request,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18578.pdf,True
2026-18577,Office of the Managing Director: Chief Data Officer; Fiscal Year (FY) 2026-2030 Strategic Plan,Notice,Notice of final publication.,2026-09-11,,,National Transportation Safety Board,Docket No.: NTSB-2026-0034,https://www.federalregister.gov/documents/2026/09/11/2026-18577/office-of-the-managing-director-chief-data-officer-fiscal-year-fy-2026-2030-strategic-plan,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18577.pdf,True
2026-18576,Publication of Iran-Related Web General Licenses CC and DD.,Rule,Publication of web general licenses.,2026-09-11,,,Treasury Department; Foreign Assets Control Office,,https://www.federalregister.gov/documents/2026/09/11/2026-18576/publication-of-iran-related-web-general-licenses-cc-and-dd,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18576.pdf,True
2026-18575,Airworthiness Directives; Airbus SAS Airplanes,Proposed Rule,Notice of proposed rulemaking (NPRM).,2026-09-11,,2026-10-26,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-8806; Project Identifier MCAI-2025-01580-T,https://www.federalregister.gov/documents/2026/09/11/2026-18575/airworthiness-directives-airbus-sas-airplanes,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18575.pdf,True
2026-18574,Information Reporting Regarding Qualified Opportunity Zones and Updated Qualified Opportunity Fund Certification and Decertification Procedures,Proposed Rule,Notice of proposed rulemaking and notice of public hearing.,2026-09-11,,2026-10-16,Treasury Department; Internal Revenue Service,REG-116506-25,https://www.federalregister.gov/documents/2026/09/11/2026-18574/information-reporting-regarding-qualified-opportunity-zones-and-updated-qualified-opportunity-fund,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18574.pdf,True
2026-18572,Publication of Venezuela Sanctions Regulations Web General Licenses 50A and 51A,Rule,Publication of web general licenses.,2026-09-11,,,Treasury Department; Foreign Assets Control Office,,https://www.federalregister.gov/documents/2026/09/11/2026-18572/publication-of-venezuela-sanctions-regulations-web-general-licenses-50a-and-51a,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18572.pdf,True
2026-18570,"Notice of Supplemental Funding, Appalachian Region Healthcare Support Program",Notice,Notice of supplemental funding.,2026-09-11,,,Health and Human Services Department; Health Resources and Services Administration,,https://www.federalregister.gov/documents/2026/09/11/2026-18570/notice-of-supplemental-funding-appalachian-region-healthcare-support-program,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18570.pdf,True
2026-18569,Publication of Venezuela Sanctions Regulations Web General Licenses 30B and 51.,Rule,Publication of web general licenses.,2026-09-11,,,Treasury Department; Foreign Assets Control Office,,https://www.federalregister.gov/documents/2026/09/11/2026-18569/publication-of-venezuela-sanctions-regulations-web-general-licenses-30b-and-51,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18569.pdf,True
2026-18568,"Notice of Supplemental Funding, Infant-Toddler Court Program-State Awards",Notice,Notice of supplemental funding.,2026-09-11,,,Health and Human Services Department; Health Resources and Services Administration,,https://www.federalregister.gov/documents/2026/09/11/2026-18568/notice-of-supplemental-funding-infant-toddler-court-program-state-awards,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18568.pdf,True
2026-18566,"Notice of Opportunity for Public Comment on Property Release at the Mobile Regional Airport Mobile, Alabama",Notice,Notice of intent to rule on land release request.,2026-09-11,,2026-10-13,Transportation Department; Federal Aviation Administration,,https://www.federalregister.gov/documents/2026/09/11/2026-18566/notice-of-opportunity-for-public-comment-on-property-release-at-the-mobile-regional-airport-mobile,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18566.pdf,True
2026-18565,Publication of Nicaragua Sanctions Regulations Web General License 5,Rule,Publication of a web general license.,2026-09-11,,,Treasury Department; Foreign Assets Control Office,,https://www.federalregister.gov/documents/2026/09/11/2026-18565/publication-of-nicaragua-sanctions-regulations-web-general-license-5,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18565.pdf,True
2026-18564,"Receipt of Incidental Take Permit Application and Proposed Habitat Conservation Plan for Woodward 46 Specific Plan Project, City of San Marcos, CA; Categorical Exclusion",Notice,Notice of availability; request for comments.,2026-09-11,,2026-10-13,Interior Department; Fish and Wildlife Service,Docket No. FWS-R8-ES-2026-2971; FXES11140800000-267-FF08ECAR00,https://www.federalregister.gov/documents/2026/09/11/2026-18564/receipt-of-incidental-take-permit-application-and-proposed-habitat-conservation-plan-for-woodward-46,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18564.pdf,True
2026-18563,Publication of Global Terrorism Sanctions Regulations and Illicit Drug Trade Sanctions Regulations Web General License 35,Rule,Publication of a web general license.,2026-09-11,,,Treasury Department; Foreign Assets Control Office,,https://www.federalregister.gov/documents/2026/09/11/2026-18563/publication-of-global-terrorism-sanctions-regulations-and-illicit-drug-trade-sanctions-regulations,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18563.pdf,True
2026-18562,Notice of Request for Extension of a Currently Approved Information Collection,Notice,Notice and request for comments.,2026-09-11,,2026-11-10,Agriculture Department; Agricultural Marketing Service,Doc. No. AMS-ST-26-1717,https://www.federalregister.gov/documents/2026/09/11/2026-18562/notice-of-request-for-extension-of-a-currently-approved-information-collection,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18562.pdf,True
2026-18561,"Proposed Voluntary Product Standard PS 2-25, Performance Standard for Wood Structural Panels",Notice,Notice of availability; request for comments.,2026-09-11,,2026-10-13,Commerce Department; National Institute of Standards and Technology,Docket No.: 260902-0004,https://www.federalregister.gov/documents/2026/09/11/2026-18561/proposed-voluntary-product-standard-ps-2-25-performance-standard-for-wood-structural-panels,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18561.pdf,True
2026-18560,DOT Organizational Terminology; Technical Correction,Rule,Final rule; technical correction.,2026-09-11,2026-09-11,,Transportation Department; ,,https://www.federalregister.gov/documents/2026/09/11/2026-18560/dot-organizational-terminology-technical-correction,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18560.pdf,True
2026-18559,Airworthiness Directives; Rolls-Royce Deutschland Ltd & Co KG Engines,Rule,Final rule.,2026-09-11,2026-10-16,,Transportation Department; Federal Aviation Administration,Docket No. FAA-2026-2287; Project Identifier MCAI-2025-01208-E; Amendment 39-23459; AD 2026-18-04,https://www.federalregister.gov/documents/2026/09/11/2026-18559/airworthiness-directives-rolls-royce-deutschland-ltd-and-co-kg-engines,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18559.pdf,True
2026-18558,"Special Local Regulation; Southern California Annual Marine Events for the San Diego Captain of the Port Zone, San Diego Bayfair",Rule,Notification of enforcement of regulation.,2026-09-11,,,Homeland Security Department; Coast Guard,Docket No. USCG-2026-0423,https://www.federalregister.gov/documents/2026/09/11/2026-18558/special-local-regulation-southern-california-annual-marine-events-for-the-san-diego-captain-of-the,https://www.govinfo.gov/content/pkg/FR-2026-09-11/pdf/2026-18558.pdf,True
